name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Headstone Manor & Museum,https://programme.openhouse.org.uk/listings/3074,"Built circa 1310, the moated manor house is the earliest surviving timber framed building in Middlesex. Described as one of the most interesting domestic complexes in the whole country, the fabric of Headstone Manor contains examples of high quality work dating from the 14th, 17th and 18th centuries.","Pinner View, Harrow (in grounds of Headstone Manor recreation ground)",51.59408,-0.3538,15:00:00,15:45:00,Yes,No
IMPACT Community Arts Centre,https://programme.openhouse.org.uk/listings/12809,We are a theatre company for performers and artists with learning disabilities in the West London area. We will put on an exhibition of artworks and costumes at our Community Arts Centre.,"Ealing Central Sports Ground, Horsenden Lane South, Greenford",51.53539,-0.32577,10:00:00,16:00:00,No,
King's Cross Masterplan,https://programme.openhouse.org.uk/listings/7788,The Stirling-prize shortlisted King’s Cross Masterplan established a framework for the incremental redevelopment of this industrial heritage site through a mix of uses and a network of public spaces structuring new urban blocks and knitting the site into its context.,"11 Stable Street, N1C 4AB",51.5366379,-0.12543,14:00:00,16:00:00,Yes,Yes
London Borough of Hounslow 60th Anniversary Exhibition,https://programme.openhouse.org.uk/listings/13414,"The London Borough of Hounslow is 60!  This exhibition in Hounslow Library explores what the borough looked like in 1965 in terms of architecture and industry, and what life was like for residents then. Contrasting with this, there are contemporary photos showing how our vibrant, diverse and lively borough has changed, with new architecture and life as it is lived now.","7 Bath Road, Hounslow, TW3 3EB",51.46869,-0.36774,09:30:00,20:00:00,No,
London National Park City Visitors Centre,https://programme.openhouse.org.uk/listings/12692,"London is the world's first National Park City, and our visitors centre at 80 Mortimer Street is the entry point to hundreds of places to visit and things to do across a greener, healthier and wilder London.","80 Mortimer St, W1 7FE",51.51756,-0.14246,09:30:00,17:30:00,No,
Morris+Company / Clay|Culture|Carbon exhibition,https://programme.openhouse.org.uk/listings/12130,"Morris+Company is an award-winning architecture practice based in Hackney, east London. At our studios on Mare Street, we place the creative ‘act’ of architecture onto the high street, revealing our practice to the public and encouraging engagement with our work and approach. Through our public café, gallery and event spaces we forge meaningful relationships with our local communities.","215-217 Mare Street, E8 3QE",51.54152,-0.05552,09:00:00,17:00:00,Yes,No
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban will open their studio to the public and community groups online and at the studio,  where our team will be available to discuss sustainable construction and view samples.  Poroban have a strong focus on low carbon design including timber and demountable construction.  Currently in development is the new Hastings Castle Visitor Centre and Trinity College Community Centre in Camberwell.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,10:00:00,12:00:00,Yes,Yes
Pushkin House,https://programme.openhouse.org.uk/listings/4108,"Pushkin House is an independent arts, cultural and social space. In dialogue with other regions, we focus on the contested legacies, tumultuous present and possible futures of Russian, Eastern European, and post-Soviet geo-cultural spaces. We will be contributing to this year's Open House Festival through a programme of events and initiatives at our Grade-II Listed Building in Bloomsbury Square.","5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,10:00:00,17:00:00,Yes,No
St Anne's Church Wandsworth,https://programme.openhouse.org.uk/listings/12598,"St Anne's Church, a SW London landmark, nicknamed Pepperpot, celebrated its bicentenary in 2024 (Robert Smirke 1824). The church will be open September 15, 17 and 18 for guided tours and exhibits from the archives.","182 St Ann's Hill, SW18 2RS",51.45491,-0.18776,09:30:00,15:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.51167,-0.03011,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137695,-0.105544,09:00:00,16:00:00,No,
St Ethelburga's Centre for Reconciliation and Peace,https://programme.openhouse.org.uk/listings/3002,Small late 14C church largely destroyed by a bomb in 1993. Restored as a centre for reconciliation and peace using Medieval building techniques and original materials. Unique Bedouin tent in peace garden.,"78 Bishopsgate, EC2N 4AG",51.515694,-0.0818395,10:00:00,19:00:00,No,
St Francis at The Engine Room,https://programme.openhouse.org.uk/listings/13010,"Between Saturday 13th Sept - Saturday 20th Sept a programme to include:
Sat 13th & 20th 10.00am - presentation about the building, our reredos & our community engagement by our Director 
Monday 15th 4.30pm - Children's Art Workshop with Nailah Daley-Allen
Tuesday 16th 11.30am - 2.00pm  - Free Art Group & Lunch for adults 
Thursday 18th 11.00am - free art class with Joanna Pilcarcyk","Unit A, Eagle Heights, Lebus Street, N17 9FU",51.58989,-0.05707,16:30:00,18:30:00,Yes,No
St Mary the Virgin Primrose Hill,https://programme.openhouse.org.uk/listings/13007,"St Mary's is a Victorian church famous for its second vicar Percy Dearmer who together with Ralph Vaughn Williams produced the English Hymnal in 1906.  We have a rich history of Church Music, beautiful worship and  vestments.  We also have a passion for  social justice within our community.  We were the first parish in Edmonton Diocese to have a woman vicar.","St Mary's Primrose Hill, Elsworthy Road, NW3 3DJ",51.54221,-0.16263,09:00:00,15:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"During Open House, the Friends of Battersea Parish Church present a Floral Festival, organ recitals & historical displays. Sun 14 Sept, 3pm: The London Vegetable Orchestra “Rooted in Culture”. Tues 16 Sept, 7pm: Author Lamorna Ash in conversation. Wed 17 Sept, 7pm: Mudlark Jason Sandy on his latest finds. Plus, join us for Choral Evensong amidst the flowers at St Mary’s Battersea","Battersea Church Road, SW11 3NA",51.4765358,-0.1747989,10:00:00,16:00:00,Yes,No
St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51372,-0.09365,09:00:00,17:00:00,No,
The City at night,https://programme.openhouse.org.uk/listings/13152,"Working, sleeping, playing – the City of London is home to all sorts of activities after dark. This walking tour will explore buildings and spaces, well known and lesser-known, in darkness, and will tell the history of night-time in London. We will visit places where London works, sleeps and plays at night, and over the course of two hours will even see how night time activity shifts.","Timpsons Farringdon Station, EC1M 6BY",51.52033,-0.10548,20:00:00,22:00:00,Yes,Yes
The Ideal Home for Lockdown Living,https://programme.openhouse.org.uk/listings/13323,"Collectarium and  Peter Maloney build on their Lockdown Space Collection which invited people to post images and films online that shared how they had adapted, re-imagined, transformed and expanded their home environment during lockdown. This exhibition spatially reframes and recontextualises the collection to critically reconsider the ideal home in our increasingly unsettled times.","Safehouse 1,, 139 Copeland Road, SE15 3SN",51.46985,-0.06515,10:00:00,16:00:00,No,
"The Photography Foundation Studio, Design District (D2)",https://programme.openhouse.org.uk/listings/11178,"Come and see our light filled Studio & Office space and find out more about what we do at The Photography Foundation! 

Browse our Trainee photography zines and meet our welcoming Staff Members.","Building D2 (Level 2) 3 Dormer Yard, Design district, SE10 0EB",51.49979,0.00658,10:00:00,16:45:00,No,
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of the Bedford Estate. Interior refurbished 1925 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.51803,-0.12284,11:00:00,13:00:00,Yes,Yes
Turning Earth Ceramics Highgate,https://programme.openhouse.org.uk/listings/11194,Former indoor garden design workshop converted into an open-access ceramics studio.,"Woodside Works, Summersby Road, N6 5UH",51.5801,-0.14568,12:00:00,18:00:00,No,
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber-frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism - the same ethos that transformed our site from dereliction into a thriving community garden. At a time when women’s voices were largely excluded from the built environment, Matrix created community spaces with care, collaboration and social purpose.","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,10:00:00,17:00:00,No,
Walworth Town Hall,https://programme.openhouse.org.uk/listings/12422,"The Grade II listed Victorian complex, originally built between 1865 – 1906, is one of London’s most iconic civic buildings. After a devastating fire in 2013, it was placed in the Heritage at Risk Register and closed. Now, after sensitive restoration by Feix & Merlin and General Projects, it reopens its doors. With a modern CLT extension that celebrates its former glory while embracing its future.","Walworth Town Hall, 155 Walworth Road, SE17 1RS",51.49078,-0.09695,18:30:00,20:30:00,Yes,Yes
Wardian: tour with Howells,https://programme.openhouse.org.uk/listings/12544,"A guided tour of Wardian, two residential towers of 55 and 50 storeys. Wardian was inspired by the great explorer and innovator Dr Nathaniel Bagshaw Ward who was responsible for the creation of the Wardian Case, used to transport plants around the world at the height of the British Empire. The tour, led by Howells, will conclude with a complimentary drink in the rooftop sky lounge.","Marsh Wall, E14 9TP",51.50161,-0.02247,10:00:00,14:30:00,Yes,Yes
