name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Acme Propeller Factory,https://programme.openhouse.org.uk/listings/12565,"Acme Propeller Factory on Childers Street in Deptford is a 1920’s former ship propeller foundry. It has been home to artists since 1990. Currently, its 70,492 square feet of studio space is divided into 135 studio units, with 180 artists working in them over four floors.

The building is also home to The Acme Archive, the Acme Window Gallery and our public community and engagement space.","165 Childers Street, Deptford, SE8 5JR",51.4824,-0.03517,10:00:00,16:00:00,Yes,No
Acton Gardens,https://programme.openhouse.org.uk/listings/8153,"Acton Gardens is an award winning partnership between L&Q and Countryside Properties. This collaboration is delivering the  regeneration of South Acton to create over 3,000 new homes, community facilities and retail, play and green spaces.","Acton Gardens Community Centre, Unit A, Munster Court",51.5022222,-0.2717071,13:30:00,16:30:00,Yes,No
After Supper,https://programme.openhouse.org.uk/listings/13332,"A studio and workshop set back into the garden to provide additional space for a young family. Built using the U-Build modular construction system, the furniture and internal walls can be dismantled and repositioned to adapt to the changing needs of the family over time.

Alongside the garden studio, the low impact extension, 'Supper Time' by nimtim architects can also be seen at the house.","86 Natal Road, N11 2HY",51.61266,-0.12259,09:30:00,17:00:00,No,
Aga Khan Centre,https://programme.openhouse.org.uk/listings/7273,"The Aga Khan Centre, designed by Pritzker prize winning architect Fumihiko Maki, houses the UK institutions of the Aga Khan Development Network. A unique feature are its six gardens inspired by different regions of the Muslim world.","Aga Khan Centre, 10 Handyside Street, N1C 4DN",51.53757,-0.1248,10:00:00,17:00:00,Yes,No
Alice Billing House,https://programme.openhouse.org.uk/listings/12503,"Alice Billing House is one of Newham’s most historic buildings, located on Stratford’s High Street. The building is made up of two blocks, one of which is a Grade II listed building, built in 1905-6 as firefighters’ accommodation for the West Ham Fire Brigade. The building is now converted into artist studios and is home to over 25 artists.","Alice Billing House, 2-12 West Ham Lane, Stratford, E15 4SF",51.53997,0.00184,11:00:00,16:00:00,No,
"All Saints Church, Upper Norwood",https://programme.openhouse.org.uk/listings/11192,"Historical connections
Vice Admiral Fitzroy(grave within Church Grounds)
Charles Darwin
Crystal Palace Great Exhibition
Camille Pissarro (Painter exhibits National Gallery)
Charles Dickens

(Grave within Church grounds),
Isambard Kingdom Brunel,
Felix Mendelssohn, Marie Tussauds to name but a few. 
Famous artist Camille Pissarro painted local scenes .","All Saints Church, Church Road, SE19 3EP",51.41129,-0.0863,11:00:00,16:00:00,No,
"Apartment Block, 11 Kingsway Place",https://programme.openhouse.org.uk/listings/11779,"Apartment Block’ is an impeccably hand-crafted, two-storey apartment, designed by Coffey Architects as a solid piece of joinery ‘inserted’ into a Grade II listed building.","11 Kingsway Place, EC1R 0LU",51.52484,-0.10562,10:00:00,17:00:00,No,
Architect's Studio - Richard Griffiths Architects,https://programme.openhouse.org.uk/listings/12762,"Richard Griffiths Architects is a multi-award winning practice specializing in the Heritage Conservation of old buildings and new build within an historic context.  The practice is opening the office to people who are interested to learn more about our work and projects.  There will also be project displays, a curated library, and presentations from specialists in the field of conservation.","6 Queen Square, Bloomsbury, WC1N 3AT",51.52149,-0.12272,10:00:00,17:00:00,No,
Architectural Walk in Brockley,https://programme.openhouse.org.uk/listings/12711,"Brockley Conservation Area's High Victorian enclave holds many interesting houses in a variety of styles, including Edwardian domestic architecture, historic trees and original lanes and mews. These have survived into the 21st century almost intact. Houses built in the 1950s and 1960s indicate WWII bomb damage and add to the area's variety and history.","War Memorial, Lewisham Way, SE4 1SX",51.47099,-0.03007,11:00:00,12:30:00,No,
Argentine Ambassador's Residence,https://programme.openhouse.org.uk/listings/2060,"During the Open House Festival people will have the unique opportunity to explore the historic mansion that is the home of the Argentine Embassy in the UK. Opening its doors on this special occasion, visitors will enjoy unprecedented access to the home of Argentinians in the UK and explore a glimpse of our culture through an art exposition of different Argentine artists.","49 Belgrave Square, SW1X 8QZ",51.50055039999999,-0.1531897,10:00:00,18:00:00,No,
Art and architecture in Thamesmead,https://programme.openhouse.org.uk/listings/12774,"On the surface Thamesmead might seem concrete and grey, but on this tour we will take a look at the colour and life local artists that are breathing into the area. Examining the past and present, we'll explore the abbey ruins, exciting sculptures, concrete skywalks, and vivid murals that make this place the Town of Tomorrow.","Outside the upper concourse of Abbey Wood Station, 513 Abbey Wood Rd",51.49115,0.12163,10:00:00,16:00:00,Yes,Yes
Art in Perpetuity Trust,https://programme.openhouse.org.uk/listings/11049,"Open Studios, provides a unique glimpse to the architectural spaces and working studios of APT artists.  Over the weekend, there is also the opportunity to see our Group Show in the Gallery, curated by and featuring APT artist's work.","6 Creekdside, Harold Wharf, SE8 4SA",51.47686,-0.02099,12:00:00,17:00:00,No,
Australia House,https://programme.openhouse.org.uk/listings/1806,"Australia House, home to the Australian High Commission since 1918, is London’s longest continually-occupied diplomatic mission. Designed by A. Marshall Mackenzie & Son and opened by King George V, this Grade II listed landmark features striking marble and timber interiors, much of it shipped from Australia during the First World War.","Australia House, Strand, WC2B 4LA",51.5129171,-0.1156691,10:00:00,15:15:00,Yes,Yes
BAPS Shri Swaminarayan Mandir,https://programme.openhouse.org.uk/listings/1645,"Europe’s first traditional Hindu temple is a masterpiece of exquisite Indian craftsmanship. Using 5,000 tonnes of Italian and Indian marble and the finest Bulgarian limestone, it was hand-carved in India before being assembled in London.","1 Pramukh Swami Road, Neasden, NW10 8HW",51.54815,-0.26073,10:00:00,16:00:00,No,
BBC Broadcasting House,https://programme.openhouse.org.uk/listings/2292,"First ever purpose-built broadcast centre in UK, and a jewel of Art Deco design with original artworks by sculptor Eric Gill. 
Remodelled and extended in 2006/2013 by architects MacCormac Jamieson and Prichard/Sheppard Robson.","Portland Place, W1A 1AA",51.51825,-0.1437,10:00:00,17:00:00,Yes,Yes
BT Tower,https://programme.openhouse.org.uk/listings/2735,"An enduring, distinctive feature of the London skyline for the last 54 years, this is a rare opportunity for members of the public to visit the famous revolving floor, 158m above the capital. After the flight the guests can watch a history of the BT Tower film in our auditorium.","45 Maple Street, W1T 4BG",51.52139,-0.13901,09:30:00,19:15:00,Yes,Yes
Bakers' Hall,https://programme.openhouse.org.uk/listings/12656,"There has been a Bakers' Hall on our current site since 1505.  The current incarnation dates from 1964, and is a unique collaboration of old and new.

The hall was originally designed by Trehearne and Norman, Preston and Partners in conjunction with Past Master William Newcome- Wright and is the first of the post-war [World War II] livery halls in a Modernist idiom.","Bakers Hall, 7 Harp Lane, EC3R 6DP",51.50933,-0.08145,09:00:00,16:00:00,No,
Bancroft and Wickford Street,https://programme.openhouse.org.uk/listings/13019,"Explore the Bancroft and Wickford Street development, a  new affordable residential-led scheme. This project features two residential buildings with integrated community workspaces, offering a total of 33 new homes. The development also offers significant improvements to the wider neighbourhood, including landscaping and lighting improvements to transform the surrounding area.","Wickford Street, E1 5QN",51.52314,-0.05397,10:00:00,14:00:00,No,
Bank of England Museum,https://programme.openhouse.org.uk/listings/2027,The museum is part of the Bank of England rebuilding in the 1930's by Sir Herbert Baker. One room is a reconstruction of 1793 Bank of England Stock Office by Sir John Soane.,"Bartholomew Lane, EC2R 8AH",51.51402,-0.08763,11:00:00,16:00:00,No,
Barnard's Inn Hall,https://programme.openhouse.org.uk/listings/4838,"Barnard's Inn Hall has been home to an Inn of Chancery, The Mercers' School, and now Gresham College. It's history spans centuries, including surviving the Great Fire of London in 1666. The hall is now used to host free public lectures.","Barnard's Inn Hall, Holborn, EC1N 2HH",51.5175436,-0.1098755,10:30:00,16:30:00,No,
Bartholomew Fayre: Free Play with Studio Tip,https://programme.openhouse.org.uk/listings/13394,"In this workshop, you’ll work with Studio Tip to turn real-world surplus materials — the kind that normally gets dumped after mass production — into playful objects and artworks. Offcuts, trims, odd shapes and leftovers. Stuff that didn’t make the cut. Until now.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,11:00:00,14:30:00,Yes,No
Bartholomew Fayre: Graffiti workshop,https://programme.openhouse.org.uk/listings/13383,Join sign writer and artist Adam Makowiecki to design your very own graffiti tag or miniature mural using arts and craft materials.,"Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,11:00:00,13:00:00,No,
Bartholomew Fayre: Manifesto Zines Family Workshop,https://programme.openhouse.org.uk/listings/13398,"Join Assemblage Collective for this manifesto zine-making workshop, all about expressing yourself and your ideas for a better world! Learn how to craft a zine (like a mini book, from the word maga-zine), then use a range of materials to draw, collage, stamp, write and create a playful manifesto for the future.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,11:00:00,13:00:00,No,
Bartholomew Fayre: Play Cycles,https://programme.openhouse.org.uk/listings/13399,"Join us for arts, crafts and play activities led by the London Museum as part of their intergenerational Play Cycles programme.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,11:00:00,19:00:00,No,
Bartholomew Fayre: Printing for Protest!,https://programme.openhouse.org.uk/listings/13385,"Join artist and activist Ruan Murphy in this family friendly, protest inspired printing workshop! This messy, hands-on and thoughtful activity encourages young people and their adults to think about causes that matter to them, and create their own unique piece of art.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,14:00:00,16:30:00,Yes,Yes
Bartholomew Fayre: Puppet Making,https://programme.openhouse.org.uk/listings/13386,"Little Angel Theatre has used puppetry to create and share inspiring stories since opening its doors in 1961; igniting the imaginations of the youngest minds, now join these expert puppeteers in making your own puppet at their drop-in craft table!","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,11:00:00,19:00:00,No,
Bartholomew Fayre: The Inspirational Archive,https://programme.openhouse.org.uk/listings/13384,"Taking inspiration from archival materials relating to shows and performers at Bartholomew Fayre, discover how to go beyond the historical sources to illuminate hidden queer lived experiences, and create poetry and flash fiction that brings your creative interpretations to life. Led by Nick Field.","Smithfield Rotunda Garden, West Smithfield, EC1A 9PT",51.51859,-0.10107,14:00:00,16:00:00,No,
Bartholomew's Fayre: Great St Barts,https://programme.openhouse.org.uk/listings/13301,"Bartholomew's Fayre is a community festival taking place within the Smithfield Rotunda Garden, Great St Barts and the surrounding areas.","Great St Barts, West Smithfield, Barbican, EC1A 9DS",51.51888,-0.09967,11:00:00,19:00:00,No,
Bartholomew's Fayre: Smithfield Rotunda Garden,https://programme.openhouse.org.uk/listings/13300,"Join us for Bartholomew Fayre: Power to the People, a FREE bold and brilliant grassroots community festival, celebrating creativity, history, activism and togetherness. Across two-jam packed days, we’ll be taking over Smithfield with an exciting mix of hands-on art, thought-provoking talks, walking tours and live performances inspired by the anarchic joyousness of the original Bartholomew Fair.","Smithfield Rotunda Garden, West Smithfield, EC1A 9DY",51.51859,-0.10107,11:00:00,19:00:00,No,
Bedford Park Walking Tour and Exhibition,https://programme.openhouse.org.uk/listings/2569,"The event is hosted by the Bedford Park Society.
Bedford Park is a planned suburb of 1875-86 and a precursor to the Garden Cities and Garden Suburbs, celebrating the 150th Anniversary of its founding in 202. Houses, churches, and other buildings by leading 19th century architects Richard Norman Shaw, EW Godwin, EJ May, Maurice B Adams, and learn of the early radical and aesthetic community.","St Michael and All Angels Church, Bath Road, W4 1TT",51.49614,-0.25492,10:30:00,16:30:00,Yes,No
Bethlehem Chapel Richmond upon Thames,https://programme.openhouse.org.uk/listings/8264,"An independent Calvinistic chapel on the east side of Church Terrace in Richmond, London. Built in 1797, the small 1-storey stuccoed building is Grade II* listed. It still has its original galleried interior with pews and pulpit.","Bethlehem Chapel, Church Terrace, Richmond upon Thames , TW10 6SE",51.45904,-0.30367,10:00:00,15:30:00,No,
Billingsgate Roman House & Baths,https://programme.openhouse.org.uk/listings/5296,"Some of London's best Roman remains, comprising late 2C house with a 3C bath house built within its courtyard. First discovered in 1848.","101 Lower Thames Street, EC3R 6DL",51.50928,-0.08305,11:00:00,13:45:00,Yes,Yes
"Bishops Palace and Park, Bromley (formerly Bromley Civic Centre).",https://programme.openhouse.org.uk/listings/2714,"The Bishop's Palace was the official residence of the Bishops of Rochester. The present building dates from 1775, although there have been manor houses on the site since the 10C. The estate was acquired by Victorian coal merchant Coles Child who undertook numerous alterations and additions designed possibly by Norman Shaw.  The Park contains St Blaise's Well, fernery, Ice House and the former moat","Civic Centre, Stockwell Close, Bromley, BR1 3UH",51.4040913,0.0200754,10:30:00,16:30:00,Yes,Yes
Blackheath Quaker Meeting House,https://programme.openhouse.org.uk/listings/4022,"""A brutalist jewel"", the meeting house was designed by Trevor Dannatt, who worked on the Royal Festival Hall.  
A 1970s concrete building with a raised lantern, it was designed to fit in with older buildings in the conservation area and to make the most of its split-level site. 
Grade ll Listed for its original design, it is used for Quaker worship and by community groups.","Lawn Terrace, Blackheath, SE3 9LL",51.4650118,0.007056300000000001,10:00:00,16:00:00,No,
Blackhorse Workshop,https://programme.openhouse.org.uk/listings/6882,"A makerspace offering open access to a fully equipped wood and metal workshop with bench space, tools and machinery. Includes an education space, community café, and studios for creative businesses and artists.","Blackhorse Workshop, 1-2 Sutherland Road Path, E17 6BX",51.59183840000001,-0.03902129999999999,11:00:00,20:00:00,Yes,No
Blenheim Grove,https://programme.openhouse.org.uk/listings/12094,The first custom-build homes built in London. A terrace of flats and houses which was built from scratch and sold at 'shell' for the owners to fit-out themselves.,"56-64 Blenheim Grove, SE15 4QL",51.46928,-0.07042,10:00:00,13:00:00,Yes,Yes
Boston Manor House,https://programme.openhouse.org.uk/listings/10142,"Boston Manor House is a Jacobean House built for Lady Mary Reade in 1623 and later owned by the Clitherow family from the 1670s until the 1920s. The House is now open to the public with free entry six days a week. Its beautifully restored historic interiors, including breath-taking ornate plasterwork, are joined by two community exhibition galleries, meeting rooms and an attractive modern café.","Boston Manor House, Boston Manor Road, Brentford, TW8 9JX",51.49191829999999,-0.3183739,13:00:00,16:30:00,Yes,No
Bough Terrace,https://programme.openhouse.org.uk/listings/12683,"In the heart of Knightsbridge is a Victorian mews house that discretely masks sculptural contemporary fabric within.

Peeling back the layers of the existing house allowed its historic bones to be revealed and celebrated. New solid timbers are juxtaposed with original gnarled timber forming the floor joists and roof trusses to create an intriguing conversation between past and present.","25 Rutland Street, SW7 1EJ",51.49881,-0.16812,10:00:00,17:00:00,No,
Bower House,https://programme.openhouse.org.uk/listings/1249,"Grade I listed country house commanding the most extensive southerly views over Essex. Staircase mural by Sir James Thornhill, a painter notable for the 'Painted Hall' at the Royal Naval Hospital at Greenwich. Set in grounds with a pond.","Orange Tree Hill, Havering-atte-Bower, Romford, RM4 1PB",51.61287,0.18282,10:00:00,16:00:00,No,
Bradbury Works,https://programme.openhouse.org.uk/listings/12513,"Bradbury Works in Gillett Square, Dalston, has re-opened its doors. The new award winning building includes the refurbishment of 600m2 of existing affordable workspace, the replacement of ten mini retail units, and the provision of almost 500m2 of extra workspace in a two-storey extension. Bradbury Works is the next step in the evolving unique story of this community focused public space.","Bradbury Works, 3 Bradbury Street, N16 8JN",51.54867,-0.07615,10:00:00,11:45:00,Yes,Yes
Brady Arts and Community Centre,https://programme.openhouse.org.uk/listings/11669,"The Brady Arts & Community Centre on Hanbury Street, just off Brick Lane is a busy and creative part of East London. It opened in 1935 as the Brady Jewish Girls Club and in 1960 the Boys Club joined The Brady.  We are holding our open day on Saturday 20th  September.  Come and find out about the Brady Centre's history and take part in drop in arts activities.","192-196 Hanbury Street, Tower Hamlets, E1 5HU",51.5196189,-0.0654358,12:00:00,16:00:00,Yes,No
Bromley and Sheppard's College,https://programme.openhouse.org.uk/listings/555,"Founded to house the widows of clergymen, the original building consisted of 20 houses built around a classically-styled quadrangle. Captain Richard Ryder – one of Sir Christopher Wren's surveyors – was in charge of design and construction.","London Road (entrance via Wren Gates, no vehicle entry), Bromley",51.408,0.01227,10:00:00,16:00:00,Yes,No
Bullers Wood School for Girls,https://programme.openhouse.org.uk/listings/2740,"Typical mid-Victorian stucco-fronted house built on a grassy hillside, extended in 1888 by Ernest Newton with William Morris redesigning the interiors. The library, formerly drawing room, has a unique William Morris hand-painted ceiling.
The school itself has a range of older and newer buildings, including Inglewood House. The grounds will be open during the Open House festival.","St Nicolas Lane, Chislehurst, BR7 5LJ",51.4082358,0.0449388,10:30:00,14:30:00,No,
Burlington House: Linnean Society of London,https://programme.openhouse.org.uk/listings/2074,"The world's oldest active biological society. Founded in 1788, the Society takes its name from the Swedish naturalist Carl Linnaeus whose botanical, zoological and library collections have been in its keeping since 1829.","Piccadilly, W1J 0BF",51.50853,-0.13911,10:00:00,17:00:00,No,
Burlington House: Royal Academy of Arts,https://programme.openhouse.org.uk/listings/1513,"Explore unseen spaces not usually open to the public, including the RA Schools and our historic Fine Rooms.","Piccadilly, W1J 0BD",51.50914,-0.13962,10:00:00,18:00:00,No,
Burlington House: Royal Astronomical Society,https://programme.openhouse.org.uk/listings/4496,"The Royal Astronomical Society (RAS) moved into Burlington House in 1874. Part of the extension to Burlington House to provide accommodation for learned societies, the building was refurbished in 2007. The RAS is the oldest astronomical society in the world and has been encouraging and promoting the study of astronomy and geophysics since 1820.","Piccadilly, W1J 0BQ",51.5082999,-0.139365,10:00:00,17:00:00,Yes,No
Burlington House: The Geological Society of London,https://programme.openhouse.org.uk/listings/4938,"Home to the oldest geological society in the world, founded in 1807. The Society has been based at Burlington House since 1874, and now has over 12,000 members worldwide.","Piccadilly, W1J 0BG",51.50869,-0.13875,10:00:00,17:00:00,Yes,No
Caledonian Park,https://programme.openhouse.org.uk/listings/2764,"The Caledonian Clock Tower was opened in 1855 as the centrepiece of the Metropolitan Cattle Market. Standing at a height of 45 metres, the Clock Tower offers stunning panoramic views over London.  The clock's mechanism was made by John Moore of Clerkenwell and its bells by the Whitechapel Foundry. The Clock Tower has been renovated with help from the Heritage Lottery Fund.","Cally Clock Tower Centre, Market Road, N7 9HF",51.54731,-0.12344,10:00:00,16:30:00,Yes,No
Cannizaro Studios,https://programme.openhouse.org.uk/listings/6925,"Victorian Potting sheds converted to artists' studios set within the grounds of Grade II listed Cannizaro Park.
The eight resident artists will be displaying their work during the festival at these unique studios.","The Old Potting Sheds, Cannizaro Park, SW19 4UW",51.42372,-0.23261,11:00:00,17:30:00,No,
Capisco Metal Patination Workshop,https://programme.openhouse.org.uk/listings/12827,Join us and learn more about the ancient art of patination. Celebrate 35 years of Capisco by delving into our sample archive and a gallery of our projects. Our master patination technicians will also be on hand to demonstrate some classic techniques.,"1 Period Works, 1 Lammas Road, E10 7QT",51.56584,-0.0363,12:30:00,16:30:00,No,
Carmody Groarke Studio / Smithfield Market,https://programme.openhouse.org.uk/listings/13282,"Nestled in the eaves of the Grade II listed Smithfield Market, Carmody Groarke’s architecture studio occupies a once-overlooked attic. Designed to accommodate 45 people alongside a workshop and model gallery, the office breathes new life into the previously unused space. Built in 1868, the meat market continues to operate today, serving as a dynamic backdrop to our practice.","1 Lindsey Street, EC1A 9HP",51.51966,-0.10018,11:00:00,15:00:00,No,
Catching Sun House,https://programme.openhouse.org.uk/listings/13335,"Nested within a a Victorian context, this new-build house is a green oasis and a calm retreat which maximises sun exposure and connection with nature, while being entirely contextual to the site. Architect Mark Shaw, founding director of Studioshaw, embarked on building his own home after a chance discovery of a disused MOT garage in Walthamstow, East London.","40 Station Road, E17 8AA",51.57894,-0.03284,10:00:00,17:00:00,Yes,Yes
Central line Treasure Hunt,https://programme.openhouse.org.uk/listings/13172,"In 2025, we will be celebrating the 125th anniversary of the Central line , which helped bring people across London. This Treasure Hunt will help people discover the architectural heritage that exists along the original route of the line running from Shepherd's Bush to Bank.  Our hunt will start at Shepherd's Bush where participants will pick up their clue pack to guide them through the hunt.","Shepherd's Bush station, W12 8ND",51.50514,-0.21767,10:30:00,15:30:00,No,
"Centre of the Cell and Neuron Pod, Queen Mary University of London",https://programme.openhouse.org.uk/listings/3216,"Neuron Pod is a striking 23-metre long and 10-metre high free-standing structure – designed as an extension to Centre of the Cell, an informal science learning centre at Queen Mary University of London’s Whitechapel campus.","4 Newark Street, E1 2AT",51.51693,-0.06156,11:00:00,16:00:00,No,
Christ Church,https://programme.openhouse.org.uk/listings/9134,"The church is designed in the Gothic style, with a semicircular barrel-vaulted ceiling, a highly carved chancel screen and magnificent stained glass windows, notably the large West window, depicting Christ the King enthroned in heaven.","Christchurch Park , Sutton , SM2 5TN",51.35499,-0.1888,13:00:00,17:00:00,No,
Christ Church Southgate and the Minchenden Oak Garden,https://programme.openhouse.org.uk/listings/5128,Grade II* listed church with fine collection of Pre-Raphaelite stained glass windows by Morris & Co. including Burne Jones and Rossetti. Wall paintings. Mosaic reredos. Minchenden Oak  - ancient pollarded oak more than 800 years old.,"Waterfall Road , Southgate, N14 7EG",51.62466,-0.12838,10:00:00,16:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5131,-0.09886,09:30:00,17:30:00,No,
City of Westminster Archives Centre,https://programme.openhouse.org.uk/listings/2336,Modern red brick building purpose-built to house the City of Westminster's historic records. Opportunity to visit the conservation studio and see treasures of the archives.,"10 St Ann's Street, SW1P 2DE",51.4974785,-0.1306893,10:00:00,15:00:00,No,
Clayground Collective: You Build Croydon,https://programme.openhouse.org.uk/listings/13318,"Join Clayground Collective in Queen’s Gardens for a hands-on clay experience as part of Open House weekend. Shape your own version of Croydon - past, present or imagined - using raw clay. Recreate iconic landmarks like No.1 Croydon (""The 50p Building""), Croydon Clocktower, Fairfield Halls or even the Whitgift Almshouses, or invent a future skyline from your imagination.","Queen's Gardens, Park Lane, Croydon, CR0 1YJ",51.37204,-0.09757,11:00:00,16:00:00,No,
Clockwise Offices at Bromley Old Town Hall,https://programme.openhouse.org.uk/listings/12211,"A landmark building as impressive as it is iconic. 
Reimagined from its former civic roots, this beautiful building has been transformed by Cartwright Pickard Architects to provide a place where connection, collaboration and community come to life, with space for work, sleep and celebration. To transform strangers into neighbours and neighbours into friends.","Clockwise, Bromley Old Town Hall, Bromley, BR1 3FE",51.4065,0.01836,10:30:00,16:00:00,No,
Cody Dock - Lea Way Celebration,https://programme.openhouse.org.uk/listings/11858,"Our event will focus on celebrating the rich heritage of Cody Dock, one of the last remaining brick-lined docks in London.  Our one-day festival will provide exciting opportunities to explore the lesser-known history of the Lower Lea Valley","11c South Crescent, E16 4TL",51.51929,-0.00173,11:00:00,19:00:00,No,
College of Arms,https://programme.openhouse.org.uk/listings/2930,"The College of Arms is the heraldic authority for England, Wales and Northern Ireland, and the workplace of the Officers of Arms, better known as the Heralds. Constructed 1671–88 on the site of the Heralds' previous home (which was burnt down in the Great Fire of London) the impressive Restoration building houses a unique collection of historic heraldic manuscripts dating back to the Middle Ages.","130 Queen Victoria Street, EC4V 4BT",51.5122644,-0.0987445,11:00:00,16:10:00,Yes,Yes
