name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Building nature: South London green spaces tour,https://programme.openhouse.org.uk/listings/13145,"Discover how public green space is becoming an ever more valued part of London's landscape and infrastructure. This walking tour in and around the green spaces of Kennington and Walworth will explore the rich variety of green spaces in south London, and investigate how these places of nature have been built by the ideas (and fears) of life in the metropolis","Cleaver Square (meet in the centre), SE11 4EA",51.48767,-0.10856,10:30:00,13:00:00,Yes,No
Burton Mausoleum,https://programme.openhouse.org.uk/listings/4777,"Grade II* listed mausoleum in the form of a Bedouin tent carved to resemble draping canvas. The mausoleum houses the coffins of Sir Richard and Lady Isabel Burton. The interior is painted with religious imagery and decorated with camel bells, lamps, and dried flowers.","St Mary Magdalen's RC Church, 61 North Worple Way, Mortlake, SW14 8PR",51.46833,-0.26172,12:00:00,16:00:00,No,
C2 Clod Ensemble Studios : Design District,https://programme.openhouse.org.uk/listings/11214,"The building, designed by Mole Architects, comprises a top-lit, 2,000 square foot rehearsal studio, open-plan office, music production studio. 

Constructed entirely from timber, clad in weathered corten steel and designed to limit energy consumption.","C2 Cripps Yard, Soames Walk, Design District, SE10 0BQ",51.50019,0.00604,10:00:00,16:00:00,No,
Canal Club,https://programme.openhouse.org.uk/listings/10390,"The Canal Club, a 1978 modernist community centre designed by Julian Sofaer, is a modest, open-plan space. It features a community garden developed by the boating community moored alongside it.","Canal Club Community Garden, Belmont Wharf, Waterloo Gardens, E2 9HP",51.53441,-0.05203,14:00:00,17:00:00,No,
Canons Park,https://programme.openhouse.org.uk/listings/4277,"Grade II listed historic park landscape containing several listed buildings, including an 18C 'temple' building, bothy and compound, and walled kitchen garden, converted in 1937 to an informally planted garden by Harrow Council.","Donnefield Avenue entrance, Canons Park, Edgware, HA8 6RH",51.6087625,-0.2943906,10:00:00,17:00:00,No,
"Church of St Lawrence, Little Stanmore",https://programme.openhouse.org.uk/listings/2467,"Unique Continental Baroque church rebuilt in 1715 by James Brydges, first Duke of Chandos. Painted walls and ceiling with trompe-l'oeil effect. Wood carvings by Grinling Gibbons and the organ on which Handel played.","173 Whitchurch Lane, Edgware, HA8 6QJ",51.6079015,-0.2892053,13:30:00,17:00:00,No,
City Hall,https://programme.openhouse.org.uk/listings/5318,"The sustainable new headquarters of the Mayor of London and London Assembly located in the Royal Docks, Newham. The docks are re-emerging as a commercial and cultural hub, and an exciting new waterfront. This year the Greater London Authority will be celebrating the 25th anniversary of it's formation and will be holding an exhibition","Kamal Chunchie Way, E16 1ZE",51.50718,0.01621,10:00:00,16:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5131,-0.09886,10:00:00,16:00:00,No,
Clapham Old Town and Venn Street,https://programme.openhouse.org.uk/listings/6036,This guided walk around Clapham's Old Town features a radically redesigned public realm which changed the emphasis of the street environment to encourage people to walk and cycle instead of driving.,"Clapham Common Underground Station, SW4 0BD",51.461786,-0.1383884,14:30:00,16:00:00,Yes,No
Clockwise Offices at Bromley Old Town Hall,https://programme.openhouse.org.uk/listings/12211,We are a workspace within the Old Town Hall estate - we've created a workspace that blends modern working with the heritage features of the building.,"Clockwise, Bromley Old Town Hall, Bromley, BR1 3FE",51.4065,0.01836,10:30:00,16:00:00,No,
College of Optometrists,https://programme.openhouse.org.uk/listings/1504,"HQ of professional and examining body for UK optometrists occupying two terraced houses, No. 41 (Flitcroft c1730 with later additions) and No. 42 (rebuilt by Tarmac plc, c1989 with rear extension over the former back yard) including Council Chamber, Georgian-style print room, modern meeting spaces, recording studio, academic library and refurbished museum.","42 Craven Street, WC2N 5NG",51.50790869999999,-0.1253933,12:00:00,17:00:00,No,
Cressingham Gardens,https://programme.openhouse.org.uk/listings/6047,Low-rise high density estate located next to Brockwell Park. Innovative design with pioneering architectural elements & echoing natural topography. Under threat of demolition by Lambeth council. Tours provided of estate and rotunda.,"Cressingham Gardens Rotunda, Tulse Hill , SW2 2QG",51.4470837,-0.1118877,11:00:00,16:00:00,No,
Crown Court Church of Scotland,https://programme.openhouse.org.uk/listings/3284,"A Church of Scotland in London, home to the longest-established Presbyterian congregation in London, worshipping in this location in Covent Garden since 1719. The current building is red brick with Portland stone dressings in a restrained, finely crafted Free Style. Three storeys, recessed slated attic, mullioned and transomed windows. Fine stained glass, most of which is by Farrar Bell.","Russell Street, WC2B 5EZ",51.51341,-0.12106,14:00:00,17:00:00,No,
Crystal Palace Park Dinosaurs  – a tour with a London Blue Badge Tourist Guide,https://programme.openhouse.org.uk/listings/9374,"Explore the world's first dinosaur models hidden in a south London park. The 30 Grade I listed, life-size statues of dinosaurs and other extinct animals at Crystal Palace Park have thrilled
visitors for 166 years. Tour is kids friendly.","Crystal Palace Overground station, Crystal Palace Overground station",51.41811000000001,-0.07257999999999999,11:00:00,13:00:00,Yes,No
Devonport Mausoleum,https://programme.openhouse.org.uk/listings/249,"Beautiful mausoleum in former Royal Navy cemetery, restored 1999 by the University of Greenwich. Many interesting plaques and gravestones.","Devonport Mausoleum , Romney Road, SE10 9NF",51.48106,-0.00617,10:30:00,15:30:00,No,
Dorich House Museum,https://programme.openhouse.org.uk/listings/271,"The former studio home of the sculptor Dora Gordine and her husband the Hon. Richard Hare, a scholar of Russian art and literature. 1930s house over four floors including a flat roof terrace and views of Richmond Park.","Dorich House Museum, 67 Kingston Vale, SW15 3RN",51.4333564,-0.2630588,11:00:00,17:00:00,No,
Dr Johnson's House,https://programme.openhouse.org.uk/listings/275,"Fine example of an early 5-floor Queen Anne town house with original panelling, open staircase and unique 'swinging panels' on the open-plan first floor. Johnson compiled his famous 'Dictionary of the English Language' (1755)  here.","17 Gough Square, EC4A 3DE",51.5150637,-0.1081791,11:00:00,17:00:00,No,
Drawing Matter,https://programme.openhouse.org.uk/listings/13011,"Drawing Matter explores the role of drawing in architectural thought and practice. Central to our activities is the Drawing Matter Collection of many thousands of architectural and design drawings from across the world, dating from the Renaissance to the present day. 

In October 2024, Drawing Matter moved its activities and collection from Shatwell Farm to Smart’s Place, Central London.","8 Smarts Place, WC2B 5LW",51.5163,-0.12269,11:00:00,18:00:00,No,
Ealing Village,https://programme.openhouse.org.uk/listings/3684,"Inter-war residential development representing the 'glamorous aspirations' of the period (Pevsner). Five blocks of flats in Dutch-Colonial-Baroque style, and clubhouse with swimming pool.","Ealing Village, off Hanger Lane, W5 2LY",51.51603,-0.29474,08:00:00,20:00:00,Yes,No
Eastbury Manor House,https://programme.openhouse.org.uk/listings/304,"One of the finest surviving Elizabethan red brick Manor houses- Grade I listed. Contains 17th Century wall-paintings, charming walled garden and a fine Tudor tower with original stairs. Many original features have been restored and layout remains mostly unchanged in over 400 years.","Eastbury Manor House, Eastbury Square, Barking, IG11 9SN",51.5343105,0.0995563,10:00:00,16:00:00,No,
Eastcote Walking Tour,https://programme.openhouse.org.uk/listings/11816,"Discover the fascinating history of Eastcote and its surroundings, focused on how the landscape has changed, from the exclusively agricultural area to the today's modern suburb, revealing some of the oldest local buildings and their stories","Eastcote Station, Field End Road, Pinner, HA5 1QZ",51.57655,-0.39714,11:00:00,13:00:00,Yes,No
Emery Walker's House,https://programme.openhouse.org.uk/listings/668,"The home of Emery Walker, printer, antiquary and mentor to William Morris. A unique Arts and Crafts domestic interior.","7 Hammersmith Terrace, W6 9TS",51.4898045,-0.2425187,11:00:00,16:15:00,Yes,No
Film Locations of the City,https://programme.openhouse.org.uk/listings/13040,"A walk around places in the City you might recognise (or not) from the silver screen. Visit the impressive sites used in major films, including Harry Potter, Mission Impossible, James Bond, and many more.","Royal Exchange, EC3V 3LL",51.5136,-0.08745,11:30:00,12:30:00,Yes,No
Fitzroy Park Allotments,https://programme.openhouse.org.uk/listings/9014,Open allotment site.,"Fitzroy Park, Highgate, N6 6HU",51.5685811,-0.1572856,14:00:00,17:00:00,No,
Fleet Street Heritage Wall and Sundial,https://programme.openhouse.org.uk/listings/10644,"The Fleet Street Heritage Wall comprises 86 A3 information panels about the people, places, ideas and newspapers which made the name of Fleet Street famous throughout the world.  Each Saturday and Sunday from 10 until 4, Piers Nicholson, who created the Heritage Sundial above the Wall, will speak on the project  and its innovative features which will make it widely accessible to all comers.","61 Fleet Street, EC4Y 1JU",51.51412879999999,-0.1080343,10:00:00,16:45:00,Yes,No
Friends House,https://programme.openhouse.org.uk/listings/443,"The Grade II listed home of Quakers in Britain, Friends House won an RIBA bronze medal in 1927. The building houses the central offices of Quakers in Britain as well as their library and archive, event spaces, a café, bookshop, worship space, courtyard, and garden. Friends House serves as a hub for an array of events, meetings, conferences, and gatherings for organisations and individuals.","173-177 Euston Road, NW1 2BJ",51.52657,-0.13223,10:30:00,13:30:00,Yes,No
From Forest to Morris: A walk around Walthamstow,https://programme.openhouse.org.uk/listings/11296,"A walk around historic Walthamstow showing how this unique area grew from a village into a thriving suburb, its social history and the variety of buildings that can be found where Epping Forest meets William Morris.",Outside Costa Coffee at Walthamstow Central Station 5 Station Approac,51.5828202,-0.0194102,11:00:00,13:00:00,Yes,No
Garrick's Temple to Shakespeare,https://programme.openhouse.org.uk/listings/460,Grade I listed Georgian garden building. Tribute to Shakespeare built in the Ionic style by actor David Garrick. Arcadian Thames-side setting in restored 18C gardens thought to be by Capability Brown.,"Hampton Court Road, Hampton, TW12 2EN",51.41232470000001,-0.3592084,12:00:00,17:00:00,No,
Gaunson Creative Open Studios part of Markfield Road Festival,https://programme.openhouse.org.uk/listings/11380,"Gaunson Creative Studios in South Tottenham, home to over 70 artist studios, will be opening its doors for the first time since 2019. Visitors will be able to meet and buy from over 50 artists across the weekend.","Gaunson Creative Studios, Gunson House, Markfield Road, N15 4QQ",51.5838118,-0.0635681,14:00:00,20:00:00,No,
Gongoozlers of Regent's Canal & Little Venice,https://programme.openhouse.org.uk/listings/13105,"Calling all canal enthusiasts - also known as 'gongoozlers' - to walk through the social and industrial history of Little Venice, Camden Lock, and St Pancras. If you enjoyed Gongoozlers of Regent's Canal & Limehouse Basin in the east (Open House 2024), you will enjoy this new west side story. Discover how a hand-dug canal shaped the lives of West Enders, Londoners, and the United Kingdom.","The Toll House, Delamere Terrace, W2 6ND",51.52125,-0.18432,09:30:00,12:30:00,Yes,No
Good Shepherd Studios,https://programme.openhouse.org.uk/listings/12164,"The doors to the building will be opened to the public. Not only will visitors get the opportunity to see ""behind the scenes"" at Good but they will have the opportunity to join taster sessions from site regulars and find out more about what takes place onsite at Our Pastures Community Garden and Pastures Centre too.","15a Davies Lane, E11 3DR",51.5642,0.01224,12:00:00,18:00:00,No,
Grove Gardens Chapel,https://programme.openhouse.org.uk/listings/527,"A small, charming Gothic Revival cemetery chapel made from Kentish ragstone, with plate tracery and a mosaic alterpiece. It was deconsecrated and then restored for community use. Thomas Hardy was apprenticed to the architect.","Richmond Cemetery, Grove Gardens, Lower Grove Road, TW10 6HP",51.4550735,-0.2896397,12:00:00,16:00:00,No,
Guildhall Art Gallery,https://programme.openhouse.org.uk/listings/1405,"Open daily 10am-5pm. 
Regular free guided tours 12.15pm & 1.15pm on Tuesday-Sunday, with extra tours on the final Open House weekend.
Home of the City of London's art collection, & remains of London's Roman Amphitheatre","Guildhall Yard, EC2V 5AE",51.51551,-0.09159,10:00:00,17:00:00,No,
HMS Wellington,https://programme.openhouse.org.uk/listings/12390,"HMS WELLINGTON, moored on Victoria Embankment, is the last remaining dedicated Battle of the Atlantic Convoy Escort ship still afloat in Europe.  In the 6-year Battle, she steamed close to a quarter of a million miles, escorted 103 Atlantic Convoys and rescued from the sea hundreds of civilian and seamen who would surely have perished but for her efforts. This is a unique and fascinating warship.","Temple Stairs, Victoria Embankment, WC2R 2PN",51.51086,-0.11236,10:00:00,17:00:00,No,
Hackney Empire,https://programme.openhouse.org.uk/listings/546,"Hackney Empire is a grade II* listed building. The theatre was built as a music hall in 1901, designed by the architect Frank Matcham. It is now a variety theatre for the 21st century, serving the local community and beyond.","291 Mare Street, E8 1EJ",51.54545,-0.0557,10:00:00,13:15:00,Yes,No
Hammersmith Quaker Meeting House,https://programme.openhouse.org.uk/listings/5929,"Recently designated as a Building of Cultural Interest by the Council, the Quaker Meeting House is designed to be a highly sustainable building to embody the Quaker values of simplicity and equality.  The award winning building promotes a sense of calm and tranquility.","30-32 Bradmore Park Rd, W6 0DT",51.49553,-0.23189,12:00:00,16:00:00,No,
Hampstead Friends Meeting House,https://programme.openhouse.org.uk/listings/441,"Listed Arts and Crafts freestyle building with plain interior and many charming original features, sympathetically modernised in 1991. Entrance via listed gateway.","120 Heath Street, Hampstead, NW3 1DR",51.559506,-0.1780047,13:00:00,17:00:00,No,
Hampstead Synagogue,https://programme.openhouse.org.uk/listings/8077,"Designed by Delissa Joseph. Opened in 1892 with an eclectic French Gothic/Romanesque style. Enlarged in 1901. Features stained glass windows by Solomon, Sochachewsky and Hillman.  Extensively restored in 2008.","Hampstead Synagogue, Dennington Park Road, West Hampstead, NW6 1AX",51.54986,-0.19196,10:30:00,14:30:00,Yes,No
Headstone Manor & Museum,https://programme.openhouse.org.uk/listings/3074,"Built circa 1310, the moated manor house is the earliest surviving timber framed building in Middlesex. Described as one of the most interesting domestic complexes in the whole country, the fabric of Headstone Manor contains examples of high quality work dating from the 14th, 17th and 18th centuries.","Pinner View, Harrow (in grounds of Headstone Manor recreation ground)",51.59408,-0.3538,11:00:00,14:45:00,Yes,No
Hermitage Community Moorings,https://programme.openhouse.org.uk/listings/4642,"A development of residential and recreational moorings for historic vessels on the Thames. The unique Pier House, built to a high specification, provides a floating community centre just downstream from Tower Bridge.","16 Wapping High Street, E1W 1NG",51.5044166,-0.0665883,11:00:00,16:00:00,No,
Highgate Literary & Scientific Institution,https://programme.openhouse.org.uk/listings/606,"Fine stuccoed building overlooking Pond Square, and home to the Institution since 1840. Formed from 1790 coach house, stables and yard, with final additions c1880. Guided tours will be available.","11 South Grove, N6 6BS",51.57021,-0.1497,12:00:00,15:00:00,No,
Hogarth's House,https://programme.openhouse.org.uk/listings/628,"Early 18th century red brick country home of artist William Hogarth, extended significantly c. 1749-1764. The 2020 extension, funded by the National Lottery Heritage Fund, added the new Weston Studio for learning and activities, and a curved glass wall in the shape of Hogarth's Line of Beauty. Delightful re-landscaped and reinterpreted walled garden containing famous ancient mulberry tree.","Hogarth Lane, Great West Road, W4 2QN",51.48725,-0.25509,14:00:00,15:00:00,Yes,No
"Holy Cross Church, Cromer Street",https://programme.openhouse.org.uk/listings/9100,"Grade ll listed Oxford Movement Anglican church built 1887-88. Historic England describe the exterior as ‘quirky and aggressive’ but the  interior is ‘very spare and elegant'. The building is  interesting for its 2019 conversion of a crypt area, partly rented commercially to a drama school but also used for community groups. On Historic England's Heritage at risk register with serious cracks.","Cromer Street, WC1H 8JU",51.5275753,-0.1235712,13:00:00,16:00:00,No,
Holy Innocents Church,https://programme.openhouse.org.uk/listings/12509,"Holy Innocents Church, South Norwood is a Church of England parish church in the south London suburb of South Norwood, dedicated to the Holy Innocents. It was built in Neo-Gothic imitation of Perpendicular architecture between 1894 and 1895 to designs by the British architect George Frederick Bodley though a planned tower was never built,. The church itself has been Grade II* listed since 1976.","192A Selhurst Rd, SE25 6XX",51.39712,-0.07994,12:00:00,16:00:00,No,
Howard Hodgkin Studio,https://programme.openhouse.org.uk/listings/12569,"Sir Howard Hodgkin (1932 – 2017) was one of England’s most celebrated contemporary artists. Abstracted yet allusive, apparently spontaneous but in fact highly controlled, his paintings convey feeling through gesture and colour.  His former studio, converted from a nineteenth-century dairy, sits in the heart of Bloomsbury.","The Howard Hodgkin Studio, Address tbc to ticket holders, WC1 1AB",51.50721,-0.12758,10:00:00,17:00:00,Yes,No
Huguenots' heritage in Spitalfields,https://programme.openhouse.org.uk/listings/11971,"Huguenots had a huge impact on London’s culture, commerce and industry from the 17th century onwards. But how much do we really know about them? During this walk we will discover and explore the  history of Spitalfields.","Outside hub by Premier Inn London Spitalfield, 86 Brick Lane, E1 6RL",51.51929,-0.07158,10:00:00,11:45:00,Yes,No
"Inner Space Meditation Centre, Covent Garden",https://programme.openhouse.org.uk/listings/12588,"Inner Space, London’s oasis of calm, is opening its doors again during the Open House Festival. Join us for free taster sessions, including Guided Meditations, Personal Development Seminars, and workshops. Visitors can also unwind in our Quiet Room, offering a peaceful escape. Discover tools for mindfulness and personal growth and new ways to relax. Leave feeling rejuvenated and inspired.","36 Short's Gardens, Covent Garden, WC2H 9AB",51.51459,-0.12523,11:00:00,18:00:00,No,
