name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Dorich House Museum,https://programme.openhouse.org.uk/listings/271,"The former studio home of the sculptor Dora Gordine and her husband the Hon. Richard Hare, a scholar of Russian art and literature. 1930s house over four floors including a flat roof terrace and views of Richmond Park.","Dorich House Museum, 67 Kingston Vale, SW15 3RN",51.4333564,-0.2630588,11:00:00,17:00:00,No,
East Wick Phase 1,https://programme.openhouse.org.uk/listings/13052,"East Wick Phase 1 | East Wick and Sweetwater Development defines the western edge of the Queen Elizabeth Park and plays an important role in mending the gap in the urban fabric between Hackney Wick and the Olympic Legacy communities. The first phase of East Wick marks a bold step forward in London’s journey toward sustainable, inclusive, and
design-forward neighbourhoods comprised of 850 homes.","East Wick and Sweetwater, 15, Tandy Place, E20 3AS",51.54554,-0.02112,17:00:00,18:30:00,No,
Fitzrovia Chapel,https://programme.openhouse.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.51895,-0.13826,11:00:00,17:00:00,No,
Flood Meadows at Hampton Court,https://programme.openhouse.org.uk/listings/10614,A guided walk through Home Park Water Meadows with Thames Landscape Strategy. It is the site of a wetland restoration project that has increased biodiversity and sustainability on the historic site. It is not usually open to the public.,"1 Hampton Ct Rd, Hampton Wick, Molesey , KT1 4AE",51.41091600000001,-0.311975,16:00:00,18:00:00,Yes,Yes
Hampstead Garden Suburb,https://programme.openhouse.org.uk/listings/13267,"Hampstead Garden Suburb is the UK's exemplar garden suburb, the suburban version of the garden city movement.  It is significant for its varied, high-quality architecture and its influential role in the development of twentieth-century town planning in Britain and abroad.","Golders Green tube station, NW11 7RN",51.57222,-0.19421,14:00:00,15:30:00,Yes,Yes
Hare Krishna Temple in London,https://programme.openhouse.org.uk/listings/13325,"This is your go-to place to discover who you really are, where you have come from and where you are going. The greatest blend of all philosophies, religions and spirituality, you will get tasty food, music, talks, and books to whet your appetite for your journey back to the spiritual world. Whether you want a peaceful haven to chill out or someone to speak to you will find it here in Soho Street.","10, Soho Street, off Oxford Street, near Tottenham Court Road Station",51.51607,-0.13273,12:25:00,14:30:00,No,
Headstone Manor & Museum,https://programme.openhouse.org.uk/listings/3074,"Built circa 1310, the moated manor house is the earliest surviving timber framed building in Middlesex. Described as one of the most interesting domestic complexes in the whole country, the fabric of Headstone Manor contains examples of high quality work dating from the 14th, 17th and 18th centuries.","Pinner View, Harrow (in grounds of Headstone Manor recreation ground)",51.59408,-0.3538,14:00:00,14:45:00,Yes,Yes
Hogarth's House,https://programme.openhouse.org.uk/listings/628,"Early 18th century red brick country home of artist William Hogarth, extended significantly c. 1749-1764. The 2020 extension, funded by the National Lottery Heritage Fund, added the new Weston Studio for learning and activities, and a curved glass wall in the shape of Hogarth's Line of Beauty. Delightful re-landscaped and reinterpreted walled garden containing famous ancient mulberry tree.","Hogarth Lane, Great West Road, W4 2QN",51.48725,-0.25509,12:00:00,17:00:00,Yes,No
IMPACT Community Arts Centre,https://programme.openhouse.org.uk/listings/12809,We are a theatre company for performers and artists with learning disabilities in the West London area. We will put on an exhibition of artworks and costumes at our Community Arts Centre.,"Ealing Central Sports Ground, Horsenden Lane South, Greenford",51.53539,-0.32577,10:00:00,16:00:00,No,
Lambeth Town Hall,https://programme.openhouse.org.uk/listings/876,"Landmark Edwardian Baroque style town hall  in red brick and Portland stone landmark tower.  Interior has marble staircase and ornate council chamber.  Atrium, reception and courtyard spaces created in 2018. Grade II listed. Winner of RIBA London Award 2019.","Brixton Hill, SW2 1RW",51.46085,-0.11629,16:00:00,19:00:00,Yes,Yes
London Borough of Hounslow 60th Anniversary Exhibition,https://programme.openhouse.org.uk/listings/13414,"The London Borough of Hounslow is 60!  This exhibition in Hounslow Library explores what the borough looked like in 1965 in terms of architecture and industry, and what life was like for residents then. Contrasting with this, there are contemporary photos showing how our vibrant, diverse and lively borough has changed, with new architecture and life as it is lived now.","7 Bath Road, Hounslow, TW3 3EB",51.46869,-0.36774,09:30:00,20:00:00,No,
London National Park City Visitors Centre,https://programme.openhouse.org.uk/listings/12692,"London is the world's first National Park City, and our visitors centre at 80 Mortimer Street is the entry point to hundreds of places to visit and things to do across a greener, healthier and wilder London.","80 Mortimer St, W1 7FE",51.51756,-0.14246,09:30:00,17:30:00,No,
Maitland Park Estate Redevelopment,https://programme.openhouse.org.uk/listings/13310,"Maitland Park exemplifies sustainable, community-centric design, setting new benchmarks for healthy living environments. As Camden Council’s first project to achieve a Home Quality Mark accreditation, its design promotes wellbeing by integrating new, fully accessible, and adaptable homes and a new community hall into an enhanced parkland setting, encouraging connection with nature.","Maitland Park Villas, NW2 3AZ",51.54773,-0.15641,14:00:00,18:45:00,Yes,Yes
Morris+Company / Clay|Culture|Carbon exhibition,https://programme.openhouse.org.uk/listings/12130,"Morris+Company is an award-winning architecture practice based in Hackney, east London. At our studios on Mare Street, we place the creative ‘act’ of architecture onto the high street, revealing our practice to the public and encouraging engagement with our work and approach. Through our public café, gallery and event spaces we forge meaningful relationships with our local communities.","215-217 Mare Street, E8 3QE",51.54152,-0.05552,09:00:00,17:00:00,No,
Museum of Croydon Behind the Scenes Tour,https://programme.openhouse.org.uk/listings/12045,Join our expert staff as they open the Museum of Croydon stores for an intimate guided tour of our stored collections. This activity will take approximately 1 hour and can cater for a maximum of 8 people.,"Croydon Clocktower, Katharine St, CR9 1ET",51.37226,-0.09939,18:00:00,19:00:00,Yes,Yes
Newington Green Unitarian Meeting House,https://programme.openhouse.org.uk/listings/13153,Newington Green Unitarian Meeting House was built in 1708 for the local Non-conformist community. By the end of the 18th century it had become a Unitarian chapel of 'rational dissent' led by minister and radical Richard Price; it welcomed early feminist Mary Wollstonecraft. It maintains its original facade and many of its internal chapel fittings. It's home to the New Unity Unitarian congregation.,"39A Newington Green, N16 9PR",51.55225,-0.08488,12:00:00,18:00:00,Yes,No
Night at the Museum,https://programme.openhouse.org.uk/listings/12764,"An evening event launching a new heritage trail exploring the lost heritage of Gilbert Bayes' 'Art in Everyday Life' sculptures scattered across the St Pancras Housing Estates. Enjoy a guided walk of the new trail, and hear from those involved in the project, including architects Edit Collective, Central St Martins, artists Camilla Bliss and Melanie Jackson, and A Space for Us People's Museum.","Basil Jellicoe Hall, Drummond Crescent, NW1 1LE",51.52973,-0.1317,17:30:00,20:00:00,Yes,Yes
Our Yard at Clitterhouse Farm,https://programme.openhouse.org.uk/listings/8339,"Come and visit this grassroots community enterprise where old meets new in the form of the historic farm buildings alongside our crowdfunded cafe. Find out how these buildings have been saved and lovingly bought back into community use, find out about our future plans.","Clitterhouse Playing Fields, Claremont Rd, NW2 1AP",51.56693,-0.21653,10:00:00,16:00:00,No,
People's Museum Somers Town,https://programme.openhouse.org.uk/listings/10952,"A great little museum set in the Grade 2 listed Ossulston Estate - a prime example of pre-war Social housing - based on Karl Marz Hof in Vienna.
Open Tuesday to Friday 10am-4pm, plus Saturday 13th, Sunday 14th and Saturday 20th September 11am-4pm.","52 Phoenix Road, NW1 1ES",51.53106,-0.13095,10:00:00,16:00:00,No,
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban will open their studio to the public and community groups online and at the studio,  where our team will be available to discuss sustainable construction and view samples.  Poroban have a strong focus on low carbon design including timber and demountable construction.  Currently in development is the new Hastings Castle Visitor Centre and Trinity College Community Centre in Camberwell.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,10:00:00,12:00:00,Yes,No
Preedy Glass,https://programme.openhouse.org.uk/listings/8230,An industrial building originally built for maintaining railways with a modern rear extension now housing a modern glass processing company,"Stanley Works, 7B Coronation Road, NW10 7PQ",51.5285209,-0.2729878,08:00:00,15:00:00,No,
Pubs and Taverns of the City,https://programme.openhouse.org.uk/listings/13041,"A walking tour exploring the fascinating architectural and social history of the City of London's most iconic public houses.  Learn about the importance of pubs and taverns to Londoners through time, as rest stops for travellers, sites of clandestine meetings, and escapes from the everyday troubles of life.","Lamb Tavern, Leadenhall Market, EC3V 1LR",51.51284,-0.08326,18:00:00,19:30:00,Yes,Yes
Pushkin House,https://programme.openhouse.org.uk/listings/4108,"Pushkin House is an independent arts, cultural and social space. In dialogue with other regions, we focus on the contested legacies, tumultuous present and possible futures of Russian, Eastern European, and post-Soviet geo-cultural spaces. We will be contributing to this year's Open House Festival through a programme of events and initiatives at our Grade-II Listed Building in Bloomsbury Square.","5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,10:00:00,17:00:00,Yes,No
Rabbits Road Press (Guided Tour),https://programme.openhouse.org.uk/listings/13339,"Rabbits Road Press is a colourful and welcoming community-focussed Risograph studio in Manor Park providing affordable print education and an alternative art space for all. Based in Old Manor Park Library, a  beautiful grade II listed Carnegie library, visitors are welcome to tour the Risograph studio and take part in a recycled Riso activity.","835, Romford Road, E12 5JY",51.5531,0.05377,12:00:00,14:30:00,Yes,Yes
Romanian Cultural Institute,https://programme.openhouse.org.uk/listings/5056,"Situated in one of the largest and grandest 19th century squares in London, 1 Belgrave Square was acquired by Romania in 1936 and is now home to the Romanian Cultural Institute.","1 Belgrave Square, SW1X 8PH",51.500248,-0.1539844,11:00:00,17:00:00,Yes,No
Shaftesbury Theatre,https://programme.openhouse.org.uk/listings/152,Built in a Renaissance style with high level Diocletian windows and a prominent grand cupola. In 2016 a new Fly Tower opened followed by remodelling of the auditorium in 2018 and the creation of a new basement space opened in 2022.,"210 Shaftesbury Avenue, WC2H 8DP",51.516203,-0.1261448,14:00:00,16:15:00,Yes,Yes
Sketching the East End: an Illustrator’s guide to Poplar,https://programme.openhouse.org.uk/listings/13411,"Join artist Matt Ponting for a creative journey through Poplar where vibrant murals, bustling markets and hidden stories bring this fascinating and fast-evolving neighbourhood in Tower Hamlets to life.","Aberfeldy Neighbourhood Centre, Aberfeldy St, E14 0XA",51.51399,-0.00605,14:00:00,16:00:00,Yes,Yes
St Anne's Church Wandsworth,https://programme.openhouse.org.uk/listings/12598,"St Anne's Church, a SW London landmark, nicknamed Pepperpot, celebrated its bicentenary in 2024 (Robert Smirke 1824). The church will be open September 15, 17 and 18 for guided tours and exhibits from the archives.","182 St Ann's Hill, SW18 2RS",51.45491,-0.18776,09:30:00,15:00:00,No,
"St Anne's Church, Kew Green",https://programme.openhouse.org.uk/listings/5163,"St Anne's Church, Kew Green was consecrated in 1714. Built with the support of Queen Anne it has been a place of worship for the Royal Families over the centuries. The original 'chapel' has been extended many times and the church is now a little known gem in South West London with a fascinating past.","Kew Green, TW9 3AA",51.4838,-0.28804,10:00:00,16:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.51167,-0.03011,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137695,-0.105544,09:00:00,16:00:00,No,
St Francis at The Engine Room,https://programme.openhouse.org.uk/listings/13010,"Between Saturday 13th Sept - Saturday 20th Sept a programme to include:
Sat 13th & 20th 10.00am - presentation about the building, our reredos & our community engagement by our Director 
Monday 15th 4.30pm - Children's Art Workshop with Nailah Daley-Allen
Tuesday 16th 11.30am - 2.00pm  - Free Art Group & Lunch for adults 
Thursday 18th 11.00am - free art class with Joanna Pilcarcyk","Unit A, Eagle Heights, Lebus Street, N17 9FU",51.58989,-0.05707,11:00:00,13:00:00,Yes,No
"St Mary & St Joseph Roman Catholic Church, Poplar",https://programme.openhouse.org.uk/listings/13253,Grade II Listed.   Designed by Adrian Gilbert Scott.  Cruciform shape (120 feet by 120 feet) of steel girder and brick construction. Its Lantern tower – based on Ely Cathedral – is supported on parabolic arches 35 feet wide and 50 feet high.  The Stained Glass Windows were designed by John Wilson of Edinburgh and the Stations of the Cross  carved in Blue Horton Stone by Peter Watts.,"St Mary & St Joseph Church, Upper North Street, Poplar, London",51.51203,-0.02052,10:00:00,12:00:00,No,
St Mary the Virgin Primrose Hill,https://programme.openhouse.org.uk/listings/13007,"St Mary's is a Victorian church famous for its second vicar Percy Dearmer who together with Ralph Vaughn Williams produced the English Hymnal in 1906.  We have a rich history of Church Music, beautiful worship and  vestments.  We also have a passion for  social justice within our community.  We were the first parish in Edmonton Diocese to have a woman vicar.","St Mary's Primrose Hill, Elsworthy Road, NW3 3DJ",51.54221,-0.16263,09:00:00,15:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"During Open House, the Friends of Battersea Parish Church are staging a Floral Festival, organ recitals, historical displays.
Sunday 14 September at 3pm, a concert by The London Vegetable Orchestra  “Rooted in Culture”: 
Tuesday 16 September at 7pm,  renowned author Lamorna Ash will join us
Wednesday 17th September at 7pm Jason Sandy, famous London Mudlark, will present his latest finds","Battersea Church Road, SW11 3NA",51.4765358,-0.1747989,10:00:00,16:00:00,Yes,No
St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51372,-0.09365,09:00:00,17:00:00,No,
"Switchboard Studios, Studio 24",https://programme.openhouse.org.uk/listings/13271,London based EJM Studio opens its doors during Open House Festival where visitors can take a look behind the scenes to understand how the studio operates.,"Switchboard Studios, EJM Studio, E17 5QJ, E17 5QJ",51.59401,-0.04198,11:00:00,17:00:00,No,
TACO! (Thamesmead Arts and Culture Office),https://programme.openhouse.org.uk/listings/12190,"Situated in the heart of the Thamesmead Estate, TACO! (Thamesmead Arts and Culture Office) an artist-led organisation supporting research, production, and exchange. The space is designed by architects Manalo & White and features a gallery, events space, bookshop, cafe/bar and a broadcast studio for radio RTM.FM, all neatly packed into an 87sqm footprint.","2 Cygnet Square, SE2 9FA",51.49773,0.12256,10:00:00,17:00:00,Yes,No
The Loop,https://programme.openhouse.org.uk/listings/12799,"After the huge success of last year’s launch, we’re back!
Join us on Thursday 18 September, from 5 to 9 PM, as the Hackney Wick and Fish Island Community Development Trust and Arbeit proudly open the doors of The Loop — Hackney’s first circular economy hub.
Step inside studios led by local pioneers in sustainable design and meet the founders behind the most exciting eco-conscious brands.","119 Wallis Rd, E9 5LN",51.5445,-0.02365,17:00:00,21:00:00,No,
The Operations Support Centre - London Fire Brigade,https://programme.openhouse.org.uk/listings/12551,"The Operations Support Group provide a service to the London Fire Brigade. At the Operations Support Centre, we track, trace, repair and maintain firefighting PPE and equipment in our many workshops. The OSC also houses a large warehouse and stores, and delivers everyday items and specialist equipment to 102 Fire Stations across London.","Unit 1 Pegasus Road, Croydon, CR0 4RN",51.35525,-0.11825,08:00:00,15:30:00,Yes,Yes
The Space Theatre,https://programme.openhouse.org.uk/listings/13044,"A Grade II listed converted church in the Isle of Dogs. Formerly a Scottish Presbyterian chapel (St.  Pauls) the Space is now a theatre and arts centre dedicated to new writing, emerging companies and artist development. We host all arts from classical recitals through to wrestling, are available for event hire and have a charming bar and kitchen on site.","269 Westferry Road, Isle of Dogs, E14 3RS",51.49216,-0.02421,12:00:00,18:00:00,Yes,No
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of the Bedford Estate. Interior refurbished 1925 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.51803,-0.12284,19:00:00,21:00:00,Yes,No
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber-frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism - the same ethos that transformed our site from dereliction into a thriving community garden. At a time when women’s voices were largely excluded from the built environment, Matrix created community spaces with care, collaboration and social purpose.","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,10:00:00,17:00:00,No,
Walworth Living Room Tour,https://programme.openhouse.org.uk/listings/11322,"A home away from home, the Living Room is a space for our community to imagine and work towards a more just and thriving Walworth. Through the connections we form, and the relationships we nurture, we aim to build collective power and organise to radically transform our neighbourhood.","Walworth Living Room, Surrey Square, SE17 2JU",51.48893,-0.08181,10:00:00,17:00:00,Yes,No
Wesley's Chapel and House,https://programme.openhouse.org.uk/listings/2322,"A fine example of a largely unaltered modest Georgian house, built in 1778 for John Wesley as his London base. Wesley's Chapel is adjacent and was completed at the same time. The chapel was altered internally during Victorian times, when the men's marble toilet facilities and Thomas Crapper toilets were also added.","49 City Road, EC1Y 1AU",51.52375,-0.08673,11:00:00,15:00:00,No,
Westminster Abbey – East End,https://programme.openhouse.org.uk/listings/7863,UNESCO World Heritage site dating from 11th century including stunning examples of Gothic and Medieval architecture and many hidden treasures.,"Dean's Yard, SW1P 3PA",51.49867,-0.12894,18:00:00,20:30:00,Yes,Yes
"White House, Becontree Estate",https://programme.openhouse.org.uk/listings/201,"The White House is a contemporary and community art space operated by Create London. Formerly an 18th-century farmhouse, the space was transformed in 2016 by Apparata into a new model for arts engagement.

The White House is currently exhibiting 'Stranger in Silver Walking on Air', an immersive exhibition by Turner Prize-nominated artist Delaine Le Bas, inspired by Roma & Traveller histories.","884 Green Lane, Becontree , RM8 1BX",51.56146,0.13278,11:00:00,17:00:00,Yes,No
outhouse gallery,https://programme.openhouse.org.uk/listings/12832,"outhouse gallery is a small, independent, artist-run creative space located in Brunswick Park, Camberwell. 
As a former public toilet, the gallery's mission is to be open, public and accessible to both facilitators and visitors - from free exhibitions, live performances, and workshops to providing a space for recording and broadcasting an independent radio station.","Unit 1, inside Brunswick Park, SE5 7RH",51.4755,-0.08556,18:00:00,21:00:00,Yes,No
