name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Enterprise Centre,https://openhouselondon.open-city.org.uk/listings/10386,"A pioneering thatched building for the University of East Anglia, designed according to whole-life carbon principles and with the innovative use of natural and bio-based materials . Shortlisted for the Open City Stewardship Awards 2021.","University of East Anglia Research Park, University Drive, Norwich, NR4 7TJ",52.6219215,1.2391761,12:00:00,13:00:00,No,
Estorick Collection of Modern Italian Art ,https://openhouselondon.open-city.org.uk/listings/7787,"The Estorick Collection is housed in a beautiful Georgian building previously known as Northampton Lodge. Today, the museum comprises six galleries over three floors, as well as a library, offices, a café and bookshop.","39a Canonbury Square, N1 2AN",51.5439931,-0.0998909,16:00:00,16:45:00,No,
Flow Gallery,https://openhouselondon.open-city.org.uk/listings/9595,"The interior of the building was redesigned in 2014 by John Pardey  to combine a craft gallery with a live work space for the gallery owner. Inspired by Kettle's Yard Flow space exhibits ceramics, glass, wood, textiles and jewellery.","1-5 Needham Rd, W11 2RP",51.5150985,-0.197374,11:00:00,17:00:00,No,
German Historical Institute,https://openhouselondon.open-city.org.uk/listings/6371,"This Grade II* listed building includes an Adam-style ceiling (first floor) and two beautiful staircases with wrought-iron balustrades. Once home to the Pharmaceutical Society of Great Britain, it now houses a historical research institute.","17 Bloomsbury Square, WC1A 2NJ",51.5190283,-0.1238095,00:00:00,23:59:00,No,
Guildhall Art Gallery,https://openhouselondon.open-city.org.uk/listings/1405,"Houses the City of London's art collection, built over remains of London's Roman amphitheatre. Façade uses Portland stone and Collyweston stone slates. Interior uses finishes of marble, American elm, damask and painted wall coverings.","Guildhall Yard, EC2V 5AE",51.5152512,-0.0921379,10:30:00,16:00:00,Yes,Unknown
Hyde Park Chapel,https://openhouselondon.open-city.org.uk/listings/9987,The four-story Church façade and prominent seven-story tower is covered in Portland stone and highlighted by a golden steeple. The interior features the Christus statue and a large mural of the resurrected Jesus Christ.,"64-68 Princes Gate, Exhibition Road, SW7 2PA",51.497811,-0.1734449,10:00:00,18:00:00,No,
Isokon Building (Lawn Road Flats),https://openhouselondon.open-city.org.uk/listings/768,"Grade I listed 1934 residential block of flats in Hampstead, designed by the Canadian modernist architect Wells Coates for clients Jack and Molly Pritchard. English Heritage blue plaque for Bauhaus masters Gropius, Breuer and Moholy-Nagy.","Lawn Road, NW3 2XD",51.5522126,-0.1618582,12:00:00,13:00:00,No,
London Borough of Richmond upon Thames - a virtual tour with a London Blue Badge Tourist Guide,https://openhouselondon.open-city.org.uk/listings/9383,"A virtual Thames river cruise from Hampton Court Palace to Kew Gardens seeing 3 palaces, 2 stately homes plus the residences of the rich and famous, all set in beautiful scenery.
Led by Anna Targett who focuses on period, palaces and pomp.","The Green, Richmond upon Thames, TW10 2FG",51.4606527,-0.3070055,18:30:00,19:30:00,No,
Maggie's Barts,https://openhouselondon.open-city.org.uk/listings/6604,"Maggie's Barts opened in December 2017. Maggie's Centres are unique, welcoming and uplifting places with qualified staff on hand to provide free practical, emotional and social support for people with cancer, their families and friends.","St Bartholomew's Hospital, EC1A 7BE",51.517496,-0.1000463,17:00:00,18:00:00,No,
Museum of Neoliberalism,https://openhouselondon.open-city.org.uk/listings/8739,"The museum is situated in a shopfront in Leegate Shopping Centre, which has been described by the Evening Standard as ""the worst shopping precinct in the country.""","16 Eltham Road, SE12 8TF",51.4560516,0.0122701,11:00:00,19:00:00,Yes,Unknown
National Youth Theatre,https://openhouselondon.open-city.org.uk/listings/9812,"Completed in Summer 2021, the National Youth Theatre has been redeveloped to double its capacity for studio space and was designed with young people, for young people. Recipient of the Mayor of London's Good Growth Fund.","443-445 Holloway Road, N7 6LW",51.5591865,-0.1224646,16:00:00,18:00:00,No,
Putting the Park in Wembley Park: an exclusive preview of Wembley Park's emerging Union Park and botanical tour of the neighbourhood's green spaces.,https://openhouselondon.open-city.org.uk/listings/7707,"Quintain, the award-winning team behind the £3bn regeneration of Wembley Park, will host a series of guided tours of Wembley Park's emerging 7-acre Union Park and other new green spaces across the neighbourhood.","Olympic Steps, Olympic Way, Wembley Park, HA9 0NP",51.5595755,-0.279645,14:30:00,16:00:00,No,
Reliance Arcade,https://openhouselondon.open-city.org.uk/listings/9043,"Reliance Arcade is a Grade II Listed covered market in Brixton, London.  The Arcade was constructed in the 1920s and is home to 40 small retail units catering largely to local African-Caribbean communities.","455 Brixton Rd, SW9 8JP",51.462185,-0.1131814,09:00:00,19:00:00,No,
Ripple Greenway and the Lost Words Art Trail,https://openhouselondon.open-city.org.uk/listings/10191,"Ripple Greenway is a beautiful 14-acre linear park and art trail.  Home to Katy Hallett’s steel sculptures, inspired by Robert Macfarlane’s and Jackie Morris’ The Lost Words.
Wooden play and exercise equipment, picnic tables and benches.","Ripple Greenway, Bastable Avenue, IG11 0LG",51.5279424,0.1038885,10:00:00,17:00:00,No,
Self-guided Old Malden Walk,https://openhouselondon.open-city.org.uk/listings/10292,The walk is around Old Malden and covers residential developments within the district. Different styles of suburban architecture includes a selection of modernist housing. There are also historic buildings and other places of interest.,"Manor Drive North, Greater London, KT3 5PN",51.3846475,-0.2622807,00:00:00,23:59:00,No,
Sociable housing in a time of social distancing,https://openhouselondon.open-city.org.uk/listings/9254,"How can housing designed for nature and community impact on health and wellbeing, and create more crisis-resilient neighbourhoods?","Tramshed   , 41 Woolwich New Road, SE18 6ET",51.4897615,0.0685417,18:30:00,21:00:00,Yes,Unknown
"St Bride's Church, Fleet Street ",https://openhouselondon.open-city.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137707,-0.105574,08:00:00,16:00:00,No,
St Dunstan and All Saints Church,https://openhouselondon.open-city.org.uk/listings/2497,"Grade I listed early medieval parish church (from 952 before Tower of London) in spacious churchyard. Fine interior: Anglo-Saxon Rood, Norman font, 'squint', fine memorials incl founders of Trinity House, 1950s glass. Bells of Stepney.","Stepney High Street, E1 0NR",51.5168842,-0.0416646,10:00:00,16:00:00,No,
St James the Less Church,https://openhouselondon.open-city.org.uk/listings/2508,"One of London's best Victorian churches and a key building in the history of the Gothic Revival. Polychromatic brickwork, with internal art work by G.F. Watts and Thomas Earp, windows and painted ceiling by Clayton and Bell. Grade I listed.","Thorndike Street, , off Moreton Street, SW1V 2PS",51.4908142,-0.1349802,10:00:00,16:00:00,No,
"St Margaret's Church, Lee ",https://openhouselondon.open-city.org.uk/listings/8327,"The Church was built in 1839/41 as a white 'Hall-Church'. 
The 1870s Gothic Revivalism was overseen to a very high standard, by James Brooks and helped by 10 top craftsmen of the day. We also have a WWI Memorial by Violet Pinwill.","St Margarets Church,  Lee Terrace, SE13 5DN",51.4629384,0.0008993,10:00:00,14:00:00,No,
St. Ann's Hospital,https://openhouselondon.open-city.org.uk/listings/10277,st ann's,"Mayfield House, St Ann's Road, Tottenham, N15 3TH",51.5805114,-0.0894036,18:00:00,20:00:00,No,
The Architecture of Wellbeing: Covent Garden,https://openhouselondon.open-city.org.uk/listings/10315,"We'll take inspiration from Covent Garden's streets and architecture to explore practical ways to support mental wellbeing and find pools of calm in the buzz and bustle, with opportunities for discussion and reflection along the way.","41-44 Great Queen Street , WC2B 5AD",51.5148939,-0.1221542,11:00:00,15:00:00,No,
The Church of Our Most Holy Redeemer,https://openhouselondon.open-city.org.uk/listings/2288,"A unique II* listed Italianate church by John Dando Sedding with attached Campanile and Institute Building. Of particular significance in the church is the imposing baldacchino over the High Altar, which dominates the east end.","Exmouth Market, EC1R 4QE",51.5258475,-0.1088928,09:00:00,18:00:00,No,
The City Centre,https://openhouselondon.open-city.org.uk/listings/2653,Learn about the built environment of the City of London. The interactive 1:500 scale Pipers model contains an overview of the City with the latest developments and architecture. See the future skyline with all of the proposed new towers.,"City Centre, within Guildhall Complex , (entrance at 80 Basinghall Street, leading from Gresham Street), EC2V 5AR",51.5155499,-0.0914523,10:00:00,17:00:00,No,
The Ismaili Centre,https://openhouselondon.open-city.org.uk/listings/2063,"Part of an international family of Ismaili Centres, a religious, cultural and social space for the Shia Ismaili Muslim community. The serenity of the entrance fountain to the roof garden reflects Muslim traditions in architecture and design","1-7 Cromwell Gardens, SW7 2SL",51.4956616,-0.1732322,11:30:00,15:30:00,No,
The Library at Willesden Green,https://openhouselondon.open-city.org.uk/listings/6420,A modern 4-storey building incorporating the much-loved Victorian library. The galleries and feature walls display exhibitions and contemporary art and a dramatic central atrium provides natural ventilation and daylight throughout.,"95 High Road, NW10 2SF",51.5469042,-0.2290558,10:30:00,20:00:00,No,
The Old Finsbury Town Hall ,https://openhouselondon.open-city.org.uk/listings/375,"Opened by Lord Rosebery, an ornate building with elegant decor influenced by the Art Nouveau movement. Several notable rooms including the Great Hall with unique stained glass, antique mirrors and Clerkenwell Angel statuettes.","Rosebery Avenue, EC1R 4RP",51.5257219,-0.1100225,00:00:00,23:59:00,No,
Trafalgar Tavern,https://openhouselondon.open-city.org.uk/listings/9249,"A grand riverside Victorian pub, named after Horatio Nelson's victory at the Battle of Trafalgar. Featuring hundreds of original paintings on the walls.","Park Row, Greenwich, SE10 9NW",51.4845712,-0.0042335,11:00:00,17:00:00,No,
‘A tonic to the nation’: South Bank 1951-2021,https://openhouselondon.open-city.org.uk/listings/10404,"Focussing on how the South Bank’s unique location and pattern of land ownership has shaped its history, the tour will address how businesses, communities, and locals have played a part in the area’s growth, management, and conservation","The Queen's Walk, South Bank , SE1 8XX",51.505131,-0.1185372,15:00:00,16:30:00,No,
