name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Bruce Castle Museum,https://openhouselondon.open-city.org.uk/listings/2728,"Tudor Manor House built for Sir William Compton in 1514, substantially altered in 17C, 18C & 19C. A museum since 1906 housing local history and community collections, archives, art & exhibitions of Bruce Castle, and Haringey area.","Bruce Castle Museum,, Lordship Lane, Tottenham, N17 8NU",51.599108,-0.075367,13:00:00,16:00:00,No,
Caledonian Park: Clock Tower Tours ,https://openhouselondon.open-city.org.uk/listings/2764,Opened in 1855 as centrepiece of the Metropolitan Cattle Market. The clock tower offers magnificent views over London. The clock mechanism was made by John Moore of Clerkenwell. The tower has been renovated with help from the Heritage Fund.,"Cally Clock Tower Centre, Market Road, N7 9HF",51.5471359,-0.1236156,11:00:00,16:00:00,No,
Caledonian Park: Park Walking Tour,https://openhouselondon.open-city.org.uk/listings/7000,"Tour of the park and local area, discover how Copenhagen Fields became Caledonian Park and how diplomacy gave way to debauchery and agitation and then butchery and commerce.","Market Road, N7 9HF",51.5471359,-0.1236156,13:00:00,17:00:00,No,
Canons Park,https://openhouselondon.open-city.org.uk/listings/4277,"Grade II listed historic park landscape containing several listed buildings, including an 18C 'temple' building, bothy and compound, and walled kitchen garden, converted in 1937 to an informally planted garden by Harrow Council.","Donnefield Avenue entrance, Canons Park, Edgware, HA8 6RH",51.6089455,-0.2936262,10:00:00,16:00:00,No,
Caroline Gardens Chapel,https://openhouselondon.open-city.org.uk/listings/5133,"An extraordinary centrepiece of a large almshouse complex, the chapel was originally intended for retired publicans and brewers. It was severely damaged in WWII, and is now hired out for exhibitions, events, shoots and wedding ceremonies.","Asylum Road, SE15 2SQ",51.4788926,-0.0602296,10:00:00,13:00:00,No,
Carreducker at 50 Chocolate Studios,https://openhouselondon.open-city.org.uk/listings/8766,"A Victorian chocolate factory conversion with exposed girders, brickwork and Crittal-style windows. 

No 50 was transformed from a flat into a traditional, bespoke shoemaking workshop, showroom and shoe & leather craft training school.","50 Chocolate Studios, 7 Shepherdess Place, N1 7LJ",51.5285506,-0.0907533,10:00:00,13:00:00,Yes,Unknown
Carshalton Water Tower and Historic Gardens,https://openhouselondon.open-city.org.uk/listings/3745,"Early 18C Grade II listed building incorporating plunge bath with Delft tiles, orangery, saloon and pump chamber with part-restored water wheel. Hermitage and sham bridge in grounds.","West Street, Carshalton, SM5 2QG",51.3660128,-0.1668142,13:00:00,17:00:00,No,
Centre Building: London School of Economics,https://openhouselondon.open-city.org.uk/listings/8219,"Completed in May 2019, LSE's Centre Building is a state of the art flexible and highly sustainable academic and teaching building, designed by renowned architects Roger Stirk Harbour + Partners.","London School of Economics & Political Science, 2 Houghton Street, WC2A 2AD",51.5144388,-0.1164513,10:00:00,17:00:00,No,
Charlton House,https://openhouselondon.open-city.org.uk/listings/2840,"London's only surviving great Jacobean mansion, set in Charlton Park, red brick with white stone dressings and classic Jacobean styles. Each room has a unique fireplace coupled with beautiful strap work ceilings and original features.","Royal Greenwich Heritage Trust, Charlton House, Charlton Road,, SE7 8RE",51.4804778,0.0371805,14:00:00,16:45:00,No,
Chats Palace,https://openhouselondon.open-city.org.uk/listings/7142,"Homerton Library (Chats Palace) is one of the UK's 660 Carnegie libraries. Designed for “betterment of the people of the East End""  its glass roof, leaded lights, marble floor and pillared frontage testify to the architect's eye for detail.","42-44 Brooksbys Walk, Hackney, E9 6DF",51.550211,-0.042876,10:00:00,16:00:00,No,
Christ Church,https://openhouselondon.open-city.org.uk/listings/2462,"Grade II* listed church with ragstone tower, spire, good stained glass by Kempe and recently restored William Hill organ. A characteristic work of Scott. It is Gothic Revival in the style of the 13C.","Wanstead Place, E11 2SW",51.5779483,0.0237026,12:00:00,16:00:00,No,
Christ Church Southgate and the Minchenden Oak Garden,https://openhouselondon.open-city.org.uk/listings/5128,Grade II listed church with fine collection of Pre-Raphaelite stained glass windows by Morris & Co. including Burne Jones and Rossetti. Wall paintings. Mosaic reredos. Minchenden Oak  - ancient pollarded oak more than 800 years old.,"Waterfall Road , Southgate, N14 7EG",51.6250239,-0.1267033,12:30:00,16:30:00,No,
"Christ Church, Streatham",https://openhouselondon.open-city.org.uk/listings/2465,"Grade I listed pioneering brick polychromy. Designed with early Christian, Italian, Ottoman, Alhambran, Mamluk, Sevillean and Ancient Egyptian influences with fine mosaics and stained glass by Crane, Bentley. Lee and Hayward.","3 Christchurch Road, Streatham, SW2 3ET",51.4446151,-0.121144,13:00:00,16:30:00,No,
"Church of St Lawrence, Little Stanmore",https://openhouselondon.open-city.org.uk/listings/2467,"Unique Continental Baroque church rebuilt in 1715 by James Brydges, first Duke of Chandos. Painted walls and ceiling with trompe-l'oeil effect. Wood carvings by Grinling Gibbons and the organ on which Handel played.","173 Whitchurch Lane,, Edgware, HA8 6QS",51.6086171,-0.2877463,13:00:00,17:00:00,No,
Creative Mile: Brentford Art Trail,https://openhouselondon.open-city.org.uk/listings/10186,"A celebration of Brentford's creativity, its industrial past, and it's riverside communities, with artist studios and pop-up exhibitions spread across 8 venues along a one-mile walking route running from Kew Bridge down to Johnson's Island.","Green Dragon Lane, Brentford, TW8 0EN",51.4895259,-0.2899079,10:00:00,17:00:00,No,
"Crime, Punishment & Executions ",https://openhouselondon.open-city.org.uk/listings/10241,"Crime, Punishment & Executions in the City of London","Guildhall Yard, Gresham Street, EC2V 7HH",51.515568,-0.091634,10:30:00,15:30:00,No,
Crofton Roman Villa ,https://openhouselondon.open-city.org.uk/listings/2969,Remains of ten rooms of a masonry Roman villa-house with evidence of opus signinum and tessellated floors. Details of channelled and pillared hypocaust systems. The Villa was the centre of a farming estate of about 500 acres.,"Crofton Road, Orpington, BR6 8AF",51.3726172,0.0850865,10:00:00,16:30:00,No,
Crossness Southern Outfall,https://openhouselondon.open-city.org.uk/listings/2972,The southern outfall of the Victorian sewerage system designed by Joseph Bazalgette. Grade I and Grade II listed buildings contains four of the largest rotative beam steam engines in the world and amazing Victorian decorative ironwork.,"The Old Works, Thames Water Sewage Treatment Works, Bazalgette Way, SE2 9AQ",51.5060844,0.1335189,10:30:00,16:00:00,No,
Croydon Minster,https://openhouselondon.open-city.org.uk/listings/8724,Medieval style church rebuilt by Sir George Gilbert Scott after 1867 fire. Tower & south porch are 15C. Large nave with open timber-work roof leads to chancel dominated by superb stained glass window & rich alabaster reredos.,"Church Street, Croydon, CR0 1RN",51.3736308,-0.1046693,11:30:00,15:00:00,No,
Danson House,https://openhouselondon.open-city.org.uk/listings/230,A stunning Grade I listed Georgian villa designed by the architect of the Bank of England. Set in more than 200 acres of magnificent parkland overlooking Danson Lake.,"Danson Park, Danson Road, Welling, DA6 8HL",51.4543053,0.1221693,10:00:00,14:00:00,No,
Darbishire Place (Peabody Whitechapel Estate),https://openhouselondon.open-city.org.uk/listings/5724,New block of 13 homes which completes an ensemble of six housing blocks surrounding an internal courtyard.The façade complements the existing Victorian buildings by Henry Astley Darbishire. RIBA Award Winner & Stirling Prize shortlist 2015,"John Fisher Street, E1 8HA",51.5102363,-0.0691349,00:00:00,23:59:00,No,
Devonport Mausoleum,https://openhouselondon.open-city.org.uk/listings/249,"Beautiful mausoleum in former Royal Navy cemetery, restored 1999 by the University of Greenwich. Many interesting plaques and grave stones.","National Maritime Museum, Romney Road, SE10 9NF",51.480285,-0.0060193,10:30:00,16:00:00,No,
Dreamings collage art exhibition,https://openhouselondon.open-city.org.uk/listings/10275,"A collage art exhibition. Every day except Monday and Tuesday. A talk ""Why Collage?"" on Sunday evening at 7, followed by a Q&A and an art raffle for charity","The Brook Pub, 38 New Rd, Brentford TW8 0NU, TW8 0NU",51.4882787,-0.3046688,12:00:00,23:00:00,No,
Ebury Edge,https://openhouselondon.open-city.org.uk/listings/9909,"Ebury Edge is a colourful temporary development, providing residents with a continuous community space as the Ebury Bridge Estate is re-developed in phases, together with affordable workspaces and a café.","43 Ebury Bridge Road, SW1W 8DX",51.4890958,-0.1503259,10:00:00,17:00:00,No,
Eco Show Home,https://openhouselondon.open-city.org.uk/listings/10424,Waltham Forest Council has transformed a Victorian terrace into an Eco Home to showcase best practice retrofitting to be more carbon friendly. Features home improvements that reduce carbon footprint and help tackle the climate emergency.,"47 Green Leaf Road, Walthamstow, E17 6QN",51.5879489,-0.0235711,10:00:00,15:30:00,No,
Enfield Brewery,https://openhouselondon.open-city.org.uk/listings/7475,A modern open-plan building that houses fully-functioning and impressive brew house equipment. The exterior looks like a clean modern warehouse style building but the interior is updated with industrial equipment.,"Unit 17A Eley road, Edmonton, N18 3BB",51.6142699,-0.0435872,12:00:00,18:00:00,No,
Enfield To Fork - Edmonton Green Shopping Centre,https://openhouselondon.open-city.org.uk/listings/10236,"The Museum of Enfield is this year bringing its temporary exhibition to you! “From Enfield to Fork” explores the borough’s history and relationship with food, from Roman Enfield to Market Gardening.","62 Smythe Close, N9 0TZ",51.6241568,-0.0578985,10:00:00,16:00:00,No,
Fitzrovia Chapel,https://openhouselondon.open-city.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.5193306,-0.1385956,10:00:00,17:00:00,No,
Former Edmonton Girls' Charity School ,https://openhouselondon.open-city.org.uk/listings/415,"The former Charity School was constructed in 1793, by Obodiah Legrew, who also purchased the adjoining no.24 Church Street, part of the surviving earlier 18th century range, to create a small cottage for the School Mistress.","Charity School Hall (next door to 24 Church Street), N9 9DU",51.6251909,-0.0622921,11:00:00,15:00:00,No,
Freemasons' Hall,https://openhouselondon.open-city.org.uk/listings/436,"Monumental Art Deco exterior belying elaborate and varied interior decoration: extensive use of mosaic, stained glass, decorated ceilings and lighting.","Freemasons' Hall, 60 Great Queen Street, WC2B 5AZ",51.5151626,-0.1211109,10:00:00,17:30:00,No,
Fulham Palace,https://openhouselondon.open-city.org.uk/listings/1150,Residence of the Bishop of London until 1973. Tudor red-brick courtyard with Georgian additions & Butterfield Chapel (1867). Walled garden. Completed a National Lottery Heritage Fund restoration project in spring 2019.,"Bishop's Avenue, Fulham, SW6 6EA",51.4719586,-0.2162458,11:00:00,15:00:00,Yes,Unknown
GARDEN OF EARTHLY DELIGHTS🌱🐝🍅🦋,https://openhouselondon.open-city.org.uk/listings/9202,"The Garden of Earthly Delights is a community garden and a ""meanwhile"" space to raise awareness of empty spaces in the city, grow food for the local community and increase biodiversity. We hold workshops and events to which all are welcome.","161 Graham Rd, E8 1BT",51.5461053,-0.0603134,00:00:00,23:59:00,No,
Garden Court Chambers,https://openhouselondon.open-city.org.uk/listings/3479,"Inigo Jones design 1640 at 59/60 LIF, copied  by 57/58  with portico and elliptical staircase added by Soane.  Refurbished by current occupiers, a barristers' chambers. Retains many original features, staircases, fireplaces and mouldings","57-60 Lincoln's Inn Fields, WC2A 3LJ",51.5157532,-0.1184708,10:00:00,13:00:00,No,
"Garrick's Temple to Shakespeare, Hampton",https://openhouselondon.open-city.org.uk/listings/460,Grade I listed Georgian garden building. Tribute to Shakespeare built in the Ionic style by actor David Garrick. Arcadian Thames-side setting in restored 18C gardens thought to be by Capability Brown.,"Garrick's Lawn, Hampton Court Road, , Hampton, TW12 2EN",51.4123247,-0.3592084,14:00:00,17:00:00,No,
German Historical Institute,https://openhouselondon.open-city.org.uk/listings/6371,"This Grade II* listed building includes an Adam-style ceiling on the 1st floor and a beautiful staircase with wrought-iron balustrade. Once home to the Pharmaceutical Society of Great Britain, it now houses an historical research institute.","17 Bloomsbury Square, WC1A 2NJ",51.5189044,-0.1239694,00:00:00,23:59:00,No,
Greenwich Pumping Station,https://openhouselondon.open-city.org.uk/listings/8328,The pumping station was built in 1864 by Sir Joseph Bazalgette chief engineer at the Metropolitan Board of Works. The site has a total of four Grade II listed heritage assets including the pumping stations with East and West Beam Engines.,"Greenwich Pumping Station, Greenwich High Rd, SE10 8JL",51.4755011,-0.0198363,11:00:00,16:00:00,Yes,Unknown
Greenwich Yacht Club,https://openhouselondon.open-city.org.uk/listings/522,"Contemporary timber and aluminium building using existing pier, offering unique views of the river, the O2 and the Thames Barrier.","1 Peartree Way, SE10 0BW",51.4948461,0.017723,13:00:00,17:00:00,No,
Guided walk of Ladywell and Brockley Cemeteries including the Non-conformist chapel,https://openhouselondon.open-city.org.uk/listings/9204,"Starting at the former non-conformist chapel (1858) the walk will take in poets, actors, artists, local dignitaries and war veterans among others.","Ladywell Road, SE13 7HY",51.4565138,-0.0271071,14:15:00,15:30:00,No,
Guildhall Art Gallery,https://openhouselondon.open-city.org.uk/listings/1405,"Houses the City of London's art collection, built over remains of London's 2C Roman amphitheatre. Façade uses Portland stone and Collyweston stone slates. Interior uses finishes of marble, American elm, damask and painted wall coverings.","Guildhall Yard, EC2V 5AE",51.5152757,-0.0919056,10:00:00,16:00:00,Yes,Unknown
Hackney Town Hall ,https://openhouselondon.open-city.org.uk/listings/549,"Grade II listed Neoclassical building of Art Deco style. 

Link to be provided","Mare Street, E8 1EA",51.5450322,-0.0564343,10:00:00,17:00:00,No,
Hampstead Garden Suburb Free Church,https://openhouselondon.open-city.org.uk/listings/2297,"Grade I listed Non-conformist church, set in the suburb's integrally planned Central Square to balance St Jude's Church nearby, but with a low concrete dome. Distinctive interior with large Tuscan columns on high brick plinths.","Central Square, hampstead Garden Suburb, NW11 7AG",51.5807555,-0.190889,13:00:00,17:00:00,No,
Hampstead Parish Church (St John-at-Hampstead),https://openhouselondon.open-city.org.uk/listings/8728,The parish church is a focal point at the end of a row of attractive Georgian terraced houses.  The chapel-like exterior is deceiving and the beautiful interior with its high domed ceilings and beautiful stained glass windows is a surprise.,"Church Row, NW3 6UU",51.5554172,-0.1816557,13:00:00,16:30:00,No,
Hanwell Flight of Locks & Three Bridges,https://openhouselondon.open-city.org.uk/listings/2406,"Flight of locks and side ponds at Hanwell is a Scheduled  Monument. Three Bridges is a unique stacked intersection of road, rail and canal and Brunel's last major railway project. Walks led by knowledgeable enthusiasts.","The Fox public house, Green Lane, W7 2PJ",51.504142,-0.3434089,12:00:00,16:30:00,No,
Hermitage Community Moorings,https://openhouselondon.open-city.org.uk/listings/4642,"A development of residential and recreational moorings for historic vessels on the Thames. The unique Pier House, built to a high specification, provides a floating community centre just downstream from Tower Bridge.","16 Wapping High Street, E1W 1NG",51.5038004,-0.0649929,11:00:00,16:00:00,No,
Historic Deptford – a walk from the Creek to the Thames,https://openhouselondon.open-city.org.uk/listings/9221,"Starting at the historic crossing point of the river Ravensbourne we will walk north towards the Thames, revealing unique and uncommon vestiges of Deptford’s remarkable history. Organised by the Deptford Society.","South exit of Deptford Bridge DLR station at ground level, SE8 4HP",51.4741189,-0.0223782,10:30:00,12:00:00,No,
Hogarth's House,https://openhouselondon.open-city.org.uk/listings/628,Early 18C red brick home of artist William Hogarth extended significantly c1749-1764. A 2020 extension adds a curved glass wall in the shape of Hogarth's Line of Beauty. Delightful walled garden containing famous ancient mulberry tree.,"Hogarth Lane, Great West Road, W4 2QN",51.4870991,-0.2588145,12:30:00,16:30:00,No,
Holborn House,https://openhouselondon.open-city.org.uk/listings/10216,"A redevelopment of Holborn’s community centre improving and increasing facilities  -  the space has been designed by Stirling prize nominated 6a architects and includes a public artwork for the building, created by artist Cargh Thuring","Community Centre, 35 Emerald Street, WC1N 3QW",51.521498,-0.1180248,10:30:00,14:30:00,No,
Holy Trinity Church Sloane Square,https://openhouselondon.open-city.org.uk/listings/649,"A sumptuous feast of Victorian stained glass and bold sacred sculpture at what Sir John Betjeman called the 'cathedral of the Arts and Crafts movement.' Work by William Morris, Edward Burne-Jones, William Blake and Christopher Whall.","146 Sloane Street (just off Sloane Square), SW1X 9BZ",51.4933589,-0.1576196,13:00:00,18:00:00,Yes,Unknown
Holy Trinity Church in Bow,https://openhouselondon.open-city.org.uk/listings/10007,"Holy Trinity Bow, a Grade C listed Church and graveyard built between 1834 and 1841 lies within the Tredegar Square Conservation Area on a site gifted by the developer of Tredegar Square, Sir Charles Morgan.","Morgan Street, Bow, E3 5AA",51.5271595,-0.0344764,11:00:00,16:00:00,No,
House Mill,https://openhouselondon.open-city.org.uk/listings/697,"The World’s largest tidal mill. 5-storey, timber-framed, brick-clad timber watermill with four waterwheels, originally built 1776 to mill grain for distillery trade. Operational until 1940. On historic 3 Mills Site, Clock Mill adjacent.","Three Mill Lane, Bromley by Bow , E3 3DU",51.5268477,-0.0063917,11:00:00,16:00:00,Yes,Unknown
House on the End,https://openhouselondon.open-city.org.uk/listings/9005,"Replacing unused garages, this end-of-terrace, infill site development is a contemporary reinterpretation of the neighbouring terraces, complementing the streetscape and adding a House on the End.","95 Darfield Road, Crofton Park, SE4 1ES",51.4550684,-0.0336755,13:00:00,15:45:00,No,
