name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Church of St Mary the Blessed Virgin,https://programme.openhouse.org.uk/listings/3547,"Founded in 11C, with Jacobean memorial c1615. Burial site of 5 Archbishops of Canterbury.","Addington Village Road, Addington, Croydon, CR0 5AS",51.35844849999999,-0.0310355,10:00:00,16:00:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5132944,-0.0989526,09:30:00,17:30:00,No,
Clockwise Offices at Bromley Old Town Hall,https://programme.openhouse.org.uk/listings/12211,We are a newly opened workspace within the Old Town Hall estate - we've created a workspace that blends modern working with the heritage features of the building.,"Clockwise, Bromley Old Town Hall, Bromley, BR1 3FE",51.4065,0.01836,10:00:00,16:00:00,Yes,Yes
Croydon Archives - Behind the Scenes Tour,https://programme.openhouse.org.uk/listings/12274,"Join us for a guided tour of Croydon Archives. Go behind the scenes and view our store, which are normally closed to the public, with an opportunity to hear about some of the highlights from the collection from an expert.","Croydon Clocktower, CR9 1ET",51.37226,-0.09939,11:30:00,15:15:00,Yes,No
Crystal Palace Subway – A Conservation Journey,https://programme.openhouse.org.uk/listings/12086,A self-guided tour through the active conservation and restoration project revitalising the Crystal Palace Victorian Subway,"Crystal Palace Parade, Crystal Palace, SE19 2BA",51.42161,-0.07762,10:30:00,15:30:00,Yes,Yes
Dr Johnson's House,https://programme.openhouse.org.uk/listings/275,"Fine example of an early 5-floor Queen Anne town house with original panelling, open staircase and unique 'swinging panels' on the open-plan first floor. Johnson compiled his famous 'Dictionary of the English Language' (1755)  here.","17 Gough Square, EC4A 3DE",51.5150637,-0.1081791,11:00:00,17:00:00,No,
Fleet Street Heritage Information Project and Sundial,https://programme.openhouse.org.uk/listings/10644,"This new sundial faces East so gets only morning sun. It is 10 m. square and was opened in 2021, and is publicly accessible 24/7","61 Fleet Street, EC4Y 1JU",51.51412879999999,-0.1080343,09:00:00,14:30:00,Yes,No
From Forest to Morris: A walk around Walthamstow,https://programme.openhouse.org.uk/listings/11296,"A walk around historic Walthamstow showing how this unique area grew from a village into a thriving suburb, its social history and the variety of buildings that can be found where Epping Forest meets William Morris.",Outside Costa Coffee at Walthamstow Central Station 5 Station Approac,51.5828202,-0.0194102,11:00:00,13:00:00,Yes,No
Fruit to Fashion: how a kitchen garden became a world famous piazza,https://programme.openhouse.org.uk/listings/11313,"The tour charts the evolution of Covent Garden-incorporating the piazza, the wholesale produce market, social residential areas and supporting neighbourhoods - highlighting the social and commercial highs, lows and challenges.","20 Southampton Street, WC2E 7QH",51.51146319999999,-0.1224538,10:00:00,12:00:00,Yes,Yes
Havant House 53,https://programme.openhouse.org.uk/listings/11119,"A victorian mid terrace house with a dark blue exterior and a zany tiled front garden. Full of original features without being dictated by the era, colour continues inside with a yellow rubber floor in the kitchen.","53 Havant road, Walthamstow, E17 3JE",51.58836729999999,-0.0069079,10:00:00,13:30:00,Yes,Yes
High Elms History tour,https://programme.openhouse.org.uk/listings/12254,"Discover the fascinating site that was home of John Lubbock and frequently visited by his neighbour Charles Darwin. See remains of the manor house's terraced gardens, stable yard, walled garden and eco-friendly BEECHE education centre.","BEECHE Centre High Elms Country Park, Shire Lane, Orpington, BR6 7JH",51.35207,0.07412,11:00:00,14:45:00,Yes,No
Hornsey Library,https://programme.openhouse.org.uk/listings/10973,"Hornsey Library is a Grade II listed building, featuring Huxley-Jones' ""Reclining figure"" sculpture and the intricately etched glass ""Hornsey window"". A recent refurbishment has added practical updates while keeping the 1960s aesthetic.","Hornsey Library, Haringey Park, Haringey, N8 9JA",51.578152,-0.1221064,11:00:00,12:00:00,Yes,No
Host of Leyton - Pop-Up Gallery - Dan Lee,https://programme.openhouse.org.uk/listings/12104,"Host of Leyton is open 12th - 17th Sept to welcome visitors to see the shop & space and view the work of our special Pop-up exhibition by young artist and landscape designer Dan Lee. 
For more info see @thisishost on Instagram.","658 High Road Leyton, E10 6JP",51.56998,-0.00793,19:00:00,21:00:00,Yes,No
Hounslow House,https://programme.openhouse.org.uk/listings/12032,"The London Borough of Hounslow's 2019 contemporary home designed by Sheppard Robson, with iconic iridescent façade and public and private spaces stitched together by a bold and sculptural staircase, is opening up for architectural tours.","7 Bath Rd, Hounslow, TW3 3EB",51.46844,-0.36747,09:45:00,13:30:00,Yes,No
Lancaster House,https://programme.openhouse.org.uk/listings/880,"Commissioned in 1825 by the Duke of York and named York House.  In 1829 the lease was purchased by the first Duke of Sutherland.  In 1913, Lord Leverhulme, bought the lease for the nation and Stafford House became Lancaster House.","Stable Yard, St. James's , SW1A 1BB",51.5041048,-0.1388499,10:00:00,17:00:00,Yes,Yes
Leighton House Museum,https://programme.openhouse.org.uk/listings/901,"Originally the studio home of Lord Leighton, President of the Royal Academy, the house is one of the most remarkable buildings of 19C. The museum houses an outstanding collection of high Victorian art, including works by Leighton himself.","12 Holland Park Road, W14 8LZ",51.4985714,-0.2035702,12:00:00,17:30:00,No,
London Living Streets and Footways London,https://programme.openhouse.org.uk/listings/10415,"A walk to highlight public realm improvements in Camden and the new traffic-free piazza in the Strand. The walk follows a https://footways.london/ route along attractive,low pollution streets, and end with a visit to St Mary le Strand","Euston Road, NW1 2AR - near junction with Midland Road, NW1 2AR",51.5296199,-0.1250344,11:00:00,12:30:00,Yes,No
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating roof of sound, GPS-triggered & accessed by headphones & Echoes app to playfully reframe public space as an essential community engagement. One of 15 in an international series drawing on Oskar & Zofia Hansen’s Open Form concept.","Kensington Gardens, W2 3XA",51.50478,-0.175,07:00:00,20:00:00,No,
Longfield Hall,https://programme.openhouse.org.uk/listings/11619,,"50 Knatchbull Road, SE5 9QY",51.47179,-0.10501,10:00:00,14:30:00,Yes,No
Lost & Hidden Architecture of South Bank Walk,https://programme.openhouse.org.uk/listings/11778,"A 2.5 hour walking tour showcasing unexpected and hidden architectural landmarks, both historic and contemporary, of the South Bank area along a route from Lambeth Palace/Garden Museum to Bernie Spain Gardens. Held on 2 weekends.","South Bank, SE1 7ND",51.50349079999999,-0.1156656,11:00:00,14:00:00,Yes,Yes
People's Museum Somers Town,https://programme.openhouse.org.uk/listings/10952,"A great little museum set in the Grade 2 listed Ossulston Estate - a prime example of pre-war Social housing - based on Karl Marz Hof in Vienna.
Open Wednesdays to Saturdays throughout Festival 
Sunday 11th Event","52 Phoenix Road, NW1 1ES",51.5310613,-0.1309568,12:00:00,18:00:00,Yes,No
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban is a multi-disciplinary design studio, based off Old Kent Road, specialising in low carbon building design. We are offering free design surgeries throughout September and are hosting an open day on Saturday 9th Sept.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,09:30:00,16:00:00,Yes,Yes
Present & Correct Stationers,https://programme.openhouse.org.uk/listings/11947,"Architecture for London designed and built a new home for stationers Present & Correct in a heritage retail unit. In a nod to the neighbouring British Museum, cabinets as 'wunderkammer' display the stationery as objects of desire.","12 Bury Place, WC1A 2JL",51.51846,-0.1242,11:00:00,18:00:00,No,
Pushkin House,https://programme.openhouse.org.uk/listings/4108,The independent cultural centre Pushkin House will contribute to this year's Open House Festival through a programme of events and community initiatives at its Grade-II listed building in Bloomsbury Square.,"5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,09:00:00,21:00:00,Yes,No
Skip House,https://programme.openhouse.org.uk/listings/12247,Skip House is what it says on the tin: a house built in a skip. In protest of London's prohibitively high rental market artist/architect Harrison Marshall has designed and built a house in a skip to live in for a year.,"105 Page’s Walk, SE1 4HD",51.49298,-0.08269,11:00:00,18:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, E14 8HH",51.5107426,-0.0303782,10:00:00,16:00:00,No,
St Mary's Church Bromley,https://programme.openhouse.org.uk/listings/11317,"A plain Victorian Church set in a wooded Churchyard, with a vibrant and striking set of Murals around the altar and the Choir. 
Has indoor toilet facilities. 
A good quality well used organ in good condition, and an excellent accoustic","St Mary's Church, College Road, Bromley, BR1 3QG",51.4130778,0.015066,10:00:00,12:00:00,No,
Sun Rain Rooms,https://programme.openhouse.org.uk/listings/6853,"Set in a Grade II listed Georgian townhouse, Tonkin Liu's studio has been extended. Designed and built by the practice, an innovative timber roof and reflecting pool gathers the bouncing rain, to make it a good place to be on a bad day.","5 Wilmington Square, WC1X 0ES",51.5263401,-0.1101911,10:00:00,18:00:00,Yes,Yes
The Art House,https://programme.openhouse.org.uk/listings/11141,"Our 1950's warehouse has been converted to provide a new home for creative studio Acrylicize, to provide a mixture of workshop spaces, co-working and traditional studio space, all centred around a large events and gallery space.","30 - 36 Pritchards Road, E2 9AP",51.533015,-0.06168650000000001,10:00:00,17:00:00,No,
The Charterhouse,https://programme.openhouse.org.uk/listings/2845,"Founded as a Black Death burial ground, the site has served as a Carthusian monastery, Tudor mansion, school and an almshouse, which it remains to this day. The Charterhouse opened to the public in 2017 with a new museum.","Charterhouse Square, EC1M 6AN",51.5204546,-0.099006,11:00:00,15:45:00,Yes,Yes
The City Churches: St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51413950000001,-0.0941925,09:00:00,17:00:00,No,
The City Churches: The Priory Church of St Bartholomew the Great,https://programme.openhouse.org.uk/listings/7959,The oldest surviving church in the City of London founded in 1123. Originally part of an Augustinian Priory the church survived the Great Fire and the Blitz.,"Cloth Fair, EC1A 7JQ",51.519126,-0.0997445,19:00:00,20:00:00,Yes,No
The Gilbert & George Centre,https://programme.openhouse.org.uk/listings/7098,"The Gilbert & George Centre was originally established as a registered charity by the artist in 2009 with the objective to advance the education of the public in the arts, and generally to advance the arts, architecture, heritage and culture for the benefit of the public.","Heneage St, E1 5LJ",51.51886,-0.07113,10:00:00,17:00:00,Yes,No
The London Centre,https://programme.openhouse.org.uk/listings/12022,"Home of NLA, London’s built environment community, and located in the West Wing of the Guildhall complex, the Centre highlights 3 scale architectural models of London: the New London Model, the City Model and the Royal Docks Model.","The London Centre, 3 Aldermanbury, City of London, EC2V 7HH",51.51606,-0.09292,12:30:00,13:00:00,Yes,No
"The Royal Arsenal - Then, Now and Into the Future",https://programme.openhouse.org.uk/listings/11852,"The Royal Arsenal was pivotal in every major conflict for over 400 years. After years of being off-limits, many buildings have been re-purposed as performing arts spaces, restaurants, bars and most recently a huge residential complex.","Woolwich station of Elizabeth line, Dial Arch Square",51.4922188,0.069852,15:00:00,16:30:00,Yes,Yes
The Wash Houses,https://programme.openhouse.org.uk/listings/910,RIBA award-winning building.  Part listed frontage with purpose built archive and exhibition building added to the rear in 2002. The building now houses the University's Special Collections & Archives,"25 Old Castle Street, E1 7NT",51.5167696,-0.0739391,10:00:00,17:00:00,Yes,No
Tower Hamlets Cemetery Park,https://programme.openhouse.org.uk/listings/2612,"One of the magnificent 7 cemeteries. Burials ceased 1966, now 31 acres of woodland, meadows & ponds including the Soanes Centre (Robson Kelly 1993). Of outstanding importance for flora and fauna, set amongst funereal monuments, some listed",Soanes Centre. (On the right the main gates on Southern Grove),51.5236573,-0.0306273,08:30:00,16:45:00,Yes,No
"Walking around Ermine Street, Spitalfields",https://programme.openhouse.org.uk/listings/11292,"How can architecture help us to understand a world in flux? We can use buildings as markers of change, seeing the impact of global economic shifts on local streets, the rise and fall of public housing, and the march of 'gentrification'.","Brushfield Street (opposite Hotel Chocolate), E1 6AA",51.5189216,-0.0778201,15:00:00,17:00:00,Yes,Yes
Walking tour: Sisters in the City,https://programme.openhouse.org.uk/listings/12005,"Walking tour: Sisters in the City

A walking tour celebrating the lives of women who’ve made their mark on the City of London over the centuries, from Boudicca to the Suffragettes","Kindertransport statue, Hope Square,Liverpool St station, EC2M 7PY",51.51763,-0.08263,11:00:00,12:15:00,Yes,Yes
Walmer Yard,https://programme.openhouse.org.uk/listings/189,"Forming a discreet and private set of four interlocking houses set around an open courtyard, Walmer Yard is Peter Salter's only UK project. The houses now form the home of the Baylight Foundation.","233 - 239 Walmer Road, W11 4EY",51.5124344,-0.21223,12:00:00,16:00:00,No,
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism-the same ethos that transformed our site from dereliction, into a thriving community garden","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,09:00:00,16:00:00,No,
West Wickham Library,https://programme.openhouse.org.uk/listings/12207,Art Deco building designed in 1934 by Leslie Kemp and Tasker in International Moderne style. Now the temporary home of West Wickham Library.,"77 Addington Road, West Wickham, BR4 9BG",51.36993,-0.00249,09:30:00,17:00:00,No,
Yorkton Workshop,https://programme.openhouse.org.uk/listings/12042,"Yorkton Workshops is a newly remodeled building that merges Victorian features with modern industrial details.
House to the design firm Pearson Lloyd.
We are thrilled to show you what we do and where we do it.","1-3 Yorkton Street, E2 8NH",51.53145,-0.0689,12:00:00,13:00:00,Yes,Yes
‘OPEN’ Beyond Beck Road (part II),https://programme.openhouse.org.uk/listings/8270,"Architecture and art produced in an unmodified street of 56 houses, railway arch studios, and private galleries between 1974 and 2023. Beck Rd is an iconic artist haven and its residents are key contributors to UK art history.","Beck Road, Hackney, E8 4RE",51.53684,-0.05696,18:00:00,20:00:00,No,
