name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Meridian Water Art - Self Guided Tour,https://openhouselondon.open-city.org.uk/listings/10253,A self-guided walking tour of three new artworks on hoarding surrounding the first phase of the £6 billion Meridian Water project. This self-guided tour compliments a separate walking tour with artist Adam David.,"Meridian Waters Train Station, Enfield, N18 3AH",51.6099225,-0.0501193,,,No,True
Neighbourhood Walks and Heritage Walks,https://openhouselondon.open-city.org.uk/listings/10433,Explore Croydon and learn about your local area with illustrated walks that you can print at home. Accessed here: http://www.croydon.gov.uk/walks,"Croydon, CR0 1EA",51.3714767,-0.0988243,,,No,True
"Richmond: heart, hearth and hill",https://openhouselondon.open-city.org.uk/listings/10409,"A story about a place that lies at the heart of the town; a visit to a lost palace from which Richmond’s name came to be; a bridge that connects the two halves and a steady, awe-inspiring climb that will present a view like no other.","Church Walk, Richmond , TW9 1SN",51.45994,-0.3039882,,,No,True
"Self-Guided Barnet Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9105,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Barnet.,"17 East End Road, Finchley, N3 3QE",51.5969203,-0.1965206,,,No,True
"Self-Guided Brent Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9107,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Brent.,"Forty Lane, Wembley, HA9 9HD",51.5654384,-0.2714796,,,No,True
"Self-Guided Bromley Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9108,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Bromley.,"Bromley Civic Centre, Stockwell Close, BR1 3UH",51.4040913,0.0200754,,,No,True
"Self-Guided Camden Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9109,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Camden.,"11 St Andrew’s Place, NW1 4LE",51.5258654,-0.1452812,,,No,True
"Self-Guided Croydon Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9103,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Croydon.,"Park Lane, CR9 1DG",51.3707666,-0.0968546,,,No,True
"Self-Guided Ealing Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9110,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Ealing.,"New Broadway, Ealing, W5 2BY",51.5128222,-0.3075225,,,No,True
"Self-Guided Enfield Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9111,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Enfield.,"22 The Town, Enfield, EN2 6LT",51.6523023,-0.0817788,,,No,True
"Self-Guided Greenwich Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9112,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Greenwich.,"King William Walk, SE10 9HT",51.4809629,-0.0079176,,,No,True
"Self-Guided Haringey Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9170,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Haringey.,"782 High Road, N17 0BX",51.6042781,-0.0662422,,,No,True
"Self-Guided Harrow Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9171,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Harrow.,"Harrow View, HA1 4TY",51.5915275,-0.3456375,,,No,True
"Self-Guided Hillingdon Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9173,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Hillingdon.,"Nestles Avenue, Hayes, UB3 4QF",51.4997568,-0.4159048,,,No,True
"Self-Guided Islington Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9175,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Islington.,"Upper Street, N1 2UD",51.5415766,-0.1028696,,,No,True
"Self-Guided Kensington and Chelsea Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9176,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Kensington and Chelsea.,"12 Holland Park Road, W14 8LZ",51.4986749,-0.2030421,,,No,True
"Self-Guided Kingston Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9177,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Kingston.,"Market Place, Kingston Upon Thames, KT1 1JP",51.409484,-0.3063902,,,No,True
"Self-Guided Lambeth Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9178,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Lambeth.,"27 Brixton Station Road, SW9 8QQ",51.4634841,-0.1129344,,,No,True
"Self-Guided Lewisham Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9179,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Lewisham.,"Deptford, SE8 4BZ",51.4787174,-0.0271137,,,No,True
"Self-Guided Merton Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9180,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Merton.,"Ryfold Road, Wimbledon Park, SW19 8DA",51.4361158,-0.1986062,,,No,True
"Self-Guided Newham Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9181,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Newham.,"N Woolwich Road, Royal Docks, E16 2HP",51.5023223,0.0304319,,,No,True
"Self-Guided Redbridge Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9183,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Redbridge.,"Emerson Road, Ilford , IG1 4XA",51.5718276,0.0659805,,,No,True
"Self-Guided Richmond Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9184,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Richmond.,"40 Sandycoombe Road, Twickenham, TW1 2LR",51.4538532,-0.316256,,,No,True
"Self-Guided Southwark Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9185,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Southwark.,"Champion Park, SE5 8BQ",51.4680366,-0.0885854,,,No,True
"Self-Guided Sutton Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9186,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Sutton.,"40 Beeches Avenue, Carshalton, SM5 3LW",51.3552692,-0.1705811,,,No,True
"Self-Guided Tower Hamlets Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9187,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Tower Hamlets.,"43 White Horse Road, Limehouse, E1 0ND",51.5132579,-0.0411263,,,No,True
"Self-Guided Wandsworth Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9189,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Wandsworth.,"South Lambeth Road , SW8 1SS",51.48548,-0.1222824,,,No,True
"Self-Guided Westminster Itinerary, by Open House",https://openhouselondon.open-city.org.uk/listings/9190,This self-guided walking itinerary has been created by the Open House team to explore exterior architecture in Westminster.,"25 Paddington Green, W2 1NB",51.5213783,-0.1750287,,,No,True
"Self-guided Cycle Tour of Barking and Dagenham, by Open House",https://openhouselondon.open-city.org.uk/listings/9308,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Barking and Dagenham. There are three different routes so you can choose one to suit your cycle abilities.,"Axe Street, Barking, IG11 7LZ",51.5353,0.0792992,,,No,True
"Self-guided Cycle Tour of Bexley, by Open House",https://openhouselondon.open-city.org.uk/listings/9309,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Bexley. There are four different routes so you can choose one to suit your cycle abilities.,"Bazalgette Way, SE2 9AQ",51.5045227,0.1317824,,,No,True
"Self-guided Cycle Tour of Bromley, by Open House",https://openhouselondon.open-city.org.uk/listings/10438,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Bromley.,"Chislehurst High Street, Chiselhurst, Kent, BR7 5AQ",51.4188952,0.066874,,,No,True
"Self-guided Cycle Tour of Camden, by Open House ",https://openhouselondon.open-city.org.uk/listings/9311,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Camden. There are three different routes so you can choose one to suit your cycle abilities.,"11 South Grove, Highgate, N6 6BS",51.5701708,-0.1484756,,,No,True
"Self-guided Cycle Tour of Croydon, by Open House",https://openhouselondon.open-city.org.uk/listings/9310,"This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Croydon. There are two cycle routes, one beginner and one advanced.","Park Lane, Croydon, CR9 1DG",51.3707666,-0.0968546,,,No,True
"Self-guided Cycle Tour of Hammersmith and Fulham, by Open House",https://openhouselondon.open-city.org.uk/listings/9313,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Hammersmith and Fulham. There are two different routes so you can choose one to suit your cycle abilities.,"238-246 King St, W6 0RF",51.4935842,-0.237489,,,No,True
"Self-guided Cycle Tour of Kensington and Chelsea, by Open House",https://openhouselondon.open-city.org.uk/listings/9312,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Kensington and Chelsea. There are two different routes so you can choose one to suit your cycle abilities.,"Sloane Square, Chelsea, SW1W 8EL",51.4927684,-0.1570174,,,No,True
"Self-guided Cycle Tour of Kingston, by Open House",https://openhouselondon.open-city.org.uk/listings/10439,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Kingston.,"Portsmouth Road, Surbiton, KT6 5PJ",51.3932445,-0.3158371,,,No,True
Self-guided Cycle Tour of Lambeth,https://openhouselondon.open-city.org.uk/listings/9315,This self-guided itinerary has been created by the Open House team to explore exterior architecture in Lambeth.,"Woodmansterne Road , Brixton, SW16 5UQ",51.4136378,-0.1362473,,,No,True
"Self-guided Cycle Tour of Merton, by Open House",https://openhouselondon.open-city.org.uk/listings/10440,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Merton.,"181 London Road, Morden, SM4 5PT",51.3976993,-0.1993997,,,No,True
"Self-guided Cycle Tour of Redbridge, by Open House",https://openhouselondon.open-city.org.uk/listings/10441,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Redbridge.,"611-627 High Road, Woodford Green , IG8 0RF",51.6196768,0.0266543,,,No,True
"Self-guided Cycle Tour of Richmond, by Open House",https://openhouselondon.open-city.org.uk/listings/10442,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Richmond.,"Hampton Court Road, KT8 9AU",51.4064879,-0.3361399,,,No,True
"Self-guided Cycle Tour of Sutton, by Open House",https://openhouselondon.open-city.org.uk/listings/10443,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Sutton.,"138 Croydon Road, Beddington, Croydon , CR0 4PG",51.3678798,-0.1288449,,,No,True
"Self-guided Cycle Tour of Waltham Forest, by Open House",https://openhouselondon.open-city.org.uk/listings/10444,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Waltham Forest.,"134 Trumpington Road, E7 9EQ",51.5563624,0.0173833,,,No,True
"Self-guided Cycle Tour of Westminster, by Open House",https://openhouselondon.open-city.org.uk/listings/9314,This self-guided cycle itinerary has been created by the Open House team to explore exterior architecture in Westminster. There are six different routes so you can choose one to suit your cycle abilities.,"Westminster, SW1A 2JR",51.501172,-0.1251735,,,No,True
Self-guided Evidences of the Black Presence in Hackney,https://openhouselondon.open-city.org.uk/listings/9300,A number of places testify to the Black Presence in Hackney. These are at some distance from each other. Visiting them would require time and transport but there are frequent bus services.,"Mare Street, E8 1HT",51.5478502,-0.0549193,,,No,True
Self-guided Hanger Hill (Haymills) Estate Walk,https://openhouselondon.open-city.org.uk/listings/9295,"Rare amongst 1930s London suburbs for a large number of modern movement residences in buildings designed by a single practice (Welch, Lander & Cachemaille-Day) as a series of concentric crescents.","Monks Drive, W3 0EA",51.5192347,-0.283003,,,No,True
Self-guided Hanger Hill Garden Estate Walk,https://openhouselondon.open-city.org.uk/listings/9441,Designated a conservation area in 1969 – one of the first in Britain. Built between 1928 and 1936 the Estate houses and flats are all in the Tudor half-timbered style of architecture within a formal landscape setting.,"Vale Lane, W3 0DY",51.5207898,-0.2831729,,,No,True
Self-guided Modern Architecture Walk – East Putney,https://openhouselondon.open-city.org.uk/listings/9084,"Highlights from Putney Society's Modern Architecture Gazetteer in a self-guided walk in East Putney.
Download or print   https://www.putneysociety.org.uk/putney_society_files/Buildings-Panel/Modern_Architecture_Walk_1_Putney_East.pdf","100 West Hill  , SW15 2UT",51.4563208,-0.2077059,,,No,True
Self-guided Modern Architecture Walk – Putney Heath,https://openhouselondon.open-city.org.uk/listings/9085,"Highlights from the Putney Society's Modern Architecture Gazetteer in a self-guided walk around Putney Heath.
Start Portsmouth Road and finish Green Man PH.","Far end (western) of Portsmouth Road, Putney Heath, SW15 3TJ",51.4468754,-0.2323968,,,No,True
Self-guided River Lee Navigation Walk,https://openhouselondon.open-city.org.uk/listings/9303,"The Hackney stretch of the historic Lee Valley Navigation is particularly accessible, busy and interesting. Choc-a-bloc with canal moorings, it exemplifies an alternative way of living.","Clapton Station, Upper Clapton Road, E5 9JP",51.5614205,-0.0569788,,,No,True
The High Cross,https://openhouselondon.open-city.org.uk/listings/9972,Former public conveniences with an array of internal and external original features,"350 High Road, N17 9SZ",51.5954837,-0.0673949,,,No,True
Trent Park,https://openhouselondon.open-city.org.uk/listings/8830,"A truly exquisite Grade II country mansion designed in the early Georgian style, nestling in a 413-acre estate of stunning open parklands, woods, and historic landscaped gardens has been meticulously refurbished by Berkeley.","Trent Park, Snakes Lane, Cockfosters, EN4 0PS",51.6568603,-0.1490343,,,No,True
UCL - The Bartlett School of Architecture,https://openhouselondon.open-city.org.uk/listings/6674,This refurbishment and extension to University College London’s 22 Gordon Street provides an environmentally responsible home for the prestigious Bartlett School of Architecture. Shortlisted for the Open City Stewardship Awards 2021.,"22 Gordon Street, WC1H 0QB",51.52589,-0.1326097,,,No,True
