name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
The George Inn,https://openhouselondon.open-city.org.uk/listings/10430,"The only remaining galleried coaching inn in London, dating back to the 17th century. It is still in operation as a pub run by Greene King, but is owned and protected by the National Trust.","The George Inn Yard, 77 Borough High Street, SE1 1NH",51.5043004,-0.0903289,12:00:00,13:00:00,No,
The Ismaili Centre,https://openhouselondon.open-city.org.uk/listings/2063,"Part of an international family of Ismaili Centres, a religious, cultural and social space for the Shia Imami Ismaili Muslims. The serenity of the entrance fountain to the roof garden reflects Muslim traditions in architecture and design","1-7 Cromwell Gardens, SW7 2SL",51.4955821,-0.1731175,11:30:00,15:30:00,No,
The Library at Willesden Green,https://openhouselondon.open-city.org.uk/listings/6420,A modern 4-storey building incorporating the much-loved Victorian library. The galleries and feature walls display exhibitions and contemporary art and a dramatic central atrium provides natural ventilation and daylight throughout.,"95 High Road, NW10 2SF",51.5469042,-0.2290558,10:30:00,20:00:00,No,
The Making of Pimlico,https://openhouselondon.open-city.org.uk/listings/10307,"A walking tour exploring  the work of early 19th century master-builder, Mr Cubitt. Explores how the area has changed and been shaped by some of the important and influential planning, housing and design ideas of its time.","https://www.streetcheck.co.uk/transport/tubestation/pimlico, Rampayne Street, , SW1V 2JA",51.4892548,-0.133332,14:30:00,16:30:00,No,
The Old Finsbury Town Hall ,https://openhouselondon.open-city.org.uk/listings/375,"Opened by Lord Rosebery, an ornate building with elegant decor influenced by the Art Nouveau movement. Several notable rooms including the Great Hall with unique stained glass, antique mirrors and Clerkenwell Angel statuettes.","Rosebery Avenue, EC1R 4RP",51.5257219,-0.1100225,00:00:00,23:59:00,No,
The Ray,https://openhouselondon.open-city.org.uk/listings/8390,"The redevelopment of The Ray replaces an outdated and unattractive building, reinventing a site that was previously occupied by the headquarters of a major British newspaper and media company.","123 Farringdon Road, EC1M 3HE",51.5233954,-0.1087316,16:00:00,17:00:00,No,
The Swedenborg Society,https://openhouselondon.open-city.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of Bedford Estate. Interior refurbished 1924-5 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.5180333,-0.1228486,18:00:00,21:00:00,Yes,Unknown
Trafalgar Tavern,https://openhouselondon.open-city.org.uk/listings/9249,"A grand riverside Victorian pub, named after Horatio Nelson's victory at the Battle of Trafalgar. Featuring hundreds of original paintings on the walls.","Park Row, Greenwich, SE10 9NW",51.4845712,-0.0042335,11:00:00,17:00:00,No,
Westbourne Park Baptist Church,https://openhouselondon.open-city.org.uk/listings/8139,"The building is a church worship area with an additional hall, meeting rooms, offices, a children's library and 33 affordable units of accommodation made up of one, two and three bedroom flats.","Corner of Porchester Road and Westbourne Park Villas, W2 5DX",51.518639,-0.1894917,10:30:00,12:00:00,No,
Whitehall Historic House ,https://openhouselondon.open-city.org.uk/listings/3742,"Originally a farmer's house dating to 1500, with jettied upper storey. Later additions reflect the changing lifestyles of the owners, including the Killicks for over two centuries. Now houses scale model of Henry VIII's Nonsuch Palace.","1 Malden Road, Cheam, SM3 8QD",51.3593955,-0.2171867,10:00:00,17:00:00,Yes,Unknown
‘A tonic to the nation’: South Bank 1951-2021,https://openhouselondon.open-city.org.uk/listings/10404,"Focussing on how the South Bank’s unique location and pattern of land ownership has shaped its history, the tour will address how businesses, communities, and locals have played a part in the area’s growth, management, and conservation","The Queen's Walk, South Bank , SE1 8XX",51.505131,-0.1185372,15:00:00,16:30:00,No,
