name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Shaftesbury Hall,https://programme.openhouse.org.uk/listings/12442,"Shaftesbury Hall is a Tin Tabernacle  rebuilt by North London Samaritans in 2018 to replicate the original Hall built in the 1890s.
It has been owned by North London Samaritans for 50 years and since the rebuild is used as a Community Hub, with our branch of Samaritans at the rear.","Shaftesbury Hall, Herbert Road, N11 2QN",51.60712,-0.12107,13:00:00,17:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.5107426,-0.0303782,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137695,-0.105544,09:00:00,16:00:00,No,
St John's Smith Square,https://programme.openhouse.org.uk/listings/1799,"A rare example of Thomas Archer's work and a masterpiece of English Baroque, originally dubbed Queen Anne's Footstool. A Grade I listed building, restored by Marshall Sisson after extensive bombing damage, now a busy concert hall.","Smith Square, SW1P 3HA",51.4956954,-0.1270462,10:00:00,13:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"Grade I listed Georgian church on the Thames. St Mary's has outstanding interior and monuments; commemorating those associated with the church: painter Turner, poet William Blake, botanist William Curtis and Benedict Arnold. 
St Mary's is hosting an Open House Week Floral Festival with arrangements and installations by local and international florists, as well as displays of historical documents.","Battersea Church Road, SW11 3NA",51.4765358,-0.1747989,10:00:00,16:00:00,No,
Stamford Brook walk,https://programme.openhouse.org.uk/listings/11162,"Start Stamford Brook tube.  Follow the hidden river, Stamford Brook, through streets and parks.  Amongst the architecture we will see on this route is a delightful square with great variety.  Finish near Hammersmith Station .","Goldhawk road, W6 0XS",51.49496,-0.24587,10:30:00,12:00:00,Yes,No
Streamline in the Suburb,https://programme.openhouse.org.uk/listings/11773,"A walking tour exploring the 1930s art deco and modernist architecture of Hampstead Garden Suburb, led by Joe Mathieson of the Hampstead Garden Suburb Trust. 

1 of 3 walks run by the Trust.","East Finchley tube, N2 0NW",51.58711049999999,-0.1645653,14:00:00,15:30:00,Yes,No
The City Churches: St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51413950000001,-0.0941925,09:00:00,17:00:00,No,
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of Bedford Estate. Interior refurbished 1924-5 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.5180333,-0.1228486,11:00:00,13:00:00,Yes,No
Up in Smoke by John Booth X CAN,https://programme.openhouse.org.uk/listings/12820,"Up in Smoke - the NOW Gallery Design Commission by artist John Booth and architecture studio CAN, transforms the gallery into a vibrant installation that reveals the rich history of Greenwich Peninsula, through its iconic chimneys. The exhibition combines the duo's distinctive styles: Booth's playful, colourful design aesthetic and CAN's fresh, irreverent approach to architecture.","NOW Gallery, Greenwich Peninsula, SE10 0SQ",51.5003,0.005,10:00:00,19:00:00,Yes,No
WAX Atelier within Abney Park,https://programme.openhouse.org.uk/listings/12834,"Once a Victorian arboretum, Abney Park Cemetery, part of London's Magnificent Seven, was revitalised with National Heritage Lottery funding in 2021. The renovation restored the chapel and main entrance, creating a vibrant workshop space for London-based art and design collective, WAX Atelier. During Open House, WAX Atelier will showcase innovative projects in their unique workspace amidst the park","ABNEY PARK, WORKSHOP 2, 215 Stoke Newington High Street, N16 0LH",51.5633,-0.07339,10:30:00,17:00:00,No,
Walthamstow Central library,https://programme.openhouse.org.uk/listings/12196,"A Grade II Listed building of special architectural and historic interest, it originated at the end of the 19th century, during which Walthamstow was transformed from a rural community to a bustling suburb of “London over the border"".","Walthamstow Central library, High Street, E17 7JN",51.58427,-0.02101,09:30:00,18:30:00,No,
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism-the same ethos that transformed our site from dereliction, into a thriving community garden","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,10:00:00,16:00:00,No,
West Wickham Library,https://programme.openhouse.org.uk/listings/12207,Art Deco building designed in 1934 by Leslie Kemp and Tasker in International Moderne style. Now the temporary home of West Wickham Library.,"77 Addington Road, West Wickham, BR4 9BG",51.36993,-0.00249,14:00:00,17:00:00,No,
