name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Croydon Central Library,https://programme.openhouse.org.uk/listings/12556,A series of events celebrating Croydon's Central Library building and its unique design. Croydon's first central library was moved to the Clocktower buildings when they first opened in May 1896. It was one of the first public libraries with open access shelves and offered one of the UK's first Children’s Libraries.,"Croydon Clocktower, Central Library, 9 Katharine Street, Croydon",51.37226,-0.09939,10:00:00,18:00:00,Yes,No
Design District,https://programme.openhouse.org.uk/listings/12918,"Design District houses permanent and purpose-designed creative workspaces across a cluster of 16 gloriously eclectic buildings, designed by eight pioneering architects. Just one minute from North Greenwich station, the district is a thriving home for creative businesses.","13 Soames Walk, SE10 0AX",51.49999,0.0062,15:00:00,16:30:00,Yes,No
Fitzrovia Chapel,https://programme.openhouse.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.51895,-0.13826,11:00:00,18:00:00,Yes,No
Four Squares tour,https://programme.openhouse.org.uk/listings/12695,From Red Lion to Soho - a walk through old Holborn.,"Red Lion Square, WC1R 4RL",51.51922,-0.11703,15:00:00,17:00:00,Yes,No
From Forest to Morris: A walk around Walthamstow,https://programme.openhouse.org.uk/listings/11296,"A walk around historic Walthamstow showing how this unique area grew from a village into a thriving suburb, its social history and the variety of buildings that can be found where Epping Forest meets William Morris.",Outside Costa Coffee at Walthamstow Central Station 5 Station Approac,51.5828202,-0.0194102,11:00:00,13:00:00,Yes,No
"Grand Junction at St Mary Magdalene Church, Paddington",https://programme.openhouse.org.uk/listings/2527,"Grade I Victorian Gothic church by G E Street, architect of the Royal Courts of Justice. The recent conservation project reveals the majestic colours of Daniel Bell's painted ceiling, plus Dow Jones Architects' contemporary heritage wing.","Rowington Close, St Mary Magdalene's Church , W2 5TF",51.5222702,-0.1890094,10:00:00,16:00:00,Yes,No
Hounslow House,https://programme.openhouse.org.uk/listings/12032,"The London Borough of Hounslow's 2019 contemporary home designed by Sheppard Robson, with iconic iridescent façade and public and private spaces stitched together by a bold and sculptural staircase, is opening up for architectural tours.","7 Bath Rd, Hounslow, TW3 3EB",51.46844,-0.36747,09:45:00,13:30:00,Yes,No
Hounslow Sri Guru Singh Sabha,https://programme.openhouse.org.uk/listings/12222,"The Gurdwara exists to serve the local community in the Hounslow and surrounding areas, providing a space within which the community can congregate and worship in accordance with the Sikh faith.","Alice Way, Hanworth Road, Hounslow, TW3 3UD",51.46323,-0.3662,11:00:00,16:30:00,No,
IMPACT Community Arts Centre,https://programme.openhouse.org.uk/listings/12809,"We are a theatre company for performers and artists with learning disabilities in the West London area.  We will screen a free immersive experience, run on a loop, entitled Red Rope. It tells a powerful story about the impact of plastic on our oceans and features artworks, dance, music and poetry by our performers and artists. We will also display works of art.","Ealing Central Sports Ground, Horsenden Lane South, Greenford",51.53639,-0.32551,13:00:00,19:00:00,No,
King's College London: Museum of Life Sciences,https://programme.openhouse.org.uk/listings/7471,"This rarely opened space began as a medical school library in 1902 as part of Guy's Hospital Medical School. It then became a more general bioscience library, part of which iin 2009 the Museum of Life Sciences.  Building of red brick  with additional stonework and partially covered in creeper. Internally are carved oak cabinets and ornate columns.","Hodgkin Building, Guy' Campus, King's College London, SE1 1UL",51.5030513,-0.089449,13:30:00,17:00:00,No,
Lime Wood Primary School,https://programme.openhouse.org.uk/listings/12539,"This 3 form-entry primary school’s pure circular footprint is embedded into the landscape. The circular shape maximises natural daylight and ventilation, and provides flexibility of space that allows a wide curriculum of teaching areas, multipurpose halls, and a music and drama studio. An external courtyard creates a secure sanctuary for both play and outdoor learning.","2 Sandy Rd, DA8 1FJ",51.48164,0.16518,10:00:00,14:00:00,No,
London National Park City Visitors Centre,https://programme.openhouse.org.uk/listings/12692,"London is the world's first National Park City, and our visitors centre at 109 Fleet Street is the entry point to hundreds of places to visit and things to do across a greener, healthier and wilder London.","109 Fleet Street, EC4A 2AB",51.51427,-0.10482,12:00:00,18:00:00,No,
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating acoustic architecture, playfully reframing public space as an essential community engagement through sound & site mapping. Accessed by smartphone, headphones & echoes.xyz app, the Pavilion is located outside the Serpentine Gallery,. Drawing on Oskar & Zofia Hansen’s Open Form architectural concept it is one of 15 in a series including Venice, Berlin, Dublin, Bergen and Arctic Norway.","Kensington Gardens, W2 3XA",51.50478,-0.175,07:00:00,19:30:00,No,
"London, adored and explored",https://programme.openhouse.org.uk/listings/12760,"On this journey into Soho and St Giles, I want to show the different ways London’s streets are alive with love in all its varied forms. Buildings are often said to be sympathetic or out of place, in keeping or a departure from their surroundings. This tour will explore how the built environment reflects the relationships we conduct with each other.","Meet: Shaftesbury Memorial Fountain, Piccadilly Circus, W1J 9HS",51.5099,-0.13448,10:00:00,12:00:00,Yes,No
National Youth Theatre,https://programme.openhouse.org.uk/listings/12046,"Public Tours tours by Architect's DSDHA and the team at National Youth Theatre of the NYT's recently redeveloped RIBA-award-winning building, which created the UK's first theatre dedicated to staging work created by young people. This project is supported by the Mayor of London.","National Youth Theatre, 443-445 Holloway Road, N7 6LW",51.55927,-0.12248,18:15:00,18:45:00,Yes,No
Old Operating Theatre Museum & Herb Garret,https://programme.openhouse.org.uk/listings/1268,"St Thomas' Church attic (1703) once part of old St Thomas' Hospital, houses the hospital's Herb Garret and the oldest surviving operating theatre (1822) in Europe.","9a St Thomas Street, SE1 9RY",51.5049991,-0.0884359,10:30:00,17:15:00,Yes,No
Outernet London,https://programme.openhouse.org.uk/listings/11691,"Outernet London is a new entertainment district including live performance venues HERE, The Lower Third and the LED lined Urban Gallery. Join a tour of the district, led by architects Orms.","St Giles in the Fields, 60 Saint Giles High Street, WC2H 8LG",51.51535639999999,-0.1285138,15:00:00,16:50:00,Yes,No
Parish Church of St Andrew Enfield,https://programme.openhouse.org.uk/listings/2479,"Grade 2 Listed church, that has been much added to over the 800 years of its existence. We have  recently refurbished the organ which has a fine circa 1750s wooden organ case.  The Church has an eight-bell peal still in weekly use– the oldest bell dates from 1680.","The Market Place, Church Street, Enfield, EN2 6LL",51.65278,-0.08199,12:30:00,14:30:00,No,
People's Museum Somers Town,https://programme.openhouse.org.uk/listings/10952,"A great little museum set in the Grade 2 listed Ossulston Estate - a prime example of pre-war Social housing - based on Karl Marz Hof in Vienna.
Open Tuesday to Friday 9am-5pm, plus Saturday 14th, Saturday 21st and Sunday 22nd September 11am-4pm.","52 Phoenix Road, NW1 1ES",51.5310613,-0.1309568,09:00:00,17:00:00,Yes,No
Pushkin House,https://programme.openhouse.org.uk/listings/4108,The independent cultural centre Pushkin House will contribute to this year's Open House Festival through a programme of events and community initiatives at its Grade-II listed building in Bloomsbury Square.,"5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,10:00:00,17:00:00,No,
Ram Quarter,https://programme.openhouse.org.uk/listings/8737,"The UK’s oldest brewery site, home to Young’s for almost 200 years. Architect's talk covers planning, redevelopment, design and materiality, and includes the new public square, boulevard, riverwalk, new buildings & restored listed buildings. There will also be a guided tour of our on-site Heritage Centre, which displays many historical artefacts and tells the story of the site's brewing history.","Ram Quarter , Bubbling Well Square, SW18 1UQ",51.4578437,-0.1930382,11:00:00,16:00:00,Yes,No
Riverside Renaissance: Discovering Goodluck Hope,https://programme.openhouse.org.uk/listings/12722,"This tour will explore the 20-year transformation of Leamouth Peninsula, and discover London City Island and Goodluck Hope – a thriving hub of arts, culture and community. It will also open up The Lantern Room for visitors to explore. A short walking tour will conclude with soft drinks served in this 29th floor sky lounge, normally exclusive to residents.","The Lantern Room, Goodluck Hope, Goodluck Hope Walk, E14 0JU",51.50721,-0.12758,15:00:00,17:00:00,Yes,No
Romanian Cultural Institute,https://programme.openhouse.org.uk/listings/5056,"Situated in one of the largest and grandest 19th century squares in London, 1 Belgrave Square was acquired by Romania in 1936 and is now home to the Romanian Cultural Institute.","1 Belgrave Square, SW1X 8PH",51.500248,-0.1539844,10:00:00,16:00:00,No,
St Anne's Church Wandsworth Bicentenary,https://programme.openhouse.org.uk/listings/12598,"St Anne's Church, SW London landmark, nicknamed Pepperpot, is celebrating 200 years (Robert Smirke 1824). The church will be open September 16, 18 and 20 for guided tours, exhibits from the archives and entries from an Art Exhibition being held in August. There will be a talk by Gill Hedley, curator and writer, and the current church 
architect, Jodie Edwards, on the evening of September 19.","182 St Ann's Hill, SW18 2RS",51.45491,-0.18776,10:00:00,16:00:00,No,
"St Anne's Church, Kew Green",https://programme.openhouse.org.uk/listings/5163,"St Anne's Church, Kew Green was consecrated in 1714. Built with the support of Queen Anne it has been a place of worship for the Royal Families over the centuries. The original 'chapel' has been extended many times and the church is now a little known gem in South West London with a fascinating past.","Kew Green, TW9 3AA",51.4836606,-0.2891479,10:30:00,16:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.5107426,-0.0303782,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137695,-0.105544,09:00:00,12:00:00,No,
St John's Smith Square,https://programme.openhouse.org.uk/listings/1799,"A rare example of Thomas Archer's work and a masterpiece of English Baroque, originally dubbed Queen Anne's Footstool. A Grade I listed building, restored by Marshall Sisson after extensive bombing damage, now a busy concert hall.","Smith Square, SW1P 3HA",51.4956954,-0.1270462,10:00:00,13:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"Grade I listed Georgian church on the Thames. St Marys has outstanding interior and monuments; commemorating those associated with the church: Painter Turner, poet William Blake, botanist William Curtis and Benedict Arnold. 
St Marys is hosting an Open House Week Floral Festival with arrangements and installations by local and international florists, as well as displays of historical documents.","Battersea Church Road, SW11 3NA",51.4765358,-0.1747989,10:00:00,16:00:00,No,
Stamford Brook walk,https://programme.openhouse.org.uk/listings/11162,"Start Stamford Brook tube.  Follow the hidden river, Stamford Brook, through streets and parks.  Amongst the architecture we will see on this route is a delightful square with great variety.  Finish near Hammersmith Station .","Goldhawk road, W6 0XS",51.49496,-0.24587,14:30:00,16:00:00,Yes,No
Sun Rain Rooms,https://programme.openhouse.org.uk/listings/6853,"Set in a Grade II listed Georgian townhouse, Tonkin Liu's studio has been extended. Designed and built by the practice, an innovative timber roof and reflecting pool gathers the bouncing rain, to make it a good place to be on a bad day.","5 Wilmington Square, WC1X 0ES",51.5263401,-0.1101911,10:00:00,18:00:00,Yes,No
"The Building Crafts College, Kennard Road, Stratford",https://programme.openhouse.org.uk/listings/12033,"Tour of our facilities. The tour will go through each section of our workshops, explaining each course and subject we teach in detail. Visitors will get a chance to view the workstations, tools, and projects our students undertake day to day at the college.","Kennard Road, Stratford, E15 1AH",51.53954,-0.00396,11:00:00,12:30:00,Yes,No
The City Churches: St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51413950000001,-0.0941925,09:00:00,17:00:00,No,
The Earls Court Development Company,https://programme.openhouse.org.uk/listings/11086,"Learn about our plans to transform this 40-acre site into a new piece of the city that is inclusive, climate resilient and brimming with opportunity, and sustainability underpinning the masterplan. A destination to discover wonder, a home for creative talent and a showcase for one of the fastest growing industries in the world - clean and climate tech.","Earls Court Project Rooms, 16-18 Empress Place, SW6 1TT",51.4872526,-0.1978557,12:00:00,13:00:00,Yes,No
The Gilbert & George Centre,https://programme.openhouse.org.uk/listings/7098,"The Gilbert & George Centre was originally established as a registered charity by the artist in 2009 with the objective to advance the education of the public in the arts, and generally to advance the arts, architecture, heritage and culture for the benefit of the public.","Heneage St, E1 5LJ",51.51891,-0.07106,11:00:00,18:00:00,Yes,No
The Operations Support Centre - London Fire Brigade,https://programme.openhouse.org.uk/listings/12551,"The Operations Support Group provide a service to the London Fire Brigade. At the Operations Support Centre, we track, trace, repair and maintain firefighting PPE and equipment in our many workshops. The OSC also houses a large warehouse and stores and delivers everyday items and specialist equipment for Fire Stations across London.","Unit 1 Pegasus Road, Croydon, CR0 4RN",51.35525,-0.11825,08:00:00,15:30:00,Yes,No
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of Bedford Estate. Interior refurbished 1924-5 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.5180333,-0.1228486,10:00:00,14:00:00,Yes,No
UCL Pathology Museum,https://programme.openhouse.org.uk/listings/7555,"Based at the Royal Free Hospital in Hampstead, the UCL Pathology Museum contains nearly 6,000 human pathology specimens relating to the study of disease and the history of medicine. Today, this important collection is used to facilitate teaching, research and public engagement in human health and disease, both at the museum and across University College London.","2nd Floor, Medical School, Rowland Hill Street, NW3 2PF",51.55247,-0.16579,12:00:00,16:00:00,Yes,No
Up in Smoke by John Booth X CAN,https://programme.openhouse.org.uk/listings/12820,"Up in Smoke - the NOW Gallery Design Commission by artist John Booth and architecture studio CAN, transforms the gallery into a vibrant installation that reveals the rich history of Greenwich Peninsula, through its iconic chimneys. The exhibition combines the duo's distinctive styles: Booth's playful, colourful design aesthetic and CAN's fresh, irreverent approach to architecture.","NOW Gallery, Greenwich Peninsula, SE10 0SQ",51.5003,0.005,10:00:00,19:00:00,Yes,No
WAX Atelier within Abney Park,https://programme.openhouse.org.uk/listings/12834,"Once a Victorian arboretum, Abney Park Cemetery, part of London's Magnificent Seven, was revitalised with National Heritage Lottery funding in 2021. The renovation restored the chapel and main entrance, creating a vibrant workshop space for London-based art and design collective, WAX Atelier. During Open House, WAX Atelier will showcase innovative projects in their unique workspace amidst the park","ABNEY PARK, WORKSHOP 2, 215 Stoke Newington High Street, N16 0LH",51.5633,-0.07339,10:30:00,17:00:00,No,
Walthamstow Central library,https://programme.openhouse.org.uk/listings/12196,"A Grade II Listed building of special architectural and historic interest, it originated at the end of the 19th century, during which Walthamstow was transformed from a rural community to a bustling suburb of “London over the border"".","Walthamstow Central library, High Street, E17 7JN",51.58427,-0.02101,09:30:00,18:30:00,No,
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism-the same ethos that transformed our site from dereliction, into a thriving community garden","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,10:00:00,16:00:00,No,
