name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Brentford Canal Toll House and Gauging Lock,https://programme.openhouse.org.uk/listings/6146,Single-storey canal toll house (1911) where tolls were collected for passing through the lock. Grand Junction Canal connected the Thames at Brentford to the Industrial Midlands in 1794 at the height of the industrial revolution.,"Grand Union Canal Walk, Brentford, TW8 8GA",51.48297,-0.3119,10:30:00,15:00:00,No,
Brentford Then and Now/Brentford through the Ages,https://programme.openhouse.org.uk/listings/6782,"The walk starts in the Medieval market place, proceeds  through 17C development and 18C housing then explores 19/20C industrial legacy and striking new 21C Thames-side regeneration schemes.","Market Square, Brentford,, Brentford, TW8 4EQ",51.48316,-0.30891,14:30:00,16:15:00,Yes,No
Brentham Garden Suburb,https://programme.openhouse.org.uk/listings/2571,"Britain's first co-partnership garden suburb, first houses built 1901. Parker and Unwin's plan introduced 1907, mainly Arts and Crafts style; fascinating social history.","The Brentham Club, 38 Meadvale Road, W5 1NP",51.5287856,-0.309085,10:30:00,12:30:00,Yes,No
Brockley's Historic Mews,https://programme.openhouse.org.uk/listings/9008,"Guided walks through Brockley Conservation Area's quirky mews: leafy lanes, industrial units, Victorian and interesting modern architecture existing in harmony. The cherished public right of way  allows community contact with nature.","Ashby, Wickham, Breakspears Mews, Junctions with Ashby Road, SE4 1TF",51.4680784,-0.0322275,10:30:00,16:00:00,No,
Bruce Castle Museum,https://programme.openhouse.org.uk/listings/2728,"Tudor Manor House built for Sir William Compton in 1514, substantially altered in 17C, 18C & 19C. A museum since 1906 housing local history and community collections, archives, art & exhibitions of Bruce Castle, and Haringey area.","Lordship Lane, Tottenham, N17 8NU",51.59914939999999,-0.0754686,13:00:00,16:30:00,No,
CUFOS - Community Use For the Old Station,https://programme.openhouse.org.uk/listings/11172,"The former Alexandra Palace Railway Station now run by a charity for use by local people and organisations for classes, meetings and many other leisure activities.","CUFOS, Top of The Avenue, Muswell Hill, N10 2QE",51.5947742,-0.1319197,13:00:00,17:30:00,No,
Caledonian Park: Clock Tower Tours,https://programme.openhouse.org.uk/listings/2764,"The Caledonian Clock Tower was opened in 1855 as centrepiece of the Metropolitan Cattle Market. Standing at a height of 45 metres, the Clock Tower offers stunning panoramic views over London.  The clock's mechanism was made by John Moore of Clerkenwell and its bells by the Whitechapel Foundry. The Clock Tower has been renovated with help from the Heritage Lottery Fund.","Cally Clock Tower Centre, Market Road, N7 9HF",51.54577099999999,-0.1180571,11:00:00,16:00:00,Yes,No
Carshalton Water Tower and Historic Gardens,https://programme.openhouse.org.uk/listings/3745,"Early 18C Grade II listed building incorporating plunge bath with Delft tiles, orangery, saloon and pump chamber with part-restored water wheel. Hermitage and sham bridge in grounds.","West Street, Carshalton, SM5 2QG",51.36508,-0.16684,13:00:00,17:00:00,No,
Central Gurdwara (Khalsa Jatha) London,https://programme.openhouse.org.uk/listings/11364,Central Gurdwara (Khalsa Jatha) London is the UK's oldest established Sikh Place of Worship. Originally founded in 1908 it has been at the current site since 1969 and has recently been refurbished into a modern Sikh place of worship.,"62 Queensdale Road, W11 4SG",51.5066382,-0.2157288,14:00:00,17:30:00,Yes,No
Chabad-Lubavitch of Islington,https://programme.openhouse.org.uk/listings/12383,"Visit Islington’s one and only synagogue. Discover fascinating local Jewish history, an art gallery and much more besides.","1-3 Elliott's Place, N1 8HX",51.53676,-0.10063,10:00:00,17:30:00,No,
Christ Church,https://programme.openhouse.org.uk/listings/2462,"Grade II* listed church with ragstone tower, spire, good stained glass by Kempe and recently restored William Hill organ. A characteristic work of Scott. It is Gothic Revival in the style of the 13C.","Wanstead Place, E11 2SW",51.57762,0.02428,11:00:00,16:00:00,No,
Christ Church Southgate and the Minchenden Oak Garden,https://programme.openhouse.org.uk/listings/5128,Grade II listed church with fine collection of Pre-Raphaelite stained glass windows by Morris & Co. including Burne Jones and Rossetti. Wall paintings. Mosaic reredos. Minchenden Oak  - ancient pollarded oak more than 800 years old.,"Waterfall Road , Southgate, N14 7EG",51.62454,-0.12852,12:00:00,16:30:00,No,
City Information Centre,https://programme.openhouse.org.uk/listings/4009,London's main tourist information centre is clad in a specially manufactured system of 220 pre-finished stainless steel panels. The subtly reflective surface provides a striking counterpoint to St Paul's.,"St Paul's Churchyard, EC4M 8BX",51.5132944,-0.0989526,10:00:00,16:00:00,No,
Clockwise Offices at Bromley Old Town Hall,https://programme.openhouse.org.uk/listings/12211,We are a newly opened workspace within the Old Town Hall estate - we've created a workspace that blends modern working with the heritage features of the building.,"Clockwise, Bromley Old Town Hall, Bromley, BR1 3FE",51.4065,0.01836,10:00:00,16:00:00,No,
Cooper House,https://programme.openhouse.org.uk/listings/12499,"In response to the evolving needs of sustainable living, especially in the wake of the pandemic, the project challenges conventional spatial dynamics. A two-storey wooden structure with a pitched roof redefines the interplay between ground and upper levels, resulting in an expansive, airy ambience that promotes creativity and versatility.","2A King's Road, N17 8NP",51.60142,-0.0696,11:00:00,16:00:00,Yes,No
Creative Exploration of All Saints Church,https://programme.openhouse.org.uk/listings/12895,"Join Artist Zoe White in a workshop to explore All Saints Church through collage, sketches and badge making based on the architecture and the people who would use the church such as a bride or baby.  The church is a special place for the artist who feels  sentimental and connected to the building, feelings she wants to share.

This workshop is part of Enfield Creatives’ Collection.","All Saint's Church, Church Street, N9 9AT",51.62585,-0.06552,12:00:00,16:00:00,No,
Creekside Discovery Centre,https://programme.openhouse.org.uk/listings/11095,"Join Creekside Education Trust for an open day at Creekside Discovery Centre on the banks of Deptford Creek. We are a thriving wildlife conservation and environmental education charity.

Our open day will include a host of fun activities for people of all ages. Some will need to be booked in advance. It is also our AGM and we're delighted to celebrate the last year with new and regular visitors.","Creekside Discovery Centre, 14 Creekside, SE8 4SA",51.477913,-0.020482,10:30:00,15:00:00,No,
Cressingham Gardens,https://programme.openhouse.org.uk/listings/6047,Low-rise high density estate located next to Brockwell Park. Innovative design with pioneering architectural elements & echoing natural topography. Under threat of demolition by Lambeth council. Tours provided of estate and rotunda.,"Cressingham Gardens Rotunda, Tulse Hill , SW2 2QG",51.4470837,-0.1118877,10:00:00,16:30:00,No,
Crouch End guided walking tour,https://programme.openhouse.org.uk/listings/12456,"The walk will explore Crouch End through the stories of the men who built it – the architects, developers and house builders who created the distinctive shopping parades and houses that give the area its special character.  Crouch End has a number of notable buildings, including the Clock Tower of 1895, the influential modernist Town Hall of 1933, and the outstanding Queen’s public house","Hornsey Town Hall Square, Crouch End, N8 9JJ",51.57879,-0.12351,11:00:00,13:00:00,Yes,No
Croydon Minster,https://programme.openhouse.org.uk/listings/8724,Medieval style church rebuilt by Sir George Gilbert Scott after 1867 fire. Tower & south porch are 15C. Large nave with open timber-work roof leads to chancel dominated by superb stained glass window & rich alabaster reredos.,"Church Street, Croydon, CR0 1RN",51.3738597,-0.1051579,12:30:00,18:15:00,Yes,No
DEEP SPACE,https://programme.openhouse.org.uk/listings/11665,"New build live/ work unit, unique architecture in a quiet mews in Brockley.","DEEP SPACE, 4 Ashby Mews, SE4 1TB",51.46807,-0.0323,12:00:00,17:00:00,No,
Diagonal/A Architecture Studio,https://programme.openhouse.org.uk/listings/12889,"Home to Unagru Architecture Urbanism and DEDRAFT studio, the new cooperative space strives to nurture collaboration alongside other built environment professionals. In this street-facing space in Hackney Downs, we sought to fit out the spaces economically and sustainably as possible, with low carbon, #nomoregas initiative and reused material strategies, while embracing a bold use of colour.","Unit 1 Spurhouse, 4-14 Spurstowe Terrace, E8 1LT",51.54834,-0.06123,11:00:00,17:00:00,No,
Dinosaur Swing Bridge in Crystal Palace Park,https://programme.openhouse.org.uk/listings/12877,"The team behind the Swing Bridge will describe its inception, evolution, and construction process and how a community deepened their relationship with this pivotal structure that bridges old and new. Palaeontologists and geologists who have researched the site in detail will take you on a behind-the-scenes tour of the constructed outcrops that give the Deep Time narrative to the CP Dinosaurs.","Lower Lake, Thicket Rd, SE20 8DS",51.41778,-0.0654,13:00:00,15:00:00,Yes,No
"Don't Move, Improve! - House Made by Many Hands",https://programme.openhouse.org.uk/listings/12702,"Winner of the Environmental Leadership Prize in the 2024 Don't Move Improve Awards, House Made by Many Hands is the first building structure in the UK to specify low-carbon LC3 concrete, together with hand-cast hempcrete walls, a hardwood frame in place of traditional steel, natural materials throughout and a rigorous policy of reuse and recycling for the interior.","2 Connor Street, E9 7LG",51.53693,-0.04514,11:30:00,15:00:00,Yes,No
"Don't Move, Improve! - Triangle House",https://programme.openhouse.org.uk/listings/12670,"Winner of the 2024 'Don't Move Improve' award for best project under £100k A self build 38m2 triangular micro home converted from a former mechanic's garage,  creating a flexible and multifunctional home fit for living and working in.  Come and see sliding beds, triangular sofas and a pocket garden.","1a Glastonbury Street, NW6 1QJ",51.55031,-0.19943,14:00:00,17:00:00,Yes,No
Dorich House Museum,https://programme.openhouse.org.uk/listings/271,"The former studio home of the sculptor Dora Gordine and her husband the Hon. Richard Hare, a scholar of Russian art and literature. 1930s house over four floors including a flat roof terrace and views of Richmond Park.","Dorich House Museum, 67 Kingston Vale, SW15 3RN",51.4333564,-0.2630588,11:00:00,17:00:00,No,
Eames Fine Art,https://programme.openhouse.org.uk/listings/12193,"A great example of the rich evolution of London’s buildings; from noxious leather treatment warehouse complete with sloping floors, winch poles and loading platforms to a stylish hidden Art Collector’s Studio in the space of 150 years.","54-58 Tanner Street, SE1 3PH",51.49991,-0.07823,11:00:00,16:30:00,Yes,No
Eastcote Walking Tour,https://programme.openhouse.org.uk/listings/11816,"Discover the fascinating history of Eastcote and its surroundings, focused on how the landscape has changed, from the exclusively agricultural area to the today's modern suburb, revealing some of the oldest local buildings and their stories","Eastcote Station, Field End Road, Pinner, HA5 1QZ",51.5765526,-0.3971429,11:00:00,13:00:00,Yes,No
Emanuel School,https://programme.openhouse.org.uk/listings/332,"Former Royal Patriotic orphanage, converted to school 1883, with 1896 additions and other developments. High Victorian style with stained glass by Moira Forsyth. Set in 12 acres.

In 2022 the building celebrates its 150th anniversary.",Battersea Rise (entrance via bridge over the railway on Spencer Park),51.45728,-0.17475,10:30:00,15:00:00,Yes,No
Emery Walker's House,https://programme.openhouse.org.uk/listings/668,"The home of Emery Walker, printer, antiquary and mentor to William Morris. A unique Arts and Crafts domestic interior.","7 Hammersmith Terrace, W6 9TS",51.4898045,-0.2425187,11:00:00,16:15:00,Yes,No
"Epping Forest Visitor Centre at Chingford, The View",https://programme.openhouse.org.uk/listings/7551,"Epping Forest Visitor Centre at Chingford, The View, a visitor centre and museum, was created from an early 20C stable complex. Enjoy its Forest viewing balcony, exhibitions and unique status as gateway into 6000 acres of Forest trails.","6 Rangers Road, Chingford, E4 7QH",51.63444,0.01711,10:00:00,17:00:00,No,
Estorick Collection of Modern Italian Art,https://programme.openhouse.org.uk/listings/7787,"The Estorick Collection is housed in a beautiful Georgian building previously known as Northampton Lodge. Today, the museum comprises six galleries over three floors, as well as a library, offices, a café and bookshop.","39a Canonbury Square, N1 2AN",51.5439433,-0.1003491,12:00:00,16:00:00,Yes,No
Façades a new piece by Brigitte Beraha,https://programme.openhouse.org.uk/listings/12873,"A performance of a composed piece of music by Brigitte Beraha that express the dichotomy between the exterior façade of the Church which quietly sits amongst the outside noise of the streets and the inside of the building where if one might find beauty in the moment, and a moment of calm and solace within the acoustic space that they are in.

This event is part of Enfield Creatives’ Collection.","The Parish Church of St John the Evangelist, 1 Bourne Hill, N13 4DA",51.62375,-0.10483,18:00:00,18:30:00,Yes,No
Fitzrovia Chapel,https://programme.openhouse.org.uk/listings/6534,"Loughborough Pearson's red brick building is unimposing from the outside, but inside is a riot of Gothic Revival design. Golden mosaics reveal the character of the Grade II* listed chapel, built as part of the Middlesex Hospital.","2 Pearson Square, Fitzroy Place, W1T 3BF",51.51895,-0.13826,12:00:00,17:00:00,Yes,No
Fleet Street Heritage Wall and Sundial,https://programme.openhouse.org.uk/listings/10644,"This new sundial faces East so gets only morning sun. It is 10 m. square and was opened in 2021, and is publicly accessible 24/7","61 Fleet Street, EC4Y 1JU",51.51412879999999,-0.1080343,09:00:00,17:30:00,No,
Former Church of St Saviour,https://programme.openhouse.org.uk/listings/10594,"High church, Arts & Craft, Grade I listed for its painted walls and beautiful mosaics. 

Designed and built by William White.

The childhood church of John Betjeman. Commemorated in his poem “St Saviours”.

Golden mosaic works by Venetian artist Antonio Salviati.

There will be a show of contemporary art works by London artist Ben Amponsah.","aberdeen park, highbury, N5 2AR",51.55188,-0.09388,11:00:00,18:00:00,No,
Forty Hall Estate,https://programme.openhouse.org.uk/listings/421,"This Grade I listed Jacobean Manor House is set in a fine estate. Built by Sir Nicholas Rainton, Lord Mayor of London 1632-33, as a family home, it is presented as a multi period House with interesting features from different centuries.","Forty Hill, Enfield, EN2 9HA",51.6697898,-0.068542,14:00:00,15:30:00,Yes,No
Found(ation),https://programme.openhouse.org.uk/listings/12247,"A “pretty” foundation is displayed within a future, fictional archaeological site that reveals the condition of London’s soil. 

The Antepavillion 2024 brings you into the ground to look at our building culture through the eyes of future archaeologists, and adds a sculpture to a collection of found artefacts to question how much design care we put into what is hidden below the ground.","105 Page’s Walk, SE1 4HD",51.49298,-0.08269,11:00:00,17:00:00,No,
From Prejudice to Pride,https://programme.openhouse.org.uk/listings/12883,Join a City Guide to explore the stories of queer monarchs; the Cathedral convenience; erotic theatre; cross-dressers and find out what Henry VIII had to do with it all.,Blackfriars tube station (north side),51.53154,-0.12457,14:00:00,15:15:00,Yes,No
Fruit to Fashion: how a kitchen garden became a world famous piazza,https://programme.openhouse.org.uk/listings/11313,"This year marks the 50th anniversary when the wholesale market ceased trading and moved to Battersea/Vauxhall area . The tour charts the evolution of Covent Garden, incorporating the piazza, the wholesale produce market, social residential areas and supporting neighbourhoods, and highlighting the social and commercial highs, lows and challenges.
Contact tonyganio@gmail.com","20 Southampton Street, WC2E 7QH",51.51146319999999,-0.1224538,10:00:00,12:30:00,Yes,No
Future Heritage: Contemporary Architecture in Hackney,https://programme.openhouse.org.uk/listings/12712,"Discover Hackney’s exemplary contemporary residential projects on this inspiring walk through the Broadway Market and Graham Road & Mapledene conservation areas led by Hidden House Project. Explore how these projects' thoughtful design and development contribute positively to the public realm and the architectural diversity and richness of the area, shaping London Fields' future heritage.","London Fields Overground Station, E8 3PA",51.54104,-0.05772,10:00:00,16:00:00,Yes,No
Garden Court Chambers,https://programme.openhouse.org.uk/listings/3479,"Inigo Jones design 1640 at 59/60 Lincoln's Inn Fields, copied  by 57/58  with portico and elliptical staircase added by Soane.  Refurbished by current occupiers, a barristers' chambers. Retains many original features, staircases, fireplaces and mouldings","57-60 Lincoln's Inn Fields, WC2A 3LJ",51.5157532,-0.1184708,10:00:00,13:00:00,No,
Garden Room,https://programme.openhouse.org.uk/listings/11813,Flexible use garden room in a newly established garden.,"54A Ockendon Road, Islington, N1 3NW",51.5441392,-0.08700920000000001,13:00:00,17:00:00,No,
Garrick's Temple to Shakespeare,https://programme.openhouse.org.uk/listings/460,Grade I listed Georgian garden building. Tribute to Shakespeare built in the Ionic style by actor David Garrick. Arcadian Thames-side setting in restored 18C gardens thought to be by Capability Brown.,"Hampton Court Road, Hampton, TW12 2EN",51.41232470000001,-0.3592084,12:00:00,17:00:00,No,
Golden Lane Estate Community Centre,https://programme.openhouse.org.uk/listings/7444,Access to and tours around the Golden Lane Estate Community Centre and tours around the estate.,"Barbican Underground, Aldersgate St, EC1A 4JA",51.52021,-0.09767,11:00:00,16:00:00,No,
Good Shepherd Studios,https://programme.openhouse.org.uk/listings/12164,"The doors to the building (including the artists' studios) will be opened to the public. Not only will visitors get the opportunity to see ""behind the scenes"" but they will have the opportunity to join workshops run by the artists/makers. Outdoors, visitors can bring along their food and drink and join the Our Pastures Community Garden Picnic including live music, storytelling and more.","15a Davies Lane, E11 3DR",51.56419,0.01222,10:30:00,16:00:00,Yes,No
Gordon Hill Station Wartime Pillbox and Dragon’s Teeth,https://programme.openhouse.org.uk/listings/12874,"Gordon Hill Pillbox and anti-tank ‘dragon’s teeth’ are one of the few remaining examples of World War II defences that once surrounded London, built to defend against an expected German invasion in 1940. Artist Joe Robinson of Snapshot Heritage, and John Cole of The Enfield Society, are hosting a drop-in day looking at Pillbox and early war in Enfield.","Gordon Hill station, Lavender Hill, Enfield, EN2 0QU",51.66412,-0.09391,12:00:00,15:00:00,No,
Greenside Primary School,https://programme.openhouse.org.uk/listings/5286,"One of only two primary schools designed by Erno Goldfinger using a pre-cast concrete system - an important modernist building. The building is Grade II* listed and has a fine top-lit mural in the foyer, commissioned by Goldfinger and designed and painted by Gordon Cullen, recently re-restored.  The schoolkeeper's cottage has recently been refurbished and brought into the daily life of the school.","51 Westville Road, W12 9PT",51.50356379999999,-0.237022,12:00:00,17:00:00,No,
Greenwich Yacht Club,https://programme.openhouse.org.uk/listings/522,"Contemporary timber and aluminium building using existing pier, offering unique views of the river, the O2 and the Thames Barrier.","1 Peartree Way, SE10 0BW",51.494727,0.0177407,11:00:00,17:00:00,No,
Gubns Open Studio No.6: Of Architecture,https://programme.openhouse.org.uk/listings/12580,"Gubns partners with Of Architecture to host an open studio, pop-up and talk, showcasing a curated exhibition of works by architect-makers alongside a studio tour led by Of co-founders James Mak and Jongwon Na.","Reliance Wharf, Hertford Road, Unit B, N1 5ET",51.53695,-0.0788,17:00:00,20:00:00,Yes,No
Guildhall,https://programme.openhouse.org.uk/listings/535,"The City's seat of municipal government since 12C. Grade I listed, rare example of medieval civic architecture.","71 Basinghall St, EC2V 7HH",51.51589,-0.0919,10:00:00,16:00:00,No,
Guildhall Art Gallery,https://programme.openhouse.org.uk/listings/1405,"Open daily 10am-5pm. 
Regular guided tours 12.15pm & 1.15pm on Tuesdays, Wednesdays, Thursdays, Fridays, Saturdays & Sundays, see below.
Home of the City of London's art collection, & remains of London's Roman Amphitheatre","Guildhall Yard, EC2V 5AE",51.51551,-0.09159,11:00:00,15:45:00,No,
HMS Wellington,https://programme.openhouse.org.uk/listings/12390,"HMS WELLINGTON, moored on Victoria Embankment, is the last remaining Battle of the Atlantic Convoy Escort ship still afloat in Europe.  In the 6-year Battle, she steamed close to a quarter of a million miles, escorted 103 Atlantic Convoys and rescued from the sea hundreds of civilian and seamen survivors who would surely have perished but for her efforts. This is a unique and fascinating warship.","Temple Stairs, Victoria Embankment, WC2R 2PN",51.51061,-0.11226,11:00:00,16:30:00,Yes,No
Hammersmith Quaker Meeting House,https://programme.openhouse.org.uk/listings/5929,"Recently designated as a Building of Cultural Interest by the Council, the Quaker Meeting House is designed to be highly a sustainable building to embody the Quaker values of simplicity and equality.  The award winning building promotes a sense of calm and tranquility.","30-32 Bradmore Park Rd, W6 0DT",51.49553,-0.23189,13:00:00,16:00:00,No,
Hampstead Garden Suburb Free Church,https://programme.openhouse.org.uk/listings/2297,"Grade I listed Non-conformist church, set in the suburb's integrally planned Central Square to balance St Jude's Church nearby, but with a low concrete dome. Distinctive interior with large Tuscan columns on high brick plinths.","Central Square, NW11 7AG",51.5807555,-0.190889,13:00:00,16:00:00,No,
Hampstead Synagogue,https://programme.openhouse.org.uk/listings/8077,"Designed by Delissa Joseph. Opened in 1892 with an eclectic French Gothic/Romanesque style. Enlarged in 1901. Features stained glass windows by Solomon, Sochachewsky and Hillman.  Extensively restored in 2008.","Hampstead Synagogue, Dennington Park Road, West Hampstead, NW6 1AX",51.5497662,-0.1920588,11:15:00,14:00:00,Yes,No
Havant House 53,https://programme.openhouse.org.uk/listings/11119,"A victorian mid terrace house with a dark blue exterior and a zany tiled front garden. Full of original features without being dictated by the era, colour continues inside with a yellow rubber floor in the kitchen.","53 Havant road, Walthamstow, E17 3JE",51.58836729999999,-0.0069079,12:00:00,15:45:00,Yes,No
Hawksmoor: The Devil’s Architect?,https://programme.openhouse.org.uk/listings/11963,"Join your tour guide for a tour of Hawksmoor’s  finest church, Christ Church, Spitalfields, where we’ll unlock the history of this fascinating area and building, as well as learning a new skill; how to ‘read’ a church. Covering the controversial myth about Hawksmoor and the occult, the tour will explain the social context of the construction of this church and its architectural importance.",At entry gates to platform 10 Liverpool St. mainline station.,51.51875,-0.08143,12:00:00,13:15:00,No,
Hawley Wharf,https://programme.openhouse.org.uk/listings/11206,"Architect-led walking tours around Hawley Wharf exploring how AHMM transformed a neglected place in the heart of Camden Town into a vibrant new destination that enhances the existing identity of the area.  The site includes new buildings - set within existing railway viaducts, refurbished buildings, major new public spaces and new pedestrian routes reconnecting the site with its neighbourhood","Meet: canal-side, at Kentish Town Road bridge, NW1 8QH",51.54127,-0.1448,10:00:00,14:00:00,No,
Heritage on the High Road (High Street HAZ),https://programme.openhouse.org.uk/listings/10928,"Hear about some of the initiatives under way in the Tottenham High Street Heritage Action Zone (High Street HAZ). LB Haringey and the Tottenham Civic Society host a tour uncovering the rich heritage of this bustling, multicultural area.","Bruce Grove Public Conveniences, Bruce Grove, N17 6UR",51.59624,-0.07235,12:00:00,13:00:00,Yes,No
Heroes and Villains in the City,https://programme.openhouse.org.uk/listings/12606,"City of London was founded by Romans nearly 2000 years ago.  During its existence there were many heroes, but also some villains.  Over the years many murders, hangings and executions took place here. During this tour you will visit some of these sites to learn about the good, the bad and the ugly. 
Sherlock Holmes, William Wallace. Bloody Mary  and more...","Guildhall Yard, EC2V 5AE",51.51543,-0.09204,10:45:00,16:00:00,No,
