name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating acoustic architecture, playfully reframing public space as an essential community engagement through sound & site mapping. Accessed by smartphone, headphones & echoes.xyz app, the Pavilion is located outside the Serpentine Gallery,. Drawing on Oskar & Zofia Hansen’s Open Form architectural concept it is one of 15 in a series including Venice, Berlin, Dublin, Bergen and Arctic Norway.","Kensington Gardens, W2 3XA",51.50466,-0.17464,07:00:00,19:30:00,No,
"London, adored and explored",https://programme.openhouse.org.uk/listings/12760,"On this journey into Soho and St Giles, I want to show the different ways London’s streets are alive with love in all its varied forms. Buildings are often said to be sympathetic or out of place, in keeping or a departure from their surroundings. This tour will explore how the built environment reflects the relationships we conduct with each other.","Meet: Shaftesbury Memorial Fountain, Piccadilly Circus, W1J 9HS",51.5099,-0.13448,14:00:00,16:00:00,Yes,Yes
Poroban studio,https://programme.openhouse.org.uk/listings/11347,"Poroban are offering free design surgeries throughout September online and at the studio where a range of sustainable materials and models are on display.  Poroban is a multi-disciplinary design studio, based off Old Kent Road, focusing on low carbon design including timber and demountable construction, maximising recycled/reclaimed materials and promoting a back-to-soil ethos to construction.","43 Madron Street, SE17 2LE",51.48900930000001,-0.0790748,10:00:00,20:30:00,Yes,Yes
Pushkin House,https://programme.openhouse.org.uk/listings/4108,The independent cultural centre Pushkin House will contribute to this year's Open House Festival through a programme of events and community initiatives at its Grade-II listed building in Bloomsbury Square.,"5a Bloomsbury Square, WC1A 2TA",51.5182912,-0.1230772,10:00:00,17:00:00,Yes,No
"Rebels, radicals and a brief history of English activism",https://programme.openhouse.org.uk/listings/12573,"Much of England’s social history can be seen within London. One area has attracted generations of alternative thinkers and liberal idealists this being Smithfield and Clerkenwell. From medieval markets and place of execution, along the old droving roads with links to the crusades, to the green which influenced both Dickens and Lenin, we weave a route through an area unique in our nations history.","Outside Florin Court, Charterhouse Square, EC1M 6EY",51.52095,-0.09854,10:30:00,12:00:00,Yes,Yes
Royal College of Nursing,https://programme.openhouse.org.uk/listings/6151,"A cleverly integrated mixture of architectural styles and periods, incorporating a late 1720s house (later home to Herbert Henry Asquith) and the purpose-built College of Nursing (1926). Access to main building via guided tour only.","20 Cavendish Square, W1G 0RN",51.5160929,-0.1457657,10:00:00,17:00:00,Yes,No
St Anne's Church Wandsworth Bicentenary,https://programme.openhouse.org.uk/listings/12598,"St Anne's Church, SW London landmark, nicknamed Pepperpot, is celebrating 200 years (Robert Smirke 1824). The church will be open September 16, 18 and 20 for guided tours, exhibits from the archives and entries from an Art Exhibition being held in August. There will be a talk by Gill Hedley, curator and writer, and the current church 
architect, Jodie Edwards, on the evening of September 19.","182 St Ann's Hill, SW18 2RS",51.45491,-0.18776,10:00:00,16:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.51167,-0.03011,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.5137695,-0.105544,09:00:00,16:00:00,No,
St Mary & Archangel Michael Coptic Orthodox Church,https://programme.openhouse.org.uk/listings/12902,"A missionary Church of England church originally built in 1905 which became a shelter for the 1st and 2nd World Wars, is now a hub for over 450+ families to come to worship God, have lots of fun yet in a Christian and inclusive way.","Cranbourne Gardens, Golders Green, NW11 0HS",51.58305,-0.20317,11:00:00,13:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"Grade I listed Georgian church on the Thames. St Mary's has outstanding interior and monuments; commemorating those associated with the church: painter Turner, poet William Blake, botanist William Curtis and Benedict Arnold. 
St Mary's is hosting an Open House Week Floral Festival with arrangements and installations by local and international florists, as well as displays of historical documents.","Battersea Church Road, SW11 3NA",51.4765358,-0.1747989,10:00:00,16:00:00,No,
St Peter's De Beauvoir Town,https://programme.openhouse.org.uk/listings/12946,Our story begins in 1841. Richard Benyon pays for a church in West Hackney  “to enhance the character and add lustre to the new estate” of De Beauvoir Town.  St Peter’s is built in the ‘Gothic Revival’ style and later extended as part of catholic movement in the Church of England. St Peter’s continues. We’re excited to write the next chapter of our life!,"St Peter De Beauvoir Town, Northchurch Terrace, London N1 4DA",51.54082,-0.08037,10:00:00,16:00:00,No,
"The Building Crafts College, Kennard Road, Stratford",https://programme.openhouse.org.uk/listings/12033,"Tour of our facilities. The tour will go through each section of our workshops, explaining each course and subject we teach in detail. Visitors will get a chance to view the workstations, tools, and projects our students undertake day to day at the college.","Kennard Road, Stratford, E15 1AH",51.53947,-0.003,11:00:00,12:30:00,Yes,Yes
The City Churches: St Mary-le-Bow,https://programme.openhouse.org.uk/listings/3873,"Founded by William the Conqueror's Archbishop Lanfranc in 1080 (the significant crypt survives) St Mary-le-Bow was rebuilt, notably by Wren after the Great Fire and by Laurence King in 1964 after WWII destruction. Home of Bow Bells.","Cheapside, EC2V 6AU",51.51372,-0.09365,09:00:00,17:00:00,No,
The Photography Foundation (D2),https://programme.openhouse.org.uk/listings/11178,"Come and see our light filled space, green exterior and find out more about what we do at The Photography Foundation! 

Browse our Trainee zines and meet our welcoming Staff Members.","Building D2 (Level 2) 3 Dormer Yard, Design district, SE10 0EB",51.49979,0.00658,10:00:00,17:00:00,No,
"The Standard, London",https://programme.openhouse.org.uk/listings/9211,"This ambitious transformation of the former Camden Town Hall Annexe, a 1974 Brutalist structure, into a landmark hotel was achieved through the restoration of the original concrete façade and the addition of three striking storeys.","10 Argyle St, WC1H 8EG",51.52971,-0.12442,14:00:00,15:50:00,Yes,Yes
The Swedenborg Society,https://programme.openhouse.org.uk/listings/889,"Grade II-listed Georgian domestic building c.1760, formerly part of Bedford Estate. Interior refurbished 1924-5 to form lecture hall (restored 2014), library, bookshop and offices. Oak woodwork and green Doulton tiles line the staircase.","Swedenborg House, 20-21 Bloomsbury Way, WC1A 2TH",51.5180333,-0.1228486,11:00:00,13:00:00,Yes,No
The regeneration of the King's Cross area,https://programme.openhouse.org.uk/listings/12794,"Not the end of the line? London’s King’s Cross and St Pancras are perfectly located stations at the crossroads of north, south, east and west. The stations and the neighbourhoods they inhabit, have a rich and diverse history. This walk will look at the decline and the regeneration of this well-known area.","Outside Black Sheep Coffee, Euston Road, N1C 4DE",51.5304,-0.12344,10:30:00,12:30:00,Yes,Yes
Theatre Royal Stratford East,https://programme.openhouse.org.uk/listings/2110,Grade II* listed. Built as a playhouse and entertaining audiences for over 100 years. An original Victorian auditorium with beautiful Frank Matcham interior with state-of the-art backstage and front of house facilities.,"Gerry Raffles Square, E15 1BN",51.5425276,0.0010091,12:00:00,13:30:00,Yes,Yes
Toteil Restaurant,https://programme.openhouse.org.uk/listings/12896,"Nestled in the heart of West London, our establishment draws inspiration from the legendary Mount Toteil, celebrated for its rich history and cultural significance. Delight in our diverse menu, featuring authentic dishes that encapsulate the vibrant flavors and heritage of the region.","76 High Street, W3 6LE",51.50684,-0.26758,13:00:00,22:00:00,No,
Tour of Strand Aldwych,https://programme.openhouse.org.uk/listings/12155,"The creation of new public realm along Strand, south of Aldwych, has been described as the one of the best things to happen to London in years. It is an exemplar of what's possible when road space is reclaimed for people and for nature.","St Mary le Strand, Strand, WC2R 1ES",51.51215,-0.11685,13:00:00,14:00:00,Yes,Yes
Walthamstow Central library,https://programme.openhouse.org.uk/listings/12196,"A Grade II Listed building of special architectural and historic interest, it originated at the end of the 19th century, during which Walthamstow was transformed from a rural community to a bustling suburb of “London over the border"".","Walthamstow Central library, High Street, E17 7JN",51.58427,-0.02101,09:30:00,18:30:00,No,
Walworth Garden,https://programme.openhouse.org.uk/listings/10950,"Our timber frame building was designed by Matrix Feminist Design Co-Operative, and built by women. It represents our community's history of activism - the same ethos that transformed our site from dereliction into a thriving community garden","206 Manor Place, SE17 3BN",51.4871574,-0.1019914,10:00:00,16:00:00,No,
West Wickham Library,https://programme.openhouse.org.uk/listings/12207,Art Deco building designed in 1934 by Leslie Kemp and Tasker in International Moderne style. Now the temporary home of West Wickham Library.,"77 Addington Road, West Wickham, BR4 9BG",51.36991,-0.00283,09:30:00,17:00:00,No,
