name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
"Inner Space Meditation Centre, Covent Garden",https://programme.openhouse.org.uk/listings/12588,"Inner Space, London’s oasis of calm, welcomes visitors back for the Open House Festival. Join us over two weekends for free Guided Meditations, Personal Development talks and inspiring wellbeing workshops that support and nurture mindfulness, resilience and inner balance. Take a moment to pause in our Quiet Room, a space that will leave you feeling reconnected, refreshed, uplifted, and renewed.","36 Short's Gardens, Covent Garden, WC2H 9AB",51.51459,-0.12523,11:00:00,18:00:00,Yes,No
Isokon Building (Lawn Road Flats),https://programme.openhouse.org.uk/listings/768,"Grade I listed 1934 residential block of flats in Hampstead, designed by the Canadian modernist architect Wells Coates for clients Jack and Molly Pritchard. English Heritage blue plaque for Bauhaus masters Gropius, Breuer and Moholy-Nagy. Museum on site.","Lawn Road, NW3 2XD",51.55221,-0.16184,11:00:00,16:00:00,No,
Jacksons Lane Arts Centre,https://programme.openhouse.org.uk/listings/10874,"Jacksons Lane’s year-round programme of contemporary performance, arts participation and cultural education exists to empower, and ignite creativity within diverse communities & work tirelessly to overcome traditional barriers through art.","Jacksons Lane, 269a Archway Road, N6 5AA",51.5765813,-0.1454343,10:00:00,18:00:00,No,
Jubilee Hall Parsonage Lane,https://programme.openhouse.org.uk/listings/13790,"A rare example of a once ubiquitous structure - the military hut. This one probably dates from World War I; it was later sold off and moved to its present site, where it was in turn a Boys Brigade HQ, a book store and, from 1986, the home of the Enfield Society.","2 Parsonage Lane, Enfield, EN2 0AJ",51.65944,-0.08698,11:00:00,17:00:00,No,
Kaymet Factory,https://programme.openhouse.org.uk/listings/6826,"The operational factory of Kaymet, a maker of trays and trolleys since 1947. A hidden 1950s building with a small yard, originally a printing works. It is brick built, with clear-storey glazing and tubular truss north-light main shed roof.","52 Ossory Road, SE1 5AN",51.48474239999999,-0.0710449,10:00:00,16:00:00,No,
Kenwood,https://programme.openhouse.org.uk/listings/835,"A striking Neoclassical villa in tranquil gardens on Hampstead Heath, Kenwood boasts breath-taking interiors by Robert Adam and a world-class art collection.","English Heritage, Hampstead Lane, NW3 7JR",51.5713284,-0.1675998,11:00:00,15:00:00,Yes,No
Kingsland Basin Moorings (CHUG),https://programme.openhouse.org.uk/listings/5196,"Small is beautiful: 6ft narrowboats provide individual design solutions for living and working in confined conditions. The self-managed moorings are a unique community with shared open spaces, offering a glimpse of alternative urban living. There's a floating allotment too!","Kingsland Basin Moorings (via towpath), N1 5BB",51.5374898,-0.0780208,12:00:00,17:00:00,No,
Kingswood House,https://programme.openhouse.org.uk/listings/854,"Grade II listed building owned by Southwark Council. Large, 19th century mansion built in the form of a stone-faced baronial castle for the inventor of Bovril. Interior includes substantial wood panelling and a great hall. The building is managed by HH KIngswood Ltd and is used as a cultural and community space.","Seeley Drive, West Dulwich, SE21 8QR",51.43006,-0.08073,11:00:00,14:00:00,No,
Lansbury Lawrence Primary School,https://programme.openhouse.org.uk/listings/9135,Lansbury Lawrence (formally Susan Lawrence and Elizabeth Lansbury) opened in the 1951 Festival of Britain as a showpiece of the Live Architecture exhibition in the Lansbury Estate. An interesting mid-century design with original features.,"Cordelia Street, Poplar, E14 6DZ",51.51349,-0.01703,10:00:00,11:00:00,Yes,No
Lauderdale House,https://programme.openhouse.org.uk/listings/888,"Grade II* listed building in Waterlow Park dating to 1582. Original Tudor wooden framework adapted by successive owners over the centuries. Today the House runs primarily as an arts, heritage and education centre.","Highgate Hill, Waterlow Park, N6 5HG",51.569267,-0.143254,11:00:00,15:00:00,Yes,No
Leadenhall Market,https://programme.openhouse.org.uk/listings/3348,"Iconic Victorian covered market, with roots in Roman Londinium. Today, more than 40 renowned retail brands and outstanding food and drink venues are set within the stunning market place.","Gracechurch Street, EC3V 1LT",51.51207,-0.08505,11:00:00,12:00:00,Yes,No
Leafy Southgate: N14 landscape and suburbia,https://programme.openhouse.org.uk/listings/13140,"A walking tour exploring the development of Southgate from the 18th century to the present day. From landed estates to interwar suburbia and beyond, this walk will uncover masterpieces of Modernist architecture, compare the municipal and suburban influences on the area, and challenge preconceived notions of ‘natural’ landscapes.",Main exit Southgate tube station,51.63231,-0.12778,14:00:00,15:45:00,Yes,No
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating acoustic architecture, playfully reframing public space as an essential community engagement through sound & site mapping. Accessed by smartphone, headphones & echoes.xyz app, the Pavilion is located outside the Serpentine Gallery,. Drawing on Oskar & Zofia Hansen’s Open Form architectural concept it is one of 15 in a series including Venice, Berlin, Dublin, Bergen and Arctic Norway.","Kensington Gardens, W2 3XA",51.50466,-0.17464,06:00:00,19:30:00,No,
London's Roman Amphitheatre,https://programme.openhouse.org.uk/listings/10902,"The capital’s only Roman Amphitheatre. Regular combined guided tours of Amphitheatre and Guildhall Art Gallery at 12.15pm & 1.15pm on Tuesday-Sunday. Additional Open House tours on 19 and 20 September, please see Guildhall Art Gallery listing.","London’s Roman Amphitheatre at Guildhall Art Gallery, Guildhall Yard",51.5155471,-0.0914547,11:00:00,15:45:00,No,
Lorenzo Zandri - Urban Narrative,https://programme.openhouse.org.uk/listings/13652,"During the festival, Lorenzo Zandri’s studio transforms into an immersive environment that bridges the gap between architectural theory and photographic practice. Eschewing traditional construction to focus on the 'process of the image’, Zandri will present an analytical overview of his practice and research – where photography serves as a tool for urban narrative rather than mere documentation.","Bodney Road Studios, 1 Bodney Road, Unit 2, E8 1AY",51.55002,-0.06096,12:00:00,17:00:00,Yes,No
Marie's Wardrobe,https://programme.openhouse.org.uk/listings/7381,"This renovation reworks a 20th-century London townhouse with a perforated plywood stair and extensive timber interventions that introduce light, structure, and continuity. Texts engraved into the stair and screen record the collaborative design dialogue. A cantilevered balcony connects the kitchen and garden with minimal structure and visual weight.","85 Farleigh Road, N16 7TD",51.55507,-0.06991,11:00:00,17:00:00,No,
Methodist Central Hall Westminster,https://programme.openhouse.org.uk/listings/2337,A masterpiece of Edwardian neo-baroque architecture opposite Westminster Abbey.  Second largest self-supporting ferro-concrete dome in world. Its Great Hall was the venue for the Inaugural General Assembly of the United Nations in 1946.,"Storey's Gate, SW1H 9NH",51.5002425,-0.129564,13:30:00,17:00:00,No,
Monoux Almshouses,https://programme.openhouse.org.uk/listings/1119,"A row of thirteen dwellings plus a hall used as a committee room and offices, constructed as one block on two floors. The building is divided by a jettied cross range. Grade II listed.","Church End, E17 9RL",51.5855139,-0.0115774,10:00:00,14:00:00,No,
"Morris+Company | 'Waste Not: Materials, Making and the Circular Economy' Exhibition",https://programme.openhouse.org.uk/listings/12130,"Morris+Company is an award-winning architecture practice based in Hackney, east London. We have applied circular economy principles to the retrofit of our own studio, gallery and café space on Mare Street, reducing waste, reusing materials, and designing for longevity.  We place the creative ‘act’ of architecture onto the high street, reveal our practice to the public and engage local communities.","215-217 Mare Street, E8 3QE",51.54152,-0.05552,12:00:00,16:00:00,No,
Museum of London Docklands,https://programme.openhouse.org.uk/listings/1148,"Grade I listed, late Georgian sugar warehouse now housing the Museum of London Docklands. Sensitively restored, the new multimedia displays coexist with the massive timber and brick structures of the original building.","No. 1 Warehouse, West India Quay (off Hertsmere Road), E14 4AL",51.50747,-0.02386,12:00:00,15:30:00,Yes,No
National Youth Theatre,https://programme.openhouse.org.uk/listings/12046,"Public Tours tours by Architect's DSDHA and the NYT team of the recently redeveloped RIBA-award-winning building, and a first look at materials from the National Youth Theatre archive, made public for the first time as part of their 70th anniversary celebrations. 

This project is supported by the Mayor of London and the National Lottery Heritage Fund.","National Youth Theatre, 443-445 Holloway Road, N7 6LW",51.55948,-0.122,11:00:00,17:00:00,Yes,No
"Never mind the bollards, here's the walking tour",https://programme.openhouse.org.uk/listings/13723,"This walking tour tells the story of central London though one of it’s most abundant and unnoticed elements of street furniture – the humble bollard. Standing proud on our pavements, these posts carry peculiar stories, protect buildings of historic significance, and come in an array of beautiful shapes and sizes. Come along to learn more about our streets’ cast iron compatriots.","Graces Alley, E1 8JB",51.51054,-0.06711,10:00:00,12:00:00,Yes,No
North London Collegiate School - Canons House,https://programme.openhouse.org.uk/listings/13096,"North London Collegiate School, founded in 1850, is a leading independent day school for girls aged 4-18. Located at the historic Canons House, a Grade II listed building from the 18th century, the school offers a stimulating environment where bright young minds can explore, question, and thrive academically. The school resides in an important historic site, surrounded by Canons Park since 1929.","North London Collegiate School, HA8 7RJ",51.61472,-0.29667,10:00:00,17:00:00,No,
Ongéan,https://programme.openhouse.org.uk/listings/13883,"Ongéan Ecosystem : 
Art Studios, Gallery, Performance Space, Edible Garden & Kitchen. All built and designed with 99% Reclaimed Materials by artist Adam Ge-Saelis.","Ongéan, Park Mews, Croxted rd, SE24 9DB",51.45032,-0.10031,14:00:00,18:00:00,No,
Our Yard at Clitterhouse Farm,https://programme.openhouse.org.uk/listings/8339,"Come and visit this grassroots community enterprise where old meets new in the form of the historic farm buildings alongside our crowdfunded cafe. Find out how some of these historic buildings have been saved and lovingly bought back into community use, and find out about our future plans.","Clitterhouse Playing Fields, Claremont Rd, NW2 1AP",51.56881,-0.21581,11:00:00,15:00:00,No,
Paekakariki Press,https://programme.openhouse.org.uk/listings/13558,Paekakariki Press Ltd is a letterpress workshop containing equipment that can support the letterpress printing processes from casting type to binding a finished book printed on our Heidelberg Cylinder,"4 Mitre Avenue, Walthamstow, E17 6QG",51.58806,-0.02127,11:00:00,18:00:00,No,
Parish Church of St Mary The Virgin Lewisham,https://programme.openhouse.org.uk/listings/5160,"The church was rebuilt in late 15th century with some of that still remaining to this day.							
During the festival there will be opportunity to self-guide or join a group tour which will include access to restricted areas such as the crypt and tower. These last about 30 min and will start on each hour with the last starting at 3 pm","346 Lewisham High Street, SE13 6LE",51.45567,-0.01599,11:30:00,16:00:00,No,
Paxton Locher House,https://programme.openhouse.org.uk/listings/1334,A unique modern courtyard house making brilliant use of an off-street site on Clerkenwell Green. A retractable glass roof gives wonderful natural light all year round and opens the house to the sky in dry weather.,"8-9 Clerkenwell Green, EC1R 0DE",51.52299,-0.10458,10:00:00,17:00:00,No,
Phoenix Cinema,https://programme.openhouse.org.uk/listings/1355,One of the oldest cinemas in the country with a barrel-vaulted ceiling and Art Deco wall reliefs by Mollo and Egan. Grade II listed.,"52 High Road, N2 9PJ",51.58851,-0.16365,10:00:00,13:15:00,Yes,No
Phoenix Gardens Community Building,https://programme.openhouse.org.uk/listings/6841,"The first purpose-built new-build community centre to be built in the heart of Soho for generations, located within the renowned Phoenix Gardens. Winner: RIBA London Award. Designed by RIBA London Architect of the Year Winner.","21 Stacey Street, WC2H 8DG",51.51464,-0.1286,12:00:00,17:00:00,No,
"Quaker Meeting House, Wanstead",https://programme.openhouse.org.uk/listings/3603,"A Modernist building of four hexagons within an Epping Forest setting. A sunny meeting room for Quaker worship faces a wooded burial ground of simple headstones, including those of Elizabeth Fry, William Mead, Guilielma Lister and Norman Frith.","Bush Road, E11 5AU",51.56983320000001,0.0195323,13:00:00,17:30:00,No,
Queen Elizabeth's Hunting Lodge,https://programme.openhouse.org.uk/listings/1430,"Grade II* Tudor timber-framed hunt standing/grandstand (1543) with Henry VIII Tudor food display. Gateway to 6,000 acres of ancient Epping Forest, once a royal hunting ground, protected since 1878 by the City of London.","6 Rangers Road, Chingford, E4 7QH",51.63455459999999,0.0170984,11:00:00,16:00:00,No,
Queer Britain,https://programme.openhouse.org.uk/listings/13050,"Queer Britain Museum is the UK’s national LGBTQ+ museum.    Housed in a converted Victorian building in the heart of the regenerated King’s Cross area, the galleries feature over 200 objects from over 100 years of queer history.   At Open House 2026, Queer Britain’s volunteer guides will give talks demonstrating the museum’s mission to reclaim, preserve and inspire LGBTQ+ history.","Queer Britain, 2 Granary Square, N1C 4BH",51.53568,-0.12392,13:00:00,17:30:00,Yes,No
RC Church of St Mellitus,https://programme.openhouse.org.uk/listings/10105,"A grand neo-classical building of 1871 with impressive interior, built as New Court Congregational Chapel. Home to a Hunter pipe organ, installed as a WW1 memorial and recently restored with National Lottery Heritage Fund support.","St Mellitus RC Church, Tollington Park, N4 3AG",51.56738,-0.11313,13:00:00,16:30:00,No,
Rachwalsky House,https://programme.openhouse.org.uk/listings/2693,"Grade II Modernist House designed by German emigre architect Rudolf Frankel for his sister and family in 1938. The house remains remarkably intact and retains the layout and original features which adhere to Modernist principles of the era.

Guided tours at 10:00, 12:00, 14:00 and 16:00.","1 Halsbury Close, Stanmore, HA7 3DY",51.6196,-0.31524,10:00:00,17:00:00,Yes,No
Regent Street Cinema (The University of Westminster),https://programme.openhouse.org.uk/listings/2244,"The University of Westminster was one of the first polytechnics in the UK – established in 1838, to educate the working people of London, regardless of background and financial status. Housed in the building is the Regent Street Cinema, widely regarded as the ‘birthplace of British cinema’, with the first public premiere of film in the UK by the Lumière Brothers using the Cinématographe in 1896.","307 Regent Street, W1B 2HW",51.5168,-0.14285,10:00:00,15:00:00,Yes,No
Regent's Park Estate Story Trail  Guided Tour,https://programme.openhouse.org.uk/listings/13100,"Launched on 24th April 2025, Regent’s Park Estate Story Trail is an exciting new resident-led socially engaged public art trail through Regent’s Park Estate, Euston. 

The trail encompasses 12 site-specific art installations created by 10 artists and collectives, bringing 31 new public artworks to Regent's Park Estate.","Old Diorama Arts Centre, 201 Drummond Street, NW1 3FE",51.52583,-0.14035,11:00:00,12:30:00,Yes,No
Richmond Lock Building (Surrey Side),https://programme.openhouse.org.uk/listings/1472,"A good example of quality late-Victorian functional design.
Richmond Lock &Weir consists of three 32 ton weir gates that operate 2 hours either side of high water.","The Towpath, Richmond, TW9 2QJ",51.46263,-0.31677,10:00:00,17:00:00,Yes,No
Roe Green Village,https://programme.openhouse.org.uk/listings/1487,"Built in 1918-19 as a 'Munitions Village' to provide housing for AirCo (the Aircraft Manufacturing Company based in Colindale), Roe Green was designed in the garden village idiom by Sir Frank Baines, who was one of HM Office of Works principal architects and a former pupil of C. R. Ashbee. Its picturesque Arts & Crafts character echoes that of Baines's earlier Well Hall Estate (1915) in Eltham.","Roe Lane, NW9 9BJ",51.59032,-0.26742,11:00:00,15:30:00,No,
Romanian Cultural Institute,https://programme.openhouse.org.uk/listings/5056,"Situated in one of the largest and grandest 19th century squares in London, 1 Belgrave Square was acquired by Romania in 1936 and is now home to the Romanian Cultural Institute.","1 Belgrave Square, SW1X 8PH",51.50024,-0.15398,11:00:00,17:00:00,Yes,No
Royal Foundation of St Katharine,https://programme.openhouse.org.uk/listings/12441,"Founded by Queen Matilda in 1147 and with HM Queen Elizabeth II as our previous patron, The Royal Foundation of St Katharine has served as a centre for worship, hospitality and service over many centuries. With 45 bedrooms, 11 meeting rooms, and a community café, it is a unique, quiet sanctuary in the heart of London.","2 Butcher Row, E14 8DS",51.51114,-0.04097,11:00:00,15:00:00,Yes,No
Royalty Studios - Building Tours by Architect,https://programme.openhouse.org.uk/listings/13687,"Mike McMahon Studio has redesigned a 1980s postmodern office building in Notting Hill, adding new CLT storeys topped with a fluted brick crown. The project retains the original brick structure while using lightweight timber construction to reduce embodied carbon and minimise intervention. New interiors and gardens complete the scheme.","Royalty Studios, 105-109 Lancaster Road, W11 1QF",51.51657,-0.21026,12:00:00,18:00:00,No,
Sadler's Wells East,https://programme.openhouse.org.uk/listings/13314,Tours of the Sadler's Wells theatre on Queen Elizabeth Olympic Park - Sadler's Wells East.,"Sadler's Wells East, E20 2AR",51.54083,-0.01187,13:00:00,15:45:00,Yes,No
Sands End Arts & Community Centre,https://programme.openhouse.org.uk/listings/9662,"Amongst the RIBA Stirling Prize shortlist 2022 sits Mæ Architect's Sands End Arts & Community Centre in Fulham. The centre consists of a single-storey building comprising bright, airy and flexible event spaces and a community café.","Peterborough Road, Fulham, SW6 3EZ",51.46995,-0.19722,10:30:00,17:30:00,Yes,No
"Seven Acre Lake, Canons Park Estate",https://programme.openhouse.org.uk/listings/6565,"Private 18C Seven Acre Lake, part of the dismantled Canons Mansion grounds, now surrounded by 1930s character housing. Wildlife includes Canada geese, swans and ducks.","Rose Garden Close, off Canons Drive, Edgware, HA8 7RF",51.61359,-0.29128,10:00:00,17:00:00,No,
Shaftesbury Hall,https://programme.openhouse.org.uk/listings/12442,"Shaftesbury Hall is a Tin Tabernacle  rebuilt by North London Samaritans in 2018 to replicate the original Hall built in the 1890s.
It has been owned by North London Samaritans for 50 years and since the rebuild is used as a Community Hub, with our branch of Samaritans at the rear.","Shaftesbury Hall, Herbert Road, N11 2QN",51.60712,-0.12107,13:00:00,16:00:00,No,
Shrewsbury House,https://programme.openhouse.org.uk/listings/7175,"Built in 1923, to replace its 18C namesake, Grade ll listed Shrewsbury House is the focus of the Shrewsbury Park Estate conservation area, built 1934-1936 by John Laing and Sons. Two 20th Century Civil Defence buildings are situated within the grounds as well as listed garden features including a recently restored summer house.","Shrewsbury House, Bushmoor Crescent, SE18 3EG",51.47345,0.07296,10:00:00,16:30:00,Yes,No
Soho - forever changing,https://programme.openhouse.org.uk/listings/13014,"The area post 1700 became very cosmopolitan with immigrants mainly from Europe, and their influence on food and drink became increasingly important. This tour is based on food and drink, passing by restaurants, pubs, coffee bars,  pâtisserie and  delis that have been present for decades, finishing at a relatively new site.","Opposite Coach and Horses , Greek street/ Romilly Street, W1D 5DH",51.51332,-0.13013,14:00:00,15:45:00,Yes,No
South Ealing Cemetery Chapels,https://programme.openhouse.org.uk/listings/8288,"Designed by local architect Charles Jones in 1861, the chapels are constructed of ragstone with limestone dressings in a Gothic style.   
There is a central porte cochere (archway for carriages) with clock and belfry, flanked by the South and North Chapels. These are set in a large area of naturalised woodland with interesting and atmospheric memorials and benches for peaceful, relaxation","South Ealing Road, W5 4XZ",51.49659,-0.30513,11:00:00,16:00:00,Yes,No
South London Theatre,https://programme.openhouse.org.uk/listings/1692,Grade II listed 1881 former fire station with prominent watch tower and original fire doors.,"The Old Fire Station, 2a Norwood High Street, SE27 9NS",51.4319384,-0.1029459,14:00:00,19:30:00,Yes,No
Southbank Printmakers,https://programme.openhouse.org.uk/listings/13875,"We are a friendly artist run gallery in Wells Street offering affordable, handmade fine art prints with a broad range of subjects created using many different printmaking techniques.
We aim to encourage people who have never encountered art before to experience printmaking through our regular workshops.","73 Wells Street, W1T 3QG",51.51702,-0.13776,12:00:00,17:00:00,No,
Southlands Arts Centre,https://programme.openhouse.org.uk/listings/13809,"Explore Southlands Arts Centre and discover the history and architecture of this Grade II listed Queen Anne-style building. Admire its distinctive red-brick façade, elegant decorative detailing and historic interiors, and learn how this former private residence has evolved into a thriving community arts centre, celebrating Hillingdon's rich architectural and cultural heritage.","Southlands Arts Centre, 75, The Green, West Drayton, UB7 7PW",51.50154,-0.47577,10:00:00,16:00:00,No,
St Andrew's Kingsbury (new church),https://programme.openhouse.org.uk/listings/2485,"Meticulous 1930s rebuilding (complete with original furnishings) of an 1840s Marylebone church. Grade I listed. Contains works by Pugin, Burges, Street, Pearson and Butterfield.","Junction of Church Lane/Tudor Gardens/ Old Church Lane, Kingsbury",51.5667,-0.26418,11:30:00,17:00:00,No,
St Augustine's Church,https://programme.openhouse.org.uk/listings/2490,"St. Augustine's, Kilburn affectionately known as 'The Cathedral of North London' was established in 1870. Fr. Kirkpatrick, the first Vicar, engaged John Loughborough Pearson as the architect with the result being what many consider one of his finest works. Externally in 1890 with the tower and spire it became the 2nd tallest building in London (now ecclesiastically 2nd to St. Paul's Cathedral).","Kilburn Park Road, NW6 5XB",51.53353509999999,-0.1916647,12:00:00,16:00:00,Yes,No
St Bartholomew's Hospital,https://programme.openhouse.org.uk/listings/12400,"The Grade I listed North Wing at St Bartholomew’s Hospital in the City of London houses two of England’s most important interiors, the Great Hall, and the Hogarth Stair with its large paintings by William Hogarth. The hospital was designed by architect James Gibbs and construction of the North Wing was completed in 1732.","St Bartholomew's Hospital, West Smithfield, EC1A 7BE",51.51749,-0.10004,10:00:00,16:00:00,Yes,No
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.51376,-0.10554,11:00:00,16:00:00,No,
St George's Cathedral,https://programme.openhouse.org.uk/listings/2502,"A stunning cathedral in the heart of London. Discover the story of a forgotten masterpiece. Designed by Augustus Pugin and opened in 1848, the original cathedral was hailed as England's foremost Catholic church before an incendiary bomb devastated the building in 1941. Explore the history, architecture and legacy that shaped the Cathedral you see today—and discover its remarkable story.","Lambeth Road SE1, SE1 7HY",51.4982463,-0.1088368,10:00:00,17:00:00,No,
St James's Piccadilly,https://programme.openhouse.org.uk/listings/12659,"St James's Piccadilly is a Grade I listed Christopher Wren church in the heart of the West End. Completed in 1684, and known as the Artists' Church, its interiors include historic works of art by Grinling Gibbons (reredos, organ case and font), postwar Classical interiors by Albert Richardson, and contemporary art by Che Lovelace honouring the 18th-century abolitionist Quobna Ottobah Cugoano.","197 Piccadilly, W1J 9LL",51.50876,-0.1368,12:30:00,16:00:00,No,
St John at Hackney,https://programme.openhouse.org.uk/listings/10104,"St John at Hackney Church has been Hackney's centre of Christian worship since 1275. The current church was completed in 1792, with major restoration finished in 2020. It's a major ringing centre in East London with ten bells from 4 to 16 cwt - eight from 1957 following the 1955 fire, and two added in 2004. This very active tower rings for Sunday services, national celebrations and commemorations.","St John at Hackney Church, Lower Clapton Road, E5 0PD",51.550593,-0.0522038,14:00:00,16:30:00,No,
St Lawrence Jewry,https://programme.openhouse.org.uk/listings/3866,"First built in c.1136, St. Lawrence Jewry was destroyed in the Great Fire of 1666. The present church was designed by Sir Christopher Wren in 1671. The interiors were destroyed in December 1940 during the World War Two and restored in 1957, faithful to Wren’s original design. Extensive conservation works were completed in 2023.
The official church to the City of London Corporation.","Guildhall Yard, EC2V 5AA",51.51554640000001,-0.0923729,11:00:00,19:30:00,No,
"St Mark's Church, Biggin Hill",https://programme.openhouse.org.uk/listings/12514,"The Moving Church.
On his appointment to Biggin Hill in 1951, Rev Vivian Symons had the vision to bring the materials for a new church building from the disused All Saints, North Peckham. But first, he had to deconstruct a huge Victorian church, and bring it by himself to its new site.
However, St Mark's is Grade 2 listed, not because of its origin, but due to its style.","St Mark's Church, 10 Church Road, Biggin Hill, TN16 3LB",51.31178,0.03515,12:00:00,16:00:00,No,
St Mark’s Church,https://programme.openhouse.org.uk/listings/11197,"A Grade 2-listed mid-Victorian parish church in the Gothic style,  built of Kentish ragstone with a slate roof.  Unique features include a panel of hand-made decorated tiles beyond the High Altar - probably Royal Doulton - and five noted stained glass windows, probably by Alfred Hemming.  The baptistery is also noteworthy, with its font and five murals of Biblical scenes, painted in oil on canvas.","Albert Road, South Norwood, SE25 4JD",51.39767,-0.05527,14:00:00,17:00:00,No,
"St Mary & St Joseph Roman Catholic Church, Poplar",https://programme.openhouse.org.uk/listings/13253,Grade II Listed.   Designed by Adrian Gilbert Scott.  Cruciform shape (120 feet by 120 feet) of steel girder and brick construction. Its Lantern tower – based on Ely Cathedral – is supported on parabolic arches 35 feet wide and 50 feet high.  The Stained Glass Windows were designed by John Wilson of Edinburgh and the Stations of the Cross  carved in Blue Horton Stone by Peter Watts.,"St Mary & St Joseph Church, Upper North Street, Poplar, London",51.51203,-0.02052,15:00:00,17:00:00,No,
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"During Open House, the Friends of Battersea Parish Church present a Floral Festival, organ recitals, historical displays, alongside 3 talks exploring history, creativity, sanctuary & Battersea’s radical past. Sat 12 Sept Dr. Peter Rumley at 6pm, Tues 15 Guy Stagg at 6.30pm,  Thurs 17 at 6.30pm Rory Walsh & Mike Squires.  Plus Join us for Choral Evensong amidst the flowers at St Mary’s Battersea.","Battersea Church Road, SW11 3NA",51.47864,-0.17138,12:30:00,17:00:00,Yes,No
St Matthias Old Church - Community Centre,https://programme.openhouse.org.uk/listings/2550,"Oldest building in Docklands built in the Gothic and Classical styles, with original 17C stonework and fine mosaics. One of only three churches built during the Civil War, it was originally the East India Company Chapel.","113 Poplar High Street, E14 0AE",51.5091,-0.01621,10:00:00,17:00:00,No,
St Michael and All Angels Church,https://programme.openhouse.org.uk/listings/7801,"James Maltby Bignall (1827-1885) worked in the practice of Sir George Gilbert Scott, the architect of St Pancras Station. The style of St Michael's is late Gothic Revival, in its size and height reminiscent of Northern European churches.","Northcote Road, Walthamstow, E17 6PQ",51.58545,-0.02968,14:00:00,16:30:00,No,
St Michael's Chester Square,https://programme.openhouse.org.uk/listings/13739,"St Michael's Chester Square is a grade 2 listed church in the heart of Victoria, built in the late Decorated Gothic style. The War Memorial Chapel at the north east end of the church was designed by Giles Gilbert Scott and completed in 1920. The stained glass West Window is by Hugh Easton and two windows to the south are by Morris & Co and date to 1882.","St Michael's Chester Square, SW1W 9EF",51.49427,-0.15097,09:00:00,14:30:00,No,
St Olave Hart Street,https://programme.openhouse.org.uk/listings/13791,"A Great Fire Survivor, damaged in the blitz, the post war restoration of this fascinating building began 75 years ago this year.  Described by John Betjeman as a 'country church in the world of Seething Lane' the building uniquely blends medieval fabric with Festival of Britain era motifs. Explore the medieval crypt, 'Pepys' vestry, church tower and ringing room. Bellringing demonstrations.","8 Hart Street, EC3R 7NB",51.51094,-0.07946,12:30:00,17:30:00,Yes,No
St Paul's Bow Common,https://programme.openhouse.org.uk/listings/1365,"Described as 'the most significant church built after the WWII in Britain' - Brutalist, inclusive and influential signpost for future church design.","Corner of Burdett Road/ St Paul's Way, E3 4AR",51.51725,-0.02968,12:00:00,17:00:00,No,
"St Paul's Church, Winchmore Hill",https://programme.openhouse.org.uk/listings/13662,"Church of England parish church built in 1826-27 by John Davies. It is one of the early Commissioners' churches built after the Battle of Waterloo. It forms part of the Winchmore Hill Conservation Area. The chancel was added in 1888-89, and further extended for the church's centenary in 1928. The church is open daily, and there will be guided tours and a special exhibition 19-20 September.","St Paul's Church, Church Hill, N21 1JA",51.63546,-0.10593,12:00:00,17:00:00,Yes,No
"St Paul's, Newington",https://programme.openhouse.org.uk/listings/2556,"Modern architecture church with large copper and lead roof and concrete, brick and stained glass external structure. Marble, wood and plaster interior and artwork by Sculptor Freda Pinto and Gerald Holtom.","Walworth Road, Lorrimore Square, SE17 3QU",51.48463,-0.10166,11:00:00,14:00:00,No,
St Peter's Church Petersham,https://programme.openhouse.org.uk/listings/10134,"St Peter's Church has Saxon origins. It was rebuilt in the 11th century and enlarged in 1505. Norman, Tudor and Georgian features can be viewed. The church has a small nave but large and unequal-sized transepts. It is best known for its Georgian box pews. The two-decker (originally three-) pulpit dates from 1796. The churchyard contains several memorials of historical and architectural interest.","Church Lane, off The Petersham Road, Richmond, TW10 7AB",51.44664,-0.30122,13:30:00,17:30:00,No,
St. George Villa,https://programme.openhouse.org.uk/listings/12688,"Tranquility in an urban environment, this project has transformed an unloved basement into a light filled, sustainable, calming home.

A deep retrofit using low-carbon materials, including a high level of insulation, a natural swimming pool, rainwater harvesting and a green roof, this home explores how we can transform high density urban areas into places of harmony between people and nature.","237 Shernhall Street, E17 9HX",51.58036,-0.00502,11:00:00,17:00:00,No,
"St. Mary's Church, Walthamstow Village",https://programme.openhouse.org.uk/listings/8141,"Grade II* listed church dating from 12C with Medieval, Tudor, Georgian & Victorian features. 16C Tower. Church refurbishment and new extension completed in 2023. Over 1300 monuments with four Grade II listed tombs in churchyard.","Church End (top of Church Hill), Walthamstow, E17 9RJ",51.58444,-0.01214,13:00:00,17:00:00,Yes,No
