name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
English National Ballet,https://programme.openhouse.org.uk/listings/8261,"English National Ballet bring world-class dance to the widest possible audience, and invite you into their home, the Mulryan Centre for Dance. Book a free tour to go behind the scenes, attend a Rehearsal Insight Session, see professional dancers take class and get up close to some beautiful ballet costumes created by our wardrobe department.","English National Ballet, 41 Hopewell Square, E14 0SY",51.5129037,0.0061236,10:00:00,16:15:00,Yes,No
Fairfield Halls,https://programme.openhouse.org.uk/listings/3557,"Step inside Fairfield Halls for Open House Festival and explore one of Croydon’s most iconic buildings. Discover its history, uncover what happens behind the scenes, learn how productions and events are delivered across the venue, enjoy guided tours, and take part in activities throughout the day.","Park Lane, Croydon, CR9 1JD",51.3722,-0.09601,11:00:00,17:00:00,Yes,No
Farmers and Fletchers' Hall,https://programme.openhouse.org.uk/listings/12679,"Farmers and Fletchers' Hall is one of the 44 Livery Halls in the City of London.  The Hall is the home to both the Worshipful Company of Fletchers, an ancient Livery Company and the Farmers, a modern Livery Company.  The  Worshipful Company of Fletchers will open it's doors to show members of the public some of the modern work of the Fletchers Livery, it's traditions and heritage.","3 Cloth St, London, EC1A 7LD",51.51981,-0.09798,11:00:00,15:00:00,Yes,No
"Flavours of Royal Docks: Food, Architecture & Memory",https://programme.openhouse.org.uk/listings/13818,"Discover the Royal Docks through food, architecture and shared memory. This walking tour explores how docks, mills, warehouses and factories shaped East London’s food system and the communities around them. Through sensory prompts, oral history conversations and storytelling, participants are invited to experience the built environment as a living archive of trade, migration and everyday life.","London City Hall, Kamal Chunchie Way, E16 1ZE",51.50731,0.01625,11:00:00,13:00:00,Yes,No
Fleet Street Heritage Wall and Sundial,https://programme.openhouse.org.uk/listings/10644,"The Fleet Street Heritage Wall comprises 86 A3 information panels about the people, places, ideas and newspapers which made the name of Fleet Street famous throughout the world.  From 17th to 20th Sept frequent talks will be given on the sundial and the Heritage Wall, and its innovative design features which will  make it accessible to all comers through web pages, Easy Read pages, and audio files","61 Fleet Street, EC4Y 1JU",51.51412879999999,-0.1080343,10:00:00,16:00:00,No,
"Forgotten stories at Ally Pally: Empire, Commonwealth and hidden histories",https://programme.openhouse.org.uk/listings/13727,"Beyond Alexandra Palace's iconic skyline lies a collection of remarkable stories that are often overlooked.  Join Linda Gyamfi, a Heritage Champion for Bruce Castle Museum & Archive and a member of the Golden Key Academy, for a journey into the forgotten stories of Alexandra Palace. We will uncover Alexandra Palace's connections to Britain's imperial past.","Alexandra Palace, Alexandra Palace Way, Wood Green, N22 7AY",51.59423,-0.13081,13:30:00,15:00:00,Yes,Yes
"Former Carbonic Gas Works, 142 Lea Bridge Road",https://programme.openhouse.org.uk/listings/13772,"Paradise works artist studios in the Old Carbonic Works that is thought to be the birthplace of commercial fizzy drinks in the late 18th Century. It features in the Lea Valley and Hackney Conservation area report found online.


https://hackney.moderngov.co.uk/documents/s68747/240220%20Appendix%20A%20Lea%20Bridge%20Conservation%20Area%20Appraisal.pdf","Paradise works, 142 Lea Bridge Road, E5 9RB",51.56146,-0.04632,12:00:00,20:00:00,No,
Founders' Hall,https://programme.openhouse.org.uk/listings/8396,"Founders’ Hall is the home of the Worshipful Company of Founders (one of the City’s ancient livery companies). Built in the 1980s with a striking and eclectic design, the Hall preserves historic traits whilst embracing modern ideas. Drop in during Open House to explore its treasures, meet members, and enjoy activities for all ages!","Founders' Hall, 1 Cloth Fair, EC1A 7JQ",51.5192561,-0.0990206,10:15:00,16:00:00,No,
Four Corners,https://programme.openhouse.org.uk/listings/4215,"Refurbished extended building, a centre for film and photography. Central courtyard integrated 'hub' allows light and air to filter through. Loft conversion to create studio and work space. Sustainable features include sedum roof.","121 Roman Road, E2 0QN",51.52875179999999,-0.0488433,11:00:00,17:30:00,No,
Free Clothes Mending Make Mee Studio,https://programme.openhouse.org.uk/listings/13940,"Have the moths made a meal of your favourite jumper? Are your jeans coming undone at the seams?

Join Make Mee Studio and Lewisham Council to learn how to prolong the life of your clothes and homewares, whether it's darning a sock or patching a cushion cover we can show you how to mend and repair and bring it back to life.","Crofton Park Community Library, 375 Brockley Road, SE4 2AG",51.45546,-0.03642,10:30:00,13:30:00,No,
From Elephant to Peckham,https://programme.openhouse.org.uk/listings/13734,"This tour explores the architectural and social histories of Elephant & Castle, Walworth and Peckham through successive waves of regeneration. The tour draws on research into South London gentrification – examining Victorian and Brutalist housing, town planning, transport, heritage and community change, and tracing the area's evolution from rural Surrey settlements to contemporary redevelopment.","Entrance to Elephant & Castle station, Elephant Rd, SE17 1GD",51.49401,-0.0985,11:30:00,13:30:00,Yes,Yes
From Forest to Morris: A walk around Walthamstow,https://programme.openhouse.org.uk/listings/11296,"A walk around historic Walthamstow showing how this unique area grew from a village into a thriving suburb, its social history and the variety of buildings that can be found where Epping Forest meets William Morris.",Outside Costa Coffee at Walthamstow Central Station 5 Station Approac,51.5828202,-0.0194102,11:00:00,13:00:00,Yes,Yes
Fruit to Fashion: how a kitchen garden became a world famous piazza,https://programme.openhouse.org.uk/listings/11313,"This year marks the 52nd  anniversary of when the wholesale market ceased trading and moved to the Battersea/Vauxhall area . The tour charts the evolution of Covent Garden, incorporating the piazza, the wholesale produce market, social residential areas and supporting neighbourhoods, and highlighting the social and commercial highs, lows and challenges.
Contact tonyganio@gmail.com","20 Southampton Street, WC2E 7QH",51.51146319999999,-0.1224538,10:30:00,12:30:00,Yes,Yes
Garage Gallery E17,https://programme.openhouse.org.uk/listings/13170,"In 2022 we created an art gallery in the garage below our house in a residential street in Walthamstow village.   We aim to bring art into our community, acting as a resource to support artists on a not-for-profit basis.  By the time of Open House we will have hosted 26 exhibitions in a wide range of media, by both emerging and more experienced artists.","39 WINGFIELD ROAD, E17 9NN",51.58081,-0.01252,10:00:00,17:00:00,No,
Georgian Clerkenwell's speculative housing boom,https://programme.openhouse.org.uk/listings/12601,"The early 1800's saw the green fields of northern Clerkenwell spring up into grand squares and terraced houses. This walking tour will look at how the speculative housing developed, what remains today, and the unique stories and characters of the area.","Outside Sadler's Wells Theatre, Rosebery Avenue, EC1R 4TN",51.52956,-0.10605,13:00:00,15:00:00,Yes,Yes
Georgian Grafton Street: Sprüth Magers Gallery,https://programme.openhouse.org.uk/listings/12818,"Join SAVE Britain's Heritage and Klaud Studio for a tour of Sprüth Magers gallery in Mayfair, a sensitively restored Grade II-listed townhouse by Sir Robert Taylor. Discover how its layered history was honoured and past damage repaired to create a refined, modern space for art, clients, and work.","7A Grafton Street, W1S 4EJ",51.50994,-0.14383,15:30:00,17:00:00,Yes,Yes
Glenkerry House,https://programme.openhouse.org.uk/listings/9437,"Glenkerry House is a 14-storey tower block designed by Hungarian architect Ernő Goldfinger. The block is managed by its residents, who collectively form the Glenkerry Co-operative Housing Association.","Glenkerry House, Poplar, E14 0SL",51.5141859,-0.0108145,14:30:00,15:45:00,Yes,Yes
Gongoozlers of Regent's Canal & Victoria Park,https://programme.openhouse.org.uk/listings/13752,"Calling all canal enthusiasts - known as gongoozlers - to walk through the social and industrial history of Victoria Park, Haggerston, and Islington along Regent's Canal. Discover how a purpose-built canal shaped the lives of East Enders, Londoners, and the United Kingdom.","Bonner Gate, Sewardstone Road, Bethnal Green, E2 9JW",51.53334,-0.04929,09:15:00,12:00:00,Yes,Yes
Gothic Lodge Garden,https://programme.openhouse.org.uk/listings/13769,"We're opening our Garden for tours of our outdoor spaces.  These spaces are maintained by adults with learning disabilities who attend our day activities programme, We'll also share a little of the history and significance of Gothic Lodge, a building housed within our garden and one of London's earliest concrete Houses.  Note: we will only view the exterior of the building.","L'Arche Garden Workshop, 2 Barston Road, SE27 9HE",51.43606,-0.09692,11:30:00,14:30:00,Yes,No
"Grand Junction at St Mary Magdalene Church, Paddington",https://programme.openhouse.org.uk/listings/2527,"Grade I Victorian Gothic church by G E Street, architect of the Royal Courts of Justice. The recent conservation project reveals the majestic colours of Daniel Bell's painted ceiling, plus Dow Jones Architects' contemporary heritage wing.","Rowington Close, St Mary Magdalene's Church, W2 5TF",51.5224,-0.18939,13:00:00,16:00:00,No,
Green Lodge,https://programme.openhouse.org.uk/listings/13757,"Green Lodge is a low-energy family home by Stylus Architects, carefully embedded into the landscape of Putney Heath. Much of the accommodation is concealed below ground, allowing the building to maintain a modest presence whilst bringing natural light into every room through a series of lightwells and rooflights.","56 Roehampton High Street, SW15 4HJ",51.45098,-0.23711,10:00:00,16:00:00,No,
Greenwich Yacht Club,https://programme.openhouse.org.uk/listings/522,"Greenwich Yacht Club is an iconic riverside clubhouse with panoramic views of the Thames, the O2 and the Thames Barrier. Completed in 2000, it has served a club founded in 1908. Activities include dinghy sailing, cruising, rowing, racing and RYA classes. Facilities include a sail loft, machine shop, construction shed and a landside building for weddings and other events.","1 Peartree Way, SE10 0BW",51.494727,0.0177407,11:00:00,17:00:00,No,
"Guided Tours and Exhibition at Pioneer Centre, Peckham",https://programme.openhouse.org.uk/listings/1367,"Grade II* Listed Modernist building, famously described by Walter Gropius as ""an oasis of glass in a desert of brick"". Originally built to house 'The Peckham Experiment' an innovative health centre in the 1930s. It was converted to private dwellings in 2000, retaining the indoor pool. 

Join members of our new Community Interest Company set up to mark the centenary and share this unique story.","St Mary's Road, SE15 2EE",51.4722385,-0.0538132,10:00:00,17:30:00,Yes,Yes
Guildhall,https://programme.openhouse.org.uk/listings/535,"The City's seat of municipal government since 12C. Grade I listed, rare example of medieval civic architecture. Historic banqueting hall and a site of major moments in British history that is still used today.","71 Basinghall St, EC2V 7HH",51.51589,-0.0919,10:00:00,16:00:00,No,
Guildhall Art Gallery,https://programme.openhouse.org.uk/listings/1405,"Open daily 10am-5pm. 
Regular free guided tours 12.15pm & 1.15pm on Tuesday-Sunday, with extra tours on the final Open House weekend.
Home of the City of London's art collection, & remains of London's Roman Amphitheatre","Guildhall Yard, EC2V 5AE",51.51551,-0.09159,10:00:00,16:45:00,No,
Guildhall Library,https://programme.openhouse.org.uk/listings/6204,Purpose built over 5 floors to house printed books and manuscripts. Features include former pneumatic tube ticket delivery system and 56 listed translucent pyramid roof lights.,"Aldermanbury, EC2V 7HH",51.5161211,-0.09265029999999999,13:00:00,16:00:00,No,
Haberdashers' Hall,https://programme.openhouse.org.uk/listings/541,"Designed by Sir Michael Hopkins and Partners, Haberdashers' Hall reinterprets the traditional livery hall for the 21st century: a cloistered courtyard bordered by a brick loggia and lead-panelled roof. It is the Haberdashers' Company's fourth hall, and was opened by Her Majesty the Queen in 2002.",18 West Smithfield (opposite Barts Hospital by traffic barrier under,51.51806149999999,-0.1018903,10:00:00,15:45:00,No,
Hackney Empire,https://programme.openhouse.org.uk/listings/546,"Hackney Empire is a grade II* listed building. The theatre was built as a music hall in 1901, designed by the architect Frank Matcham. It is now a variety theatre for the 21st century, serving the local community and beyond.","291 Mare Street, E8 1EJ",51.54545,-0.0557,10:30:00,15:00:00,Yes,No
Hammersmith Quaker Meeting House,https://programme.openhouse.org.uk/listings/5929,"Recently designated as a Building of Cultural Interest by the Council, the Quaker Meeting House is designed to be a highly sustainable building to embody the Quaker values of simplicity and equality.  The award winning building promotes a sense of calm and tranquility.","30-32 Bradmore Park Rd, W6 0DT",51.49553,-0.23189,10:00:00,15:00:00,No,
Hampstead Heath Pergola,https://programme.openhouse.org.uk/listings/2106,"800ft long Grade II* listed pergola is designed in one of London's secret gardens at the rear of Inverforth House, Lord Leverhulme's London residence (1904-25).","Inverforth Close (off North End Way), NW3 7EX",51.5653652,-0.1827407,11:00:00,12:30:00,Yes,Yes
Hermitage Community Moorings,https://programme.openhouse.org.uk/listings/4642,"A development of residential and recreational moorings for historic vessels on the Thames. The unique Pier House, built to a high specification, provides a floating community centre just downstream from Tower Bridge.","16 Wapping High Street, E1W 1NG",51.5044166,-0.0665883,11:00:00,16:00:00,No,
Herne Hill Velodrome,https://programme.openhouse.org.uk/listings/13624,"Herne Hill Velodrome, opened in 1891, hosted track cycling events for the 1948 Olympics, is now home to a thriving grassroots cycling facility - hosting everything from Learn to Cycle to local and international racing events. 
HHV overcame the threat of closure in the early 2000s, and a new pavilion, designed by Mike Taylor of Hopkins Architects, opened in 2017.","104 Burbage Road, SE24 9HE",51.45121,-0.09099,17:30:00,20:00:00,Yes,No
"Highgate School Chapel, Library, Museum",https://programme.openhouse.org.uk/listings/604,"Founded by Sir Roger Cholmeley, Lord Chief Justice of England, in 1565, Highgate School is governed as a single charitable foundation. Highgate School combines Victorian buildings (our Chapel, Central Hall classrooms and Sir Martin Gilbert Library) with modern facilities.","Highgate School, North Road, N6 4AY",51.5721393,-0.1492358,10:30:00,14:00:00,No,
Highpoint,https://programme.openhouse.org.uk/listings/3069,Grade I listed Modernist apartment blocks retaining many original features.,"Highpoint, North Hill, N6 4BA",51.57494,-0.15057,10:00:00,18:00:00,Yes,Yes
Historic & Modern Buildings in the City,https://programme.openhouse.org.uk/listings/10240,"On this walk, we will see many historic & modern buildings in the City of London. We’ll look at different architecture styles having regard to the environment and sustainability, from heritage sites to pioneering green tech. Hear about famous architects, past and present, as we explore how the Square Mile preserves its legacy while evolving for a resilient, carbon-neutral tomorrow.","Guildhall Yard, EC2V 7HH",51.51543,-0.09204,10:45:00,15:45:00,Yes,Yes
Hogarth's House,https://programme.openhouse.org.uk/listings/628,"Early 18th century red brick country home of artist William Hogarth, extended significantly c. 1749-1764. The 2020 extension, funded by the National Lottery Heritage Fund, added the new Weston Studio for learning and activities, and a curved glass wall in the shape of Hogarth's Line of Beauty. Delightful re-landscaped and reinterpreted walled garden containing famous ancient mulberry tree.","Hogarth Lane, Great West Road, W4 2QN",51.48725,-0.25509,14:30:00,16:00:00,Yes,Yes
"Holy Cross Church, Cromer Street",https://programme.openhouse.org.uk/listings/9100,"Grade ll listed Oxford Movement Anglican church built 1887-88. Historic England describe the exterior as ‘quirky and aggressive’ but the  interior is ‘very spare and elegant'. The building is  interesting for its 2019 conversion of a crypt area, partly rented commercially to a drama school but also used for community groups. On Historic England's Heritage at Risk register with serious cracks.","Cromer Street, WC1H 8JU",51.5275753,-0.1235712,11:00:00,16:00:00,No,
"Holy Sepulchre, Holborn",https://programme.openhouse.org.uk/listings/13879,"Holy Sepulchre is the City of London’s largest parish Church, also known as the National Musicians’ Church and home to the Musicians’ Memorial Chapel and The Royal Fusiliers Memorial Chapel. St Sepulchre has a long and rich history, with a worshipping community here since at least 1137, a medieval shell and tower that survived the great fire of London and a classical interior.","Holborn Viaduct, EC1A 2DQ",51.51666,-0.10233,12:00:00,16:00:00,Yes,No
Hopkins Architects,https://programme.openhouse.org.uk/listings/1086,"The practice's main campus includes two office buildings constructed using its own Patera pre-fabricated system, and linked by a glass reception area and covered walkway.","27 Broadley Terrace, NW1 6LG",51.52433,-0.16598,10:00:00,16:00:00,No,
Howard Hodgkin Studio,https://programme.openhouse.org.uk/listings/12569,"Sir Howard Hodgkin (1932 – 2017) was one of England’s most celebrated contemporary artists. Abstracted yet allusive, apparently spontaneous but in fact highly controlled, his paintings convey feeling through gesture and colour.  His former studio, converted from a nineteenth-century dairy, sits in the heart of Bloomsbury.","The Howard Hodgkin Studio, Address tbc to ticket holders, WC1 1AB",51.59579,-0.21155,10:00:00,17:00:00,Yes,No
Ibraaz,https://programme.openhouse.org.uk/listings/13822,"Ibraaz is a London-based cultural institution for art,  culture and ideas from the Global Majority. Bringing together artists, thinkers, and communities through exhibitions, film, debate, publishing, and multidisciplinary programming, Ibraaz creates a brave space where culture fosters exchange, pluralism, and shared humanity.","93 Mortimer Street, W1W 7SS",51.51741,-0.14195,11:30:00,12:30:00,Yes,Yes
"Inner Space Meditation Centre, Covent Garden",https://programme.openhouse.org.uk/listings/12588,"Inner Space, London’s oasis of calm, welcomes visitors back for the Open House Festival. Join us over two weekends for free Guided Meditations, Personal Development talks and inspiring wellbeing workshops that support and nurture mindfulness, resilience and inner balance. Take a moment to pause in our Quiet Room, a space that will leave you feeling reconnected, refreshed, uplifted, and renewed.","36 Short's Gardens, Covent Garden, WC2H 9AB",51.51459,-0.12523,11:00:00,18:00:00,Yes,No
Islington New River walking tour,https://programme.openhouse.org.uk/listings/12746,"This walking tour will follow the course one of the earliest public infrastructure projects in London, the 400 year old New River aqueduct. Explore a history of innovative public housing developments in one of the most densely populated parts of London and end at New River Head, a striking example of public utility architecture now being repurposed for arts and culture.","Outside Canonbury Overground Station, Wallace Road, N1 2PG",51.54868,-0.09209,12:00:00,14:30:00,Yes,Yes
Isokon Building (Lawn Road Flats),https://programme.openhouse.org.uk/listings/768,"Grade I listed 1934 residential block of flats in Hampstead, designed by the Canadian modernist architect Wells Coates for clients Jack and Molly Pritchard. English Heritage blue plaque for Bauhaus masters Gropius, Breuer and Moholy-Nagy. Museum on site.","Lawn Road, NW3 2XD",51.55221,-0.16184,11:00:00,16:00:00,No,
Jacksons Lane Arts Centre,https://programme.openhouse.org.uk/listings/10874,"Jacksons Lane’s year-round programme of contemporary performance, arts participation and cultural education exists to empower, and ignite creativity within diverse communities & work tirelessly to overcome traditional barriers through art.","Jacksons Lane, 269a Archway Road, N6 5AA",51.5765813,-0.1454343,10:00:00,18:00:00,No,
Jubilee Hall Parsonage Lane,https://programme.openhouse.org.uk/listings/13790,"A rare example of a once ubiquitous structure - the military hut. This one probably dates from World War I; it was later sold off and moved to its present site, where it was in turn a Boys Brigade HQ, a book store and, from 1986, the home of the Enfield Society.","2 Parsonage Lane, Enfield, EN2 0AJ",51.65944,-0.08698,11:00:00,17:00:00,No,
Kaymet Factory,https://programme.openhouse.org.uk/listings/6826,"The operational factory of Kaymet, a maker of trays and trolleys since 1947. A hidden 1950s building with a small yard, originally a printing works. It is brick built, with clear-storey glazing and tubular truss north-light main shed roof.","52 Ossory Road, SE1 5AN",51.48474239999999,-0.0710449,10:00:00,16:00:00,No,
Kenwood,https://programme.openhouse.org.uk/listings/835,"A striking Neoclassical villa in tranquil gardens on Hampstead Heath, Kenwood boasts breath-taking interiors by Robert Adam and a world-class art collection.","English Heritage, Hampstead Lane, NW3 7JR",51.5713284,-0.1675998,11:00:00,15:00:00,Yes,No
King's College London: Museum of Life Sciences,https://programme.openhouse.org.uk/listings/7471,This rarely opened space began in 1902 as Guy's Hospital Medical School Library. In 2009 part of it  became the Museum of Life Sciences which houses some rare specimens and part of an historic dental teaching collection..  The building is red brick  with additional stonework and is partially covered in creeper. Internally are original carved oak cabinets and ornate columns.,"Hodgkin Building, Great Maze Pond, SE1 1UL",51.50305,-0.08944,11:00:00,16:00:00,No,
Kirkaldy's Testing Works,https://programme.openhouse.org.uk/listings/856,"Proudly carved over the door are the words ‘Facts not Opinions’. Inside, the authentic sight - and smell - of Kirkaldy’s Testing and Experimenting Works is a unique and direct link with an ingenious age of engineering.","99 Southwark Street, SE1 0JF",51.50606,-0.10146,10:30:00,14:30:00,No,
Lakeside Centre: Open Art Studios,https://programme.openhouse.org.uk/listings/4547,"Iconic brutalist building in the heart of Thamesmead, renovation led by Bow Arts Trust in partnership with Peabody, supported by the Mayor’s London Regeneration Fund (LEAP). The centre has opened as a cultural hub for Thamesmead.","Southmere Lake Complex, 2 Bazalgette Way (formerly Belvedere Road)",51.5009688,0.1242316,12:00:00,18:00:00,No,
Lansbury Lawrence Primary School,https://programme.openhouse.org.uk/listings/9135,Lansbury Lawrence (formally Susan Lawrence and Elizabeth Lansbury) opened in the 1951 Festival of Britain as a showpiece of the Live Architecture exhibition in the Lansbury Estate. An interesting mid-century design with original features.,"Cordelia Street, Poplar, E14 6DZ",51.51349,-0.01703,10:00:00,11:00:00,Yes,Yes
Leadenhall Market,https://programme.openhouse.org.uk/listings/3348,"Iconic Victorian covered market, with roots in Roman Londinium. Today, more than 40 renowned retail brands and outstanding food and drink venues are set within the stunning market place.","Gracechurch Street, EC3V 1LT",51.51207,-0.08505,14:00:00,15:00:00,Yes,Yes
Leathersellers' Hall,https://programme.openhouse.org.uk/listings/3489,"New Livery Hall behind a retained early 20th century façade. This is the seventh Hall in the Leathersellers' Company's history since its foundation in the Middle Ages, and is located on the site of its second Hall.","7 St Helen's Place, Bishopsgate, EC3A 6AB",51.51516,-0.08128,10:00:00,17:00:00,Yes,Yes
Lewisham Arthouse,https://programme.openhouse.org.uk/listings/12118,"Lewisham Arthouse (LAH) is a not-for-profit artist-led co-operative, based in the formerly Deptford Central Library, Grade II listed, 1910 -1914, Designed by A. Brumwell Thomas (1868 -1948)","Lewisham Arthouse, SE14 6PD",51.4715,-0.03076,10:00:00,18:00:00,No,
Life and debt in Southwark,https://programme.openhouse.org.uk/listings/13724,"Step inside Bankside with Golden Key Academy tour guide Carole Wright  — where prison grounds became peaceful parks and Victorian philanthropists reinvented social housing. Hear about local nurses who fearlessly fought fascism in Spain. Pay respects at a burial ground for women of the night, uncover centuries of queer history hidden in plain sight, and celebrate three hundred years of West African creativity woven into the soul of this remarkable riverside neighbourhood. A walk exploring the working class, global majority and queer history of London's Bankside and Southbank – recounting known and unknown histories next door to the City Wall.","John Harvard Library, St Dunstans House, 211 Borough High St, SE1 1JA",51.50179,-0.09244,11:00:00,13:00:00,Yes,Yes
Lillington Gardens Estate,https://programme.openhouse.org.uk/listings/921,"Lillington Gardens in Pimlico, Westminster, was built from 1961 to 1971 by Darbourne & Darke. It set a new standard in high-density public housing with medium-rise structures and private gardens. Blending well with nearby Victorian surroundings, the modernist design won multiple awards and was praised by Nikolaus Pevsner as 'the most interesting recent housing in inner London'.","Vauxhall Bridge Road, SW1V 2LF",51.49112,-0.13632,10:00:00,16:00:00,No,
Lloyd's of London,https://programme.openhouse.org.uk/listings/934,"Lloyd’s may be the global market for specialist insurance and reinsurance, but it is also a London icon. Over the last three centuries, Lloyd’s has called home to just eight buildings – the most recent of which can be found on Lime Street, in the heart of the City. Designed by renowned British architect Lord Richard Rogers and opened by Her Majesty The Queen in 1986, the Lloyd’s building is a radical addition to the skyline, and a pioneering example of high-tech architecture.","One Lime Street, EC3M 7HA",51.5131437,-0.08260959999999999,10:15:00,16:45:00,Yes,Yes
London Aquatics Centre,https://programme.openhouse.org.uk/listings/13189,"The London 2012 Olympic swimming and diving pool. Two  50m pools, 25m dive pool, Team GB dive squad training area.","London Aquatics Centre, Queen Elizabeth Olympic Park, Stratford",51.54018,-0.01055,10:00:00,16:00:00,Yes,Yes
London Open Form Pavilion of Air,https://programme.openhouse.org.uk/listings/11855,"A floating acoustic architecture, playfully reframing public space as an essential community engagement through sound & site mapping. Accessed by smartphone, headphones & echoes.xyz app, the Pavilion is located outside the Serpentine Gallery,. Drawing on Oskar & Zofia Hansen’s Open Form architectural concept it is one of 15 in a series including Venice, Berlin, Dublin, Bergen and Arctic Norway.","Kensington Gardens, W2 3XA",51.50481,-0.17548,06:00:00,19:30:00,No,
London's Roman Amphitheatre,https://programme.openhouse.org.uk/listings/10902,"The capital’s only Roman Amphitheatre. Regular combined guided tours of Amphitheatre and Guildhall Art Gallery at 12.15pm & 1.15pm on Tuesday-Sunday. Additional Open House tours on 19 and 20 September, please see Guildhall Art Gallery listing.","London’s Roman Amphitheatre at Guildhall Art Gallery, Guildhall Yard",51.5155471,-0.0914547,11:00:00,15:45:00,No,
Lost Aldwych,https://programme.openhouse.org.uk/listings/12833,"Join SAVE and Dr Tom Bolton on a walking tour of Aldwych. Behind the wide formal streets of Aldwych and Kingsway lies a very different neighbourhood. Clare Market and Drury Lane were a tangle of disreputable alleys until the new streets cut them in half. But traces remain, and this walk dives into the back streets to track the vanished lanes and recreate their past at the core of ancient London.","Temple Underground Station, Temple Place, Temple, WC2R 2PH",51.51094,-0.11365,11:00:00,12:30:00,Yes,Yes
MEplace Nursery Islington,https://programme.openhouse.org.uk/listings/13823,"A cosy North London nursery, drawing on proven specifications and a collaborative design process.","1 Britannia Row, N1 8QH",51.53805,-0.09909,10:00:00,16:30:00,Yes,No
Making public spaces and making spaces public,https://programme.openhouse.org.uk/listings/13721,"On the borderlands of the City of London, this walk explores how authority and ownership shape our public spaces. It traces the hidden boundaries between different types of public space, asking who gets to make the rules, who benefits, and what the answer tells us about power, property, and public life in the city we share.","London Troops War Memorial, Bank Junction, 1 Cornhill, EC3V 3LN",51.51351,-0.08802,10:30:00,13:00:00,Yes,Yes
Marx Memorial Library & Workers' School,https://programme.openhouse.org.uk/listings/1048,"Grade II listed, built as a Welsh Charity School in 1738. A library with a focus on Marxism and Socialism since 1933. Lenin worked here 1902-03 and his office is preserved. Fresco by Jack Hastings in 1st floor. Late 15C tunnels.","37a Clerkenwell Green, EC1R 0DU",51.52297,-0.10569,11:00:00,15:00:00,No,
Memorial Community Church,https://programme.openhouse.org.uk/listings/12965,"Formerly known as Memorial Baptist Church this Grade II listed building opened in 1922, it retains many original features. Open House will include access to the church, gallery and bell tower, and information on church history. 18th September at 7pm Lydia Thornley will lead a talk on the craft skills used in the building, and on the 19th 3.30-6pm there is a sketching workshop","387-395 Barking Road, Plaistow, E13 8AL",51.52302,0.02405,15:00:00,19:00:00,Yes,No
Migration tales: Local heroes in Hornsey and Crouch End,https://programme.openhouse.org.uk/listings/13659,"This walking tour tells the story of how migrants and local heroes played a vital part in creating the fabric of Hornsey and Crouch End. It will explore local communities, people, places, sounds, smells, tastes, textures, and of course buildings and spaces; while telling the story of how the area went from a small cluster of buildings to the multi-cultural neighbourhood it is today.","Cafe Merro - 85 Crouch End Hill, N8 8DD",51.57485,-0.12671,11:00:00,13:30:00,Yes,Yes
Morden Extension Centenary: Tours,https://programme.openhouse.org.uk/listings/13667,"This year, we are celebrating the centenary of the Morden Extension, designed by Charles Holden. The seven stations of this extension on the Northern line represent both an engineering and an architectural  achievement for London Underground.  This tour will take participants through the stations, describing their architectural details and what it takes to operate them today.","Clapham Common Station, The Pavement, SW4 7AJ",51.46178,-0.13835,10:00:00,16:30:00,Yes,Yes
Morris+Company | ‘The Circular City Starts With Community’,https://programme.openhouse.org.uk/listings/12130,"Morris+Company is an award-winning architecture practice based in Hackney, east London. We have applied circular economy principles to the retrofit of our own studio, gallery and café space on Mare Street, reducing waste, reusing materials, and designing for longevity.  Through our public exhibition and event programme we place the creative ‘act’ of architecture onto the high street.","215-217 Mare Street, E8 3QE",51.54152,-0.05552,12:00:00,16:00:00,Yes,No
Museum of Croydon,https://programme.openhouse.org.uk/listings/12045,"Explore the Museum of Croydon and Croydon Archives:

- Join the Curator of the Museum of Croydon and the Borough Archivist of the Croydon Archives on an intimate guided tour of our stored, rarely seen collections.
- Explore our current exhibitions with our expert staff, including Grayson Perry's Essex House Tapestries and a brand-new exhibition on Croydon's Architecture","Croydon Clocktower, Katharine St, CR9 1ET",51.37226,-0.09939,10:00:00,16:30:00,Yes,No
Museum of London Docklands,https://programme.openhouse.org.uk/listings/1148,"Grade I listed, late Georgian sugar warehouse now housing the Museum of London Docklands. Sensitively restored, the new multimedia displays coexist with the massive timber and brick structures of the original building.","No. 1 Warehouse, West India Quay (off Hertsmere Road), E14 4AL",51.50747,-0.02386,12:00:00,15:30:00,Yes,Yes
Museum of the Order of St John,https://programme.openhouse.org.uk/listings/5214,"St John's Gate and the Priory Church are the remaining buildings from the medieval priory of the Knights Hospitaller and are both Grade I listed. St John’s Gate dates from 1504 and features stunning Victorian and Edwardian interiors. The Priory Church was reconstructed by Seely & Paget after the Second World War, but its 11th-century crypt survives.","St John's Gate, St John's Lane, Clerkenwell, EC1M 4DA",51.5219889,-0.102746,13:00:00,18:00:00,No,
Muswell Hill Baptist Church,https://programme.openhouse.org.uk/listings/11196,A notable example of George Baines' work from the heyday of London free church buildings. It combines Baptist simplicity with Edwardian decor and spaciousness and is broadly unaltered.  It was built to complement the surrounding townscape.,"Muswell Hill Baptist Church, Dukes Avenue, N10 2PT",51.5916775,-0.1411344,11:00:00,15:00:00,No,
